,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,Fmto8Zf5cew,297013,1554,52,93,2009-10-13T17:08:41.000Z,Harry Potter- Now or Never (High School Musical 3),TheStarRose
1,Mo-U5iOinM8,506320,1750,65,407,2009-11-23T20:40:20.000Z,Death Eater Attack -- Harry Potter and the Half-Blood Prince,BellaLestrangeFan
2,17c8ZfrKAKU,117217,,,,2009-12-11T14:45:48.000Z,Alan Rickman on Why Harry Potter is So Successful,hudsonunionsociety
3,pCawjbMysBg,2422711,33282,829,1522,2009-12-28T14:26:54.000Z,Harry Potter and the Magic of Puberty,PistolShrimps
4,0nVQPwH2m4s,631918,2743,69,995,2009-12-29T13:36:03.000Z,Harry Potter &amp; Half-Blood Prince - Potion of Despair - HD 720p,Cation
5,h7OvAK0wFoA,2234026,8201,302,1121,2009-12-29T20:26:25.000Z,Harry Potter- The Quidditch World Cup,HarryPoterDude
6,ruG8d5df2E4,98502,774,10,177,2010-01-11T06:33:37.000Z,Harry Potter and the Half Blood Prince - Raise ur wand -  HD 720p,Cation
7,_2FqsXzPhN8,307698,2678,38,177,2010-01-13T13:28:39.000Z,Harry Potter - Le système nerveux,Slythygirl
8,aG4PvM3TvlA,488113,2763,55,125,2010-01-17T05:23:15.000Z,Harry Potter-Take it Off,tywhistler
9,OOXBKdi9E7Y,485197,3870,37,592,2010-01-23T21:03:21.000Z,Harry Potter and the Goblet of Fire Deleted Scene: Hogwarts School Song,inferi07
10,rH63g-pBxr8,109055,815,185,,2010-02-19T06:46:04.000Z,harry potter the way it should have been part 1,MsAdorableIdiot
11,gMSir2IGtio,44008,305,9,24,2010-02-28T07:08:34.000Z,Fashion - Harry Potter {almost everyone},TwilightstarJasper
12,cwO15OdcoVM,203663,1627,30,79,2010-04-04T17:32:04.000Z,Harry Potter - Hero - Skillet,Leanneps95
13,a7kkFVhh_K4,65610,384,15,39,2010-04-10T18:27:57.000Z,Harry Potter - The Circle Of Life,Leanneps95
14,Rr4zIpqrro4,7160972,113179,2015,4638,2010-05-24T13:09:27.000Z,Stars of Harry Potter visit Hogsmeade,Simon Willmore
15,CCvxmI6sIA8,586689,1548,45,485,2010-05-29T21:39:08.000Z,Harry Potter and the Forbidden Journey queue at the Wizarding World in Universal Orlando,Inside the Magic
16,bz84637ot0c,2141460,2687,678,2419,2010-06-01T16:49:18.000Z,Harry Potter and the Deathly Hallows Trailer - E3 2010,IGN
17,l5gimkebIDA,286553,2301,41,71,2010-06-09T22:27:09.000Z,Harry Potter AMV Airplanes,itsatwinthing4
18,uN9bwZWYAmw,1392869,7443,1463,1821,2010-06-17T13:56:02.000Z,Harry Potter: The Next Generation,Sonali Sethi
19,7IH2N1hMvuc,833945,6640,58,978,2010-06-18T01:19:34.000Z,"Daniel Radcliffe, Rupert Grint and other Harry Potter stars discuss Wizarding World, movies and more",Attractions Magazine
20,ramuWv8rqpg,241926,1213,19,222,2010-06-18T18:13:24.000Z,Grand opening of the Wizarding World of Harry Potter with Daniel Radcliffe &amp; other movie stars,Inside the Magic
21,ZlCmd5EWHsA,38277,164,2,,2010-06-21T17:30:30.000Z,Wizarding World of Harry Potter Park Grand Opening,Destinations in Florida
22,wyT7QovU2mA,2315839,13892,223,635,2010-06-26T18:55:45.000Z,Harry Potter - Backstage Funny Moments,GarbageGurls
23,9hXH0Ackz6w,4398510,22877,407,3799,2010-06-28T23:06:50.000Z,Harry Potter and the Deathly Hallows Official HD Trailer,Warner Bros. Pictures
24,oBZ5sqPDrkU,1034388,1821,132,800,2010-06-30T00:03:38.000Z,LEGO Harry Potter: Years 1-4 Review,IGN
25,wkvyc0AdM8M,865993,1766,87,642,2010-06-30T15:19:50.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 1) | Trailer [HD],vipmagazin
26,LWEc_rwF4KA,1068945,2718,108,1100,2010-06-30T17:22:23.000Z,Harry Potter and the Deathly Hallows: Part I Trailer [HD],IGN
27,84nUq4uStQA,19269031,223062,3056,5550,2010-07-01T04:12:29.000Z,Harry Potter - Fun on the Set * from the Collectors Edition of LEGO HP*,RadcliffeWatson
28,X27XYPATSTg,450854,911,21,98,2010-07-12T02:00:20.000Z,Harry Potter and the Chamber of Secrets Soundtrack - 10. The Spiders,jediking12
29,DZMVMgEKqx8,2030435,13969,927,589,2010-08-02T02:33:53.000Z,Harry Potter Through The Years: My Tribute,pixargal007
30,aRPjirCuAEA,739730,601,99,68,2010-08-17T01:57:14.000Z,LEGO Harry Potter(Year 2) - 12~The Basilisk[Part 2]/Ending for Year 2,SkYari Temaki
31,-Li9knvJbt4,61957,450,7,15,2010-08-27T12:41:08.000Z,HARRY POTTER 7 - Mini Making-of &quot;Forest Run&quot; DE,Warner Bros. DE
32,VmyCIY0mZsI,1216902,4499,134,834,2010-08-31T07:28:36.000Z,Harry Potter and the Half Blood Prince: Potions with Slughorn,dyingfoetus
33,IzFMrs3u7f4,448054,1132,42,201,2010-09-01T18:50:55.000Z,Harry Potter and the Half-Blood Prince: Slughorn&#39;s dinner party,dyingfoetus
34,XV61Q9V0HvQ,253774,2171,36,131,2010-09-05T22:25:42.000Z,Harry Potter - Firework - Fanvid (Katy Perry),TimeSpaceandMagic
35,tI7FkF3Z6ms,8826315,70762,965,22143,2010-09-09T10:48:29.000Z,Potter Puppet Pals: Harry&#39;s Nightmares,potterpuppetpals
36,JrjZdVSzBMA,158795,297,3,34,2010-09-10T22:30:07.000Z,Harry Potter and the Deathly Hallows - TV Spot #1,Warner Bros. Pictures
37,PZfwKfczaP4,146413,883,39,39,2010-09-12T20:36:30.000Z,Las normas del Quidditch - Harry Potter 1,CharlotteTokyo
38,YzfEH0UPEBo,12574812,51642,1297,11051,2010-09-23T01:41:48.000Z,Harry Potter and the Deathly Hallows Part 1 Trailer 2 Official HD,ClevverTV
39,Su1LOpjvdZ4,1471497,7123,89,1556,2010-09-23T01:51:47.000Z,Harry Potter and the Deathly Hallows - Main Trailer,Warner Bros. Pictures
40,RJ2JCs5oLFg,48660,628,12,90,2010-09-23T08:34:40.000Z,Harry Potter&#39;s Magical Treacle Tart Recipe,Titlis Busy Kitchen
41,jkravVDDNmI,451921,5547,124,562,2010-10-12T19:18:30.000Z,Ellen Experiences &#39;The Wizarding World of Harry Potter&#39;!,TheEllenShow
42,BFc_OLq6neE,170384,874,21,157,2010-10-13T18:08:07.000Z,Harry Potter and the Deathly Hallows Part 1 New Teaser Trailer 1 Official HD,ClevverTV
43,r4Wmv9zREfg,699916,2807,118,257,2010-10-14T13:23:12.000Z,Harry Potter 7 und die Heiligtümer des Todes Trailer 1+2 Deutsch/German,19avatar94G
44,UqqABW-IouE,24073,45,7,2,2010-10-17T17:51:42.000Z,LEGO-Spiel Harry Potter - Hogwarts // Brettspiel - Erklärvideo,SPIELKULTde
