,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,DZMVMgEKqx8,2030435,13969,927,589,2010-08-02T02:33:53.000Z,Harry Potter Through The Years: My Tribute,pixargal007
1,XV61Q9V0HvQ,253774,2171,36,131,2010-09-05T22:25:42.000Z,Harry Potter - Firework - Fanvid (Katy Perry),TimeSpaceandMagic
2,YzfEH0UPEBo,12574812,51642,1297,11051,2010-09-23T01:41:48.000Z,Harry Potter and the Deathly Hallows Part 1 Trailer 2 Official HD,ClevverTV
3,Su1LOpjvdZ4,1471497,7123,89,1556,2010-09-23T01:51:47.000Z,Harry Potter and the Deathly Hallows - Main Trailer,Warner Bros. Pictures
4,jkravVDDNmI,451921,5547,124,562,2010-10-12T19:18:30.000Z,Ellen Experiences &#39;The Wizarding World of Harry Potter&#39;!,TheEllenShow
5,TlfweZUgCQs,543133,1918,48,299,2010-10-21T14:12:28.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES - Teil 1 - Trailer Deutsch HD German,Warner Bros. DE
6,thh_3HyQozM,382592,736,21,167,2010-10-21T16:10:57.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 1) | Trailer #2 [HD],vipmagazin
7,PLL5MRijzI8,1380703,27470,382,2652,2010-11-15T18:51:34.000Z,MIKE RELM: THE HARRY POTTER REMIX,Mike Relm
8,-MtBaFKa_F4,50544977,165743,43189,23498,2010-11-19T20:02:36.000Z,HARRY POTTER DELETED SCENES!,Smosh
9,sk5I27gTOj0,916023,3110,65,620,2010-11-24T19:21:59.000Z,Harry Potter and the Deathly Hallows - Part 1: Cafe Attack Scene,Warner Bros. Pictures
10,FjU4QjXijHQ,1129209,6429,190,360,2010-11-28T22:38:37.000Z,Harry Potter og De 4 Scener,Newyawn
11,-agTClDfpcQ,2565537,9961,284,2282,2010-12-01T17:09:41.000Z,Werewolf Scene - Harry Potter And The Prisoner Of Azkaban,Moustachio
12,hxDLoeDTXl0,1648751,10103,151,1461,2011-02-21T20:09:08.000Z,Harry Potter - &quot;Light and Darkness&quot;,xezene1
13,gAe4r4Dd3cA,288267,2408,28,375,2011-04-02T17:52:11.000Z,Harry Potter and the Deathly Hallows Part 1. Deleted Scenes,lucoded
14,mObK5XD8udk,12752788,71354,1376,25707,2011-04-27T18:39:35.000Z,&quot;Harry Potter and the Deathly Hallows - Part 2&quot; Trailer 1,Warner Bros. Pictures
15,v2EYT0ZazAo,3202718,57395,2441,4694,2011-04-28T04:35:06.000Z,Harry Potter and The Order of Umbridge by The Hillywood Show®,The Hillywood Show
16,9DIt7xV6p28,1647585,5517,143,1657,2011-04-29T10:37:51.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 2) | Trailer deutsch german [HD],vipmagazin
17,KwdPHWYQr94,201566,723,17,106,2011-04-29T18:20:20.000Z,Harry Potter e as Relíquias da Morte: Parte 2 - Trailer Teaser (legendado) [HD],Warner Bros. Pictures Brasil
18,1AfFyUZK1So,164817,631,13,37,2011-04-29T22:02:52.000Z,Harry Potter et Les Reliques de la Mort - Partie 2 - Bande Annonce Officielle (VF),Warner Bros. France
19,EdZyrH-bmzs,1281515,3160,62,970,2011-04-30T11:53:44.000Z,Harry Potter et les reliques de la mort Partie 2  Bande Annonce Francaise VF (HD),FilmsActu
20,qRQaN_DV6FI,5559062,63022,2833,26980,2011-05-15T02:20:01.000Z,Tribute to everyone who died in Harry Potter,MrGeebee1100
21,50N2eB0JI80,3831674,18114,1231,1778,2011-05-27T02:01:15.000Z,Harry Potter and the Sorcerer&#39;s Stone (1/5) Movie CLIP - Harry&#39;s Birthday (2001) HD,Movieclips
22,cPsIU9BTbcQ,1340026,3515,274,471,2011-05-27T02:05:22.000Z,Harry Potter and the Chamber of Secrets (2/5) Movie CLIP - Reckless Flying (2002) HD,Movieclips
23,_v5g_GFm1W0,3003897,9005,921,646,2011-05-27T02:05:26.000Z,Harry Potter and the Sorcerer&#39;s Stone (3/5) Movie CLIP - Toilet Troll (2001) HD,Movieclips
24,kb7T9oK0tF8,1344530,3993,203,639,2011-05-27T02:12:57.000Z,Harry Potter and the Chamber of Secrets (5/5) Movie CLIP - Basilisk Slayer (2002) HD,Movieclips
25,VKhEFVAoScI,1091887,5056,192,667,2011-05-27T02:40:40.000Z,Harry Potter and the Prisoner of Azkaban (2/5) Movie CLIP - Dementor on the Train (2004) HD,Movieclips
