,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,4bU3wMuyTQA,398753,3573,113,235,2010-04-06T17:30:15.000Z,Harry Potter e la camera dei segreti-scene eliminate p1,weasleylion
1,pmbIa7qBIWM,1006724,8441,298,640,2010-05-04T22:55:59.000Z,HARRY POTTER PSICOLOGIA DEL MIEDO,CuracionAngelica
2,Rr4zIpqrro4,7160972,113179,2015,4638,2010-05-24T13:09:27.000Z,Stars of Harry Potter visit Hogsmeade,Simon Willmore
3,l5gimkebIDA,286553,2301,41,71,2010-06-09T22:27:09.000Z,Harry Potter AMV Airplanes,itsatwinthing4
4,ramuWv8rqpg,241926,1213,19,222,2010-06-18T18:13:24.000Z,Grand opening of the Wizarding World of Harry Potter with Daniel Radcliffe &amp; other movie stars,Inside the Magic
5,GCWaBPnZ0LA,742646,8412,45,778,2010-06-20T00:11:24.000Z,"Opening overview of Wizarding World of Harry Potter with J.K. Rowling, Daniel Radcliffe &amp; more",Attractions Magazine
6,wyT7QovU2mA,2315839,13892,223,635,2010-06-26T18:55:45.000Z,Harry Potter - Backstage Funny Moments,GarbageGurls
7,9hXH0Ackz6w,4398510,22877,407,3799,2010-06-28T23:06:50.000Z,Harry Potter and the Deathly Hallows Official HD Trailer,Warner Bros. Pictures
8,oBZ5sqPDrkU,1034388,1821,132,800,2010-06-30T00:03:38.000Z,LEGO Harry Potter: Years 1-4 Review,IGN
9,wkvyc0AdM8M,865993,1766,87,642,2010-06-30T15:19:50.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 1) | Trailer [HD],vipmagazin
10,LWEc_rwF4KA,1068945,2718,108,1100,2010-06-30T17:22:23.000Z,Harry Potter and the Deathly Hallows: Part I Trailer [HD],IGN
11,oi4zAf3ghBc,4342570,28013,373,3093,2010-07-28T23:57:40.000Z,"Harry Potter personally welcomes you. Yes, you.",potterpuppetpals
12,rZW1idmc_Lc,66524,91,11,29,2010-07-29T06:14:52.000Z,LEGO Harry Potter Walkthrough - Year One: The Restricted Section Part 1,MahaloVideoGames
13,DZMVMgEKqx8,2030435,13969,927,589,2010-08-02T02:33:53.000Z,Harry Potter Through The Years: My Tribute,pixargal007
14,XV61Q9V0HvQ,253774,2171,36,131,2010-09-05T22:25:42.000Z,Harry Potter - Firework - Fanvid (Katy Perry),TimeSpaceandMagic
15,tI7FkF3Z6ms,8826315,70762,965,22143,2010-09-09T10:48:29.000Z,Potter Puppet Pals: Harry&#39;s Nightmares,potterpuppetpals
16,YzfEH0UPEBo,12574812,51642,1297,11051,2010-09-23T01:41:48.000Z,Harry Potter and the Deathly Hallows Part 1 Trailer 2 Official HD,ClevverTV
17,Su1LOpjvdZ4,1471497,7123,89,1556,2010-09-23T01:51:47.000Z,Harry Potter and the Deathly Hallows - Main Trailer,Warner Bros. Pictures
18,jkravVDDNmI,451921,5547,124,562,2010-10-12T19:18:30.000Z,Ellen Experiences &#39;The Wizarding World of Harry Potter&#39;!,TheEllenShow
19,BFc_OLq6neE,170384,874,21,157,2010-10-13T18:08:07.000Z,Harry Potter and the Deathly Hallows Part 1 New Teaser Trailer 1 Official HD,ClevverTV
20,vLcLyhE5mr4,592410,1209,18,148,2010-10-18T21:33:49.000Z,Harry Potter and the Deathly Hallows - TV Spot #2,Warner Bros. Pictures
21,TlfweZUgCQs,543133,1918,48,299,2010-10-21T14:12:28.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES - Teil 1 - Trailer Deutsch HD German,Warner Bros. DE
22,thh_3HyQozM,382592,736,21,167,2010-10-21T16:10:57.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 1) | Trailer #2 [HD],vipmagazin
23,K4xWKA4b19w,597703,8273,217,1376,2010-10-30T18:51:34.000Z,Train - Hey Soul Sister Parody: Harry Potter (Before We Say Goodbye),James@War
24,luhfstCz5DI,1248157,12135,1085,2303,2010-11-06T18:38:24.000Z,VT:Harry Potter And The Deathly Hallows Inspired Battle Part #1,Drew Casson
25,-MtBaFKa_F4,50544977,165743,43189,23498,2010-11-19T20:02:36.000Z,HARRY POTTER DELETED SCENES!,Smosh
26,sk5I27gTOj0,916023,3110,65,620,2010-11-24T19:21:59.000Z,Harry Potter and the Deathly Hallows - Part 1: Cafe Attack Scene,Warner Bros. Pictures
27,KVC1E5KCTP8,80696,578,21,12,2010-11-29T19:19:58.000Z,HARRY POTTER 7 - TEIL 1 - offizieller Trailer Deutsch HD German,Warner Bros. DE
28,_0dq6SL8WRc,1603748,16491,292,818,2010-11-30T12:53:31.000Z,Nick Cave &amp; The Bad Seeds - O Children (from Harry Potter &amp; The Deathly Hallows),Mute
29,iprlDliJFvY,382037,2645,119,212,2010-12-04T04:47:47.000Z,Gay Harry Potter,Graham Coleman
30,_2ta82eSc0Y,211344,1557,303,599,2010-12-04T16:47:29.000Z,Harry Potter Trivia Contest (part 1/3),PiperVision
31,gH2P0jbpx8A,3583977,60336,1020,4923,2010-12-15T20:08:12.000Z,I Am Harry Potter,Funny Or Die
32,-i9xDEpCVPI,3518013,59389,1385,6797,2010-12-25T14:19:08.000Z,Harry Potter und schon wieder irgendwas - Das Hörspiel,coldmirror
33,ePpSf0qDpaI,194688,1111,38,227,2010-12-30T23:40:30.000Z,The Noble Collection: Harry Potter&#39;s Wand,thewandbrothers
34,6O_Vw9VexUY,497303,6623,146,456,2011-01-17T01:50:07.000Z,The Evolution of Harry Potter Trio (A Window to the Past),Rafael Lima
35,Dh8YatoF60Q,94679,1300,25,29,2011-02-21T19:01:40.000Z,Tik Tok - Harry Potter,TheGirlWhoLivedDK
36,V9DGXTDZMp8,175067,1677,17,280,2011-04-02T20:46:05.000Z,Harry Potter and the Deathly Hallows - Part 1: Deleted Scenes,Tony T
37,ch8uPA7-hPE,47539,229,8,42,2011-04-07T07:38:00.000Z,Harry potter camping tent!!,leo41224
38,NuVuVA5BjgY,711291,9156,353,2091,2011-04-15T05:14:00.000Z,Dumbledore&#39;s Army (Harry Potter Rap),twwpem14
39,gJ98xVS4b9A,797544,7087,96,398,2011-04-17T10:46:40.000Z,Tutte le scene tagliate da Harry Potter e i Doni della Morte Parte 1,viadaprivetdrive
40,lcIGZzwM4lU,137512,577,13,37,2011-04-22T14:11:46.000Z,Harry Potter et les Reliques de la Mort - Partie 2 - Making Of &quot;Scène finale&quot; (VOST),Warner Bros. France
41,voItctzIg-g,185648,2391,9,266,2011-04-26T08:47:58.000Z,Natalia Tena &amp; David Thewlis talk Harry Potter,Half Blood Mockingjay
42,mObK5XD8udk,12752788,71354,1376,25707,2011-04-27T18:39:35.000Z,&quot;Harry Potter and the Deathly Hallows - Part 2&quot; Trailer 1,Warner Bros. Pictures
43,MzL8MM_8zOg,1743884,32446,645,3456,2011-04-27T21:57:39.000Z,Harry Potter und Zitronenbonbons - das Hörspiel,coldmirror
44,I_kDb-pRCds,9035620,39346,837,14461,2011-04-28T02:50:33.000Z,Harry Potter and The Deathly Hallows Part 2 Trailer Official (HD),ClevverTV
45,v2EYT0ZazAo,3202718,57395,2441,4694,2011-04-28T04:35:06.000Z,Harry Potter and The Order of Umbridge by The Hillywood Show®,The Hillywood Show
46,9DIt7xV6p28,1647585,5517,143,1657,2011-04-29T10:37:51.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 2) | Trailer deutsch german [HD],vipmagazin
47,HguSMW8XveQ,245482,1747,33,125,2011-04-29T11:09:58.000Z,Harry Potter y Las Reliquias de la Muerte Parte 2 Tráiler Oficial HD,Warner Bros. Pictures España
48,wpbhSFJwL0o,492613,3933,72,397,2011-04-29T12:47:14.000Z,Harry Potter e i Doni Della Morte - Parte 2  - Primo Trailer italiano in HD,Warner Bros. Italia
49,KwdPHWYQr94,201566,723,17,106,2011-04-29T18:20:20.000Z,Harry Potter e as Relíquias da Morte: Parte 2 - Trailer Teaser (legendado) [HD],Warner Bros. Pictures Brasil
