,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,GI4NvFzeC8o,13297153,79305,2540,16512,2009-04-13T14:49:52.000Z,Potter Puppet Pals: Ron&#39;s Disease,Neil Cicierega
1,nAQBzjE-kvI,2305078,23402,366,1806,2009-04-16T21:05:47.000Z,Harry Potter Magic Spell - Wingardium Leviosa,MarkArcana
2,ApoAzufKoXI,121138,511,15,91,2009-04-18T16:39:43.000Z,Harry Potter Melez Prens Fragman 6 Türkçe Altyazı,Tugay Gökdeniz
3,SBjUwA4GH2c,120843,1289,16,25,2009-04-22T06:09:45.000Z,Viva la Vida- Harry Potter Tribute,Karen G
4,_G16VGNL73k,273632,961,23,68,2009-04-24T16:12:17.000Z,Harry Potter e Il Principe Mezzosangue - Terzo Trailer ufficiale,Warner Bros. Italia
5,gyPcxhDO0nQ,65245,,,21,2009-05-15T21:56:57.000Z,Harry Potter es a Felver Herceg trailer #6 (magyar szinkron!!) - HD,Rendor
6,h9dmzYm0Ol0,183863,1633,33,133,2009-06-08T12:28:31.000Z,HARRY POTTER UND DER HALBBLUTPRINZ offizieller Trailer deutsch,Warner Bros. DE
7,5B5dLFFVzw4,1314062,7650,781,1803,2009-06-10T18:37:47.000Z,HARRY POTTER has ADHD? (HD),Oren Kaplan
8,JYLdTuL9Wjw,2190077,8496,223,,2009-06-12T00:30:26.000Z,Harry Potter and The Half Blood Prince Trailer #4,Warner Bros. Pictures
9,rDyk2szNdM0,95108,197,9,10,2009-06-20T16:53:56.000Z,HP4 - Harry Potter et la coupe de feu - Bande annonce 1 VF,ulyne59
10,8uabskh0o3k,419461,1325,131,715,2009-06-30T22:27:20.000Z,Harry Potter and the Half-Blood Prince Game Review,IGN
11,qVON4in0ZdA,608475,2274,32,200,2009-07-07T22:43:16.000Z,Harry Potter and the Half Blood Prince book scene,bollycutie2012
12,GRFinbuUoAo,29190,214,12,,2009-07-08T15:51:14.000Z,Harry-Potter-Fans trotzen Regen bei Film-Weltpremiere in London,AFP Deutschland
13,YvFUhzUzNTw,876274,6014,94,178,2009-07-12T09:47:16.000Z,New Behind the Scenes Footage 2 - Harry Potter and the Half Blood Prince,XxElderWandOwnerxX
14,Bog-AylWcdU,223689,1934,33,130,2009-07-13T19:21:24.000Z,"HARRY POTTER AND THE HALF BLOOD PRINCE Interviews -- Daniel Radcliffe, Emma Watson and Rupert Grint",Jake Hamilton
15,vCp7m5eFDAo,1089040,3050,82,1359,2009-07-14T12:18:22.000Z,Ginny Weasley &amp; Lavender Brown - Harry Potter Love Interests - Who will Harry Marry?,Movies Ireland
16,wTHn5oFPmi8,21889545,99860,7689,32551,2009-07-14T20:39:51.000Z,Harry Potter vs. Voldemort Rap : Original Short,Indy Mogul
17,Y616xJLOMmc,250568,876,24,219,2009-07-15T18:06:49.000Z,Harry Potter and the Half Blood Prince - The Horcruxes,Fenicksss
18,L2IoLrvWuNE,47552,268,11,68,2009-07-15T21:33:17.000Z,Harry Potter Premiere,Seventeen
19,wgkHfUaG1nI,326419,2459,46,92,2009-07-17T14:00:03.000Z,Harry Potter e o Enigma do Príncipe - Trailer Final,Warner Bros. Pictures Brasil
20,inSjePhFe2o,467376,8991,117,1671,2009-07-19T12:10:52.000Z,Harry Potter Caramelldansen ｳｯｰｳｯｰｳﾏｳﾏ(ﾟ∀ﾟ),Xaikra
21,0qv0-BFMXqc,518280,3837,31,715,2009-07-21T17:03:41.000Z,26. &quot;Dumbledore&#39;s Farewell&quot; - Harry Potter and the Half-Blood Prince Soundtrack,Harry Potter Art
22,oQISw4NDHVA,2961631,18823,254,3038,2009-07-23T15:30:46.000Z,Harry Potter -  Possession - HD,Cation
23,DVcUiNc_ADQ,963525,34413,314,2874,2009-07-30T16:22:35.000Z,Harry Potter Zeitschriften PATZER Folge 2 (für&#39;n Arsch),coldmirror
24,Ndt-ZMiDi1M,1384498,11649,432,477,2009-07-30T17:19:36.000Z,Harry Potter e il cappello parlante,DODOsalsero
25,_K2d-eNyJMg,561913,4081,84,559,2009-08-09T06:07:31.000Z,Harry Potter and Half Blood Prince Dumbledore First Meets Young Tom Riddle FULL SCENE HIGH QUALITY,xtheRainmakerx
26,gdAgnkh_tr8,251061,1484,44,136,2009-08-31T17:58:47.000Z,Harry Potter és az Azkabani fogoly: Varázs varázs (Double Trouble),holdyoucolour
27,dYlNi5pDeDU,5811627,35801,2746,3909,2009-09-02T17:01:39.000Z,Harry Potter and the Douchebag Magicians,CollegeHumor
28,uqxUcRjJs1A,143144,791,25,35,2009-09-22T09:33:35.000Z,Harry Potter [Pump It],fcpsaraemidio
29,SKhgwCPYBks,768157,2102,60,349,2009-09-27T13:04:53.000Z,Lucius Malfoy Harry Potter and the Chamber of Secrets,Terrabella
30,IGlpsqMePs8,289285,2317,27,426,2009-10-05T19:26:50.000Z,Robert Pattinson - Funny Interview - Harry Potter,TwilightVideosonly
31,Fmto8Zf5cew,297013,1554,52,93,2009-10-13T17:08:41.000Z,Harry Potter- Now or Never (High School Musical 3),TheStarRose
32,xzmgd1Ejsvo,190260,2007,48,534,2009-10-24T00:32:36.000Z,Harry Potter and the Chamber of Secrets Censored,ThisWouldBeMike
33,Mo-U5iOinM8,506320,1750,65,407,2009-11-23T20:40:20.000Z,Death Eater Attack -- Harry Potter and the Half-Blood Prince,BellaLestrangeFan
34,pCawjbMysBg,2422711,33282,829,1522,2009-12-28T14:26:54.000Z,Harry Potter and the Magic of Puberty,PistolShrimps
35,0nVQPwH2m4s,631918,2743,69,995,2009-12-29T13:36:03.000Z,Harry Potter &amp; Half-Blood Prince - Potion of Despair - HD 720p,Cation
36,h7OvAK0wFoA,2234026,8201,302,1121,2009-12-29T20:26:25.000Z,Harry Potter- The Quidditch World Cup,HarryPoterDude
37,ruG8d5df2E4,98502,774,10,177,2010-01-11T06:33:37.000Z,Harry Potter and the Half Blood Prince - Raise ur wand -  HD 720p,Cation
38,f9mUJTmFuZg,83006,493,12,101,2010-01-15T14:26:10.000Z,Harry Potter Unreleased Deleted Scenes Photos (UPDATED),sportsman893
39,aG4PvM3TvlA,488113,2763,55,125,2010-01-17T05:23:15.000Z,Harry Potter-Take it Off,tywhistler
40,OOXBKdi9E7Y,485197,3870,37,592,2010-01-23T21:03:21.000Z,Harry Potter and the Goblet of Fire Deleted Scene: Hogwarts School Song,inferi07
41,TTfBbJxv5Ew,87955,682,7,74,2010-02-11T15:08:43.000Z,Harry Potter and the Sorcerer&#39;s Stone Scene/Change of Season,TheFantasticHarry
42,vnWu6TBghKQ,122990,1037,26,1361,2010-02-12T00:24:51.000Z,Harry Potter vs. Lord of the Rings Trailer,videoedits1988
43,rH63g-pBxr8,109055,815,185,,2010-02-19T06:46:04.000Z,harry potter the way it should have been part 1,MsAdorableIdiot
44,gMSir2IGtio,44008,305,9,24,2010-02-28T07:08:34.000Z,Fashion - Harry Potter {almost everyone},TwilightstarJasper
45,a6PEamjmjBU,137954,474,11,51,2010-03-18T22:53:38.000Z,Sneak peek at Harry Potter and the Forbidden Journey ride at Universal Orlando,Attractions Magazine
46,s8zBR1l4Tgc,108231,351,12,27,2010-03-24T16:54:20.000Z,Harry Potter Book Trailer,Scholastic
47,-N8x0Fb3Rxg,1051510,13166,318,729,2010-04-01T18:27:57.000Z,Harry Potter and Hermione&#39;s Stalker,PistolShrimps
48,cwO15OdcoVM,203663,1627,30,79,2010-04-04T17:32:04.000Z,Harry Potter - Hero - Skillet,Leanneps95
49,a7kkFVhh_K4,65610,384,15,39,2010-04-10T18:27:57.000Z,Harry Potter - The Circle Of Life,Leanneps95
