,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,osCtNeOQt7g,213274,1986,41,134,2008-05-04T19:00:01.000Z,Harry Potter und der Geheime P****keller Teil 10,FreshHans
1,Hibow_U1Erw,28067,101,5,12,2008-06-03T18:42:06.000Z,Harry Potter - Great Spirits,allofdisney
2,-aEa4MnycOw,157932,571,19,97,2008-06-03T21:23:40.000Z,Robot chicken harry potter sketch,SongsHobo
3,SavzzewEDH0,108582,771,6,26,2008-06-28T03:04:51.000Z,Harry Potter -All about us,o0Pegasus0o
4,3VfUMZhv37Y,31367,87,5,23,2008-07-26T08:40:08.000Z,Harry Potter and the Chamber of Secrets - Teaser Trailer,Harry Potter Art
5,d_7diR73aCQ,90657,751,14,33,2008-08-07T00:54:57.000Z,Harry Potter-Falling in the Black,KasaraWolf
6,Zbxs7troF0o,19397,194,2,14,2008-08-12T21:30:04.000Z,Harry Potter&#39;s Angel of Darkness,LadySonta
7,wItB9jxnhOs,1015651,1544,73,730,2008-08-13T19:18:22.000Z,Harry Potter and the Half Blood Prince,BlackTree TV
8,PoeeC_H_afA,160198,802,19,44,2008-08-19T02:05:32.000Z,Don&#39;t Stop The Music - Harry Potter,Rebecca
9,N6rwu7Khy6Y,104229,777,27,27,2008-08-24T17:09:39.000Z,Harry Potter - i kissed a girl,nickmaster1993
10,D3NDNpzvh1w,146017,956,16,39,2008-08-27T17:06:44.000Z,Disturbia - Harry Potter,mlleFlores
11,9cnsNS7Iorc,295077,906,34,86,2008-09-03T15:53:13.000Z,Harry Potter e o Enigma do Príncipe - Trailer Teaser dublado,Warner Bros. Pictures Brasil
12,_ncvOw-r67Q,1278431,11045,278,979,2008-10-03T15:49:53.000Z,Harry Potter and the Outcasts of Hogwarts,PistolShrimps
13,xQZFWA2KDbw,5635935,32447,847,6207,2008-10-12T18:23:12.000Z,Sorting Hat Scene,SeverusSnape340
14,9xLzlxHxBFA,4286241,87244,1115,6865,2008-10-21T14:42:31.000Z,Harry Potter Zeitschriften PATZER Folge 1,coldmirror
15,J_zU9oBarXo,122440,1237,57,131,2008-10-25T10:13:38.000Z,Harry Potter i Obrońca Pingwinów Ivona,Reverian
16,voM7T1cd20w,2538533,8806,325,945,2008-10-30T00:44:47.000Z,Harry Potter the Prisoner of Azkaban Harry Hermione part 2,SARBRATHAN
17,HK6sRDBU0K0,1345361,6194,412,639,2008-11-04T06:26:10.000Z,Harry Potter Bathtub Scene,Adair Bartley
18,8AXgtbWiPiQ,367614,1092,144,164,2008-11-14T18:43:41.000Z,Harry Potter parodie cz,Mattonia
19,LqyZfFubnBA,563554,9230,75,905,2008-11-16T14:14:08.000Z,Harry Potter and the Prisoner of Azkaban Interview,Natalia Ławresz
