,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,-MtBaFKa_F4,50544977,165743,43189,23498,2010-11-19T20:02:36.000Z,HARRY POTTER DELETED SCENES!,Smosh
1,sk5I27gTOj0,916023,3110,65,620,2010-11-24T19:21:59.000Z,Harry Potter and the Deathly Hallows - Part 1: Cafe Attack Scene,Warner Bros. Pictures
2,FjU4QjXijHQ,1129209,6429,190,360,2010-11-28T22:38:37.000Z,Harry Potter og De 4 Scener,Newyawn
3,mObK5XD8udk,12752788,71354,1376,25707,2011-04-27T18:39:35.000Z,&quot;Harry Potter and the Deathly Hallows - Part 2&quot; Trailer 1,Warner Bros. Pictures
4,v2EYT0ZazAo,3202718,57395,2441,4694,2011-04-28T04:35:06.000Z,Harry Potter and The Order of Umbridge by The Hillywood Show®,The Hillywood Show
5,9DIt7xV6p28,1647585,5517,143,1657,2011-04-29T10:37:51.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 2) | Trailer deutsch german [HD],vipmagazin
6,wpbhSFJwL0o,492613,3933,72,397,2011-04-29T12:47:14.000Z,Harry Potter e i Doni Della Morte - Parte 2  - Primo Trailer italiano in HD,Warner Bros. Italia
7,EdZyrH-bmzs,1281515,3160,62,970,2011-04-30T11:53:44.000Z,Harry Potter et les reliques de la mort Partie 2  Bande Annonce Francaise VF (HD),FilmsActu
8,XS3fRKaapKY,110368,1166,20,73,2011-05-12T19:25:16.000Z,Harry Potter e as Relíquias da Morte: Parte 2 - Trailer Teaser (dublado) [HD],Warner Bros. Pictures Brasil
9,qRQaN_DV6FI,5559062,63022,2833,26980,2011-05-15T02:20:01.000Z,Tribute to everyone who died in Harry Potter,MrGeebee1100
10,50N2eB0JI80,3831674,18114,1231,1778,2011-05-27T02:01:15.000Z,Harry Potter and the Sorcerer&#39;s Stone (1/5) Movie CLIP - Harry&#39;s Birthday (2001) HD,Movieclips
