,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,8NAzoEtu5FU,3054,17,2,7,2011-08-11T15:45:20.000Z,Harry Potter: All 8 Movies in 1 Fanmade Clip/Trailer/Montage,Paan Arzim
1,rhTGE6TQdSc,159303,563,31,35,2011-09-02T13:39:24.000Z,Harry Potter and the Deathly Hallows: Part 2 #9 Movie CLIP - Harry&#39;s Sacrifice (2011) HD,Movieclips
2,P57Z6LOoh_k,142838,443,22,40,2011-09-02T13:59:47.000Z,Harry Potter and the Deathly Hallows: Part 2 #5 Movie CLIP - The Chamber of Secrets (2011) HD,Movieclips
3,lAxgztbYDbs,2221968,8240,218,725,2011-09-02T16:15:16.000Z,Harry Potter and the Prisoner of Azkaban Official Trailer #1 - (2004) HD,Movieclips
4,_MRTgD04QMw,342349,1386,47,55,2011-09-02T17:03:01.000Z,Harry Potter and the Deathly Hallows: Part 2 Official Trailer #2 - (2011) HD,Movieclips
5,PUXpgitNeOU,137744,742,15,45,2011-09-02T20:02:39.000Z,Harry Potter and the Deathly Hallows: Part 2 Official Trailer #1 - (2011) HD,Movieclips
6,ll1H-9Qm1UM,319439,2168,35,157,2011-09-02T20:11:53.000Z,Harry Potter and the Deathly Hallows: Part 2 Official Trailer #3 - (2011) HD,Movieclips
7,Di4XL8JpZJ8,13754,64,4,2,2011-10-07T03:25:33.000Z,LEGO Harry Potter: Years 5-7 Trailer,WB Games Australia & New Zealand
8,3Dand6Usj2I,40513,125,6,37,2011-10-07T14:30:17.000Z,LEGO Harry Potter: Years 5-7 Announcement Trailer,GameSpot
9,dOg-Mf3u5Ww,65036,,,,2011-10-13T14:24:11.000Z,Official Trailer 2012 | Warner Bros. Studio Tour London - The Making of Harry Potter,Warner Bros. Studio Tour London
10,p2ZkRXYABuc,40756,51,57,32,2011-10-17T10:32:55.000Z,Harry Potter en de Steen der Wijzen - Trailer,Nienke C
11,ttw61f2zipE,33631,275,14,12,2011-10-18T16:24:14.000Z,Harry Potter [CZ] - bonusový trailer,Vertical Entertainment CZ - Milujeme filmy
12,dtUWs4_-_gw,6029,29,2,4,2011-10-24T15:30:08.000Z,Lion King - [Harry Potter Trailer - Part 1],QueenDisney
13,ICIJk8DgQ_g,774449,1720,130,42,2011-10-26T22:44:48.000Z,Harry Potter and the Deathly Hallows - Part 2 - Trailer,YouTube Movies
14,4e6mv9DhAGo,326717,,,,2011-10-27T16:52:58.000Z,Harry Potter and the Deathly Hallows - Part 2 - Trailer,YouTube Movies
15,Ue-yhbbU12o,1801361,9464,159,1143,2011-11-03T15:33:02.000Z,Harry Potter and the Deathly Hallows - Part 2 (Opening Scene - HD),TheMagicOfHogwarts
16,uCe_1ZfOdTE,11490,39,6,5,2011-11-04T23:40:31.000Z,Harry Potter and the Deathly Hallows Part 2 | Blu-ray Digital Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment
17,5OtfZJvXOgI,17273,194,3,25,2011-11-06T11:53:40.000Z,Harry Potter The Saga Trailer,Joris Faucon Grimaud
18,SWYDhfTbbsk,45878,267,1,43,2011-11-06T16:23:30.000Z,Harry Potter the Definitive Collection - Trailer,tzekoulis
19,mIcN6u9Nh2E,48239,620,7,196,2011-11-07T14:34:44.000Z,LittleBigPlanet 2 Harry Potter and the Deathly Hallows Trailer Recreation,pixelenemyTheatre
20,h_ol-apvAxo,29552,187,6,1,2011-11-08T13:25:33.000Z,HARRY POTTER A RELIKVIE SMRTI - ČÁST 2  [CZ] - OFFICIAL TRAILER HQ,Vertical Entertainment CZ - Milujeme filmy
21,A_g9Y7myHhQ,6044,10,1,0,2011-11-11T15:49:58.000Z,LEGO Harry Potter: Die Jahre 5-7 / Launch Trailer,Warner Bros. DE
22,nwj-lvuSaxA,51138,207,12,24,2011-11-11T22:21:49.000Z,LEGO Harry Potter: Years 5-7 Launch Trailer,GameSpot
23,B77N16Mdk88,174856,374,49,175,2011-11-12T00:17:59.000Z,LEGO Harry Potter: Years 5-7 - Launch Trailer,IGN
24,onJQRCRORlM,27293,119,7,6,2011-11-20T21:31:27.000Z,Harry Potter and the Chamber of Secrets trailer (HD),DutchHPfan1992
25,lNXgvYOey5c,47793,301,15,46,2011-11-30T16:58:02.000Z,Harry Potter og De Vises Stein (Trailer) Norsk Dub (Harry i Fengsel),MCMIVC
26,I6yYIAygnLk,61034,485,28,63,2011-11-30T18:17:32.000Z,Harry Potter Trailer 1-7.2,Thwgirl93
27,bg6UDi4jqjM,274067,293,21,,2011-12-02T19:29:46.000Z,Harry Potter and the Goblet of Fire - Trailer,YouTube Movies
28,TipZCAg24og,571394,823,47,,2011-12-05T11:50:26.000Z,Harry Potter and the Philosopher&#39;s Stone - Trailer,YouTube Movies
29,SFbsVvB3xDQ,905628,230,28,,2011-12-07T13:25:20.000Z,Harry Potter and the Philosopher&#39;s Stone (Extended Version) - Trailer,YouTube Movies
30,BPIzWBks5dk,17390,212,6,53,2012-01-15T00:23:32.000Z,The Avengers Trailer - Harry Potter Style,Rubyblue0910
31,0gugBiEkLwU,14771554,120267,2954,11955,2012-03-22T17:55:53.000Z,Honest Trailers - Twilight,Screen Junkies
32,pK7cqEND_AE,70884,261,86,86,2012-04-06T20:43:47.000Z,Albus Severus Potter Movie Trailer,Emily Green
33,B7W_55Vc8bY,5193,23,6,6,2012-04-09T22:08:07.000Z,LEGO Batman vs Harry Potter Trailer,Ultimate. Org Productions
34,R69laoH02xg,,1632,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
35,uU-ET1FAv3Y,,2819,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
36,PFWAOnvMd1Q,1276306,4305,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
37,PbdM1db3JbY,,6402,480,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
38,x5Lt1zdlkeA,23883,941,3,79,2012-04-19T16:48:41.000Z,The Dark Forces || HARRY POTTER || Alternative Trailer,Sapphiamur
39,RQx-Pj20T8E,9784,129,2,24,2012-04-30T19:45:18.000Z,Harry Potter Movie Trailer Parody (Harry/Hermione with Titanic),nicolex0o
40,sHSRulQXYJA,19563,,,14,2012-06-07T03:35:44.000Z,Harry Potter 9 Movie Trailer,RedVampire120652
41,_tnAduYVl10,10789,23,2,5,2012-06-19T12:12:09.000Z,Harry Potter Kinect for Xbox 360 Trailer,WarnerBrosIndia
42,s5YBXybRKlc,22070,157,6,14,2012-06-30T02:43:28.000Z,Harry Potter 1-8 Trailer (1080p),RandomStarWars7777
43,WqvVocPHQW0,16315,90,7,2,2012-07-05T20:14:15.000Z,Harry Potter a Relikvie smrti - část 1 (česky dabovaný trailer),stupefyblog
44,0XJZVjw1Dv0,15776,82,4,1,2012-07-07T14:34:59.000Z,Harry Potter a Relikvie smrti - část 2 (český neoficiální trailer),stupefyblog
45,SEHVAD5y2Pg,2106,6,0,2,2012-07-30T20:27:06.000Z,Harry Potter and the Sorcerer&#39;s stone - Trailer [HQ],YourTrailerInHD
46,Hx1YqrO_v9U,49776,157,8,20,2012-07-31T19:27:00.000Z,Harry Potter and the Goblet of Fire - Trailer [HD],YourTrailerInHD
47,63KfQ88rtiI,404460,579,12,63,2012-07-31T19:34:28.000Z,Harry Potter and The Order of the Phoenix - Trailer (HD),YourTrailerInHD
48,wb9bFUm_yOw,23628,91,4,0,2012-08-21T18:22:44.000Z,Harry Potter a Ohnivý pohár (Trailer),Bengoro Beng
49,hcwZRNL6-xY,41085,246,10,4,2012-08-21T18:37:43.000Z,Harry Potter a Fénixův řád (Trailer),Bengoro Beng
