,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,0PNSQSI5B8A,234,3,1,2,2013-11-02T06:31:08.000Z,The Harry Potter Series by J.K. Rowling - Book Review,Kate's Book Club
1,Wqtlw-bGNIE,150,4,0,2,2013-11-05T16:39:57.000Z,Book Discussion: Harry Potter and the Prisoner of Azkaban by J.K. Rowling,LizzieLovesBooks
2,mf60Qaeg-EQ,10241,294,30,150,2013-11-22T02:07:10.000Z,J.K. Rowling Confirms EIGHTH Harry Potter Book!,WhatTravisSays
3,D6L90M-D0jg,14366,238,23,34,2013-11-25T16:47:37.000Z,&quot;Harry Potter y la Piedra Filosofal&quot; J.K.Rowling - Reseña,Jonatan Araya
4,FXMrZCsWKgQ,409,3,0,0,2013-12-17T04:46:06.000Z,Harry Potter (by J. K. Rowling)  — Review,Vassals of Kingsgrave
5,__Mp4PcsYIo,189,1,0,0,2013-12-21T11:23:54.000Z,J.K. Rowling to work on Harry Potter stage play,CGTN
6,EvYyM0OTT7c,7755,55,4,2,2014-01-26T06:57:31.000Z,Evanna Lynch&#39;s First J.K. Rowling Encounter at &#39;A Celebration of Harry Potter&#39;,The DIS
7,zhk6UuvwlKA,6293,69,5,20,2014-02-02T21:59:56.000Z,J.K. Rowling Admits Harry And Hermione Should&#39;ve Ended Up Together,Wochit Entertainment
8,1AysCil5Yns,225500,8963,397,2257,2014-02-03T22:17:34.000Z,JK Rowling Outrages Harry Potter Fans!!,SourceFed
9,1lulaSTv8iI,134932,1780,127,1098,2014-02-03T22:45:46.000Z,JK Rowling Says Hermione Didn&#39;t Belong With Ron!,Clevver News
10,grG8V9BBs80,26059,327,47,139,2014-02-04T01:47:54.000Z,Author J.K. Rowling Regrets Marrying Ron and Hermione in HARRY POTTER - AMC Movie News,AMC Theatres
11,xepYRScguyU,114994,1781,127,800,2014-02-05T06:22:42.000Z,Harry Potter Books rated from WORST to BEST,Nathan Hale
12,gDBxfY11ZLA,116353,1150,61,688,2014-02-05T14:39:21.000Z,J.K. Rowling changes her mind on Harry Potter ending,CBS This Morning
13,ZCI9B3bPDSE,3087172,18156,3171,9599,2014-02-06T01:17:23.000Z,"Harry Potter Ending is WRONG, Says JK Rowling?!",Pop Trigger
14,kS0857dvm3s,1720,42,1,6,2014-02-06T07:52:59.000Z,Entertainment News-JK Rowling cerita tentang hubungan Harry dengan Hermione,Net Entertainment News
15,1bq0qff4iF8,968015,5946,106,440,2014-02-10T19:31:18.000Z,Harry Potter and the Chamber of Secrets (2002) Official Trailer Daniel Radcliffe Movie HD,Movieclips Classic Trailers
16,3EGojp4Hh6I,1513964,12740,255,740,2014-02-10T21:02:49.000Z,Harry Potter and the Goblet of Fire (2005) Official Trailer - Daniel Radcliffe Movie HD,Movieclips Classic Trailers
17,NPHa_AL3cLU,227870,943,50,70,2014-02-19T18:10:37.000Z,Harry battles the Basilisk | Harry Potter and the Chamber of Secrets,HarryPotter
18,923VtM6e6_I,176,2,0,2,2014-03-20T18:54:48.000Z,HARRY POTTER AND THE CHAMBER OF SECRETS | J.K. ROWLING,Books and Coffee
19,C1FGIREWWTU,271,4,1,5,2014-03-20T19:23:58.000Z,HARRY POTTER AND THE PRISONER OF AZKABAN | J.K. ROWLING,Books and Coffee
20,SrJiAG8GmnQ,1325935,16264,255,1286,2014-05-21T11:09:19.000Z,"J. K. Rowling - Harry Potter and Me (BBC, 2001)",James
21,cgxyST8J57c,9613,61,5,3,2014-06-05T02:05:57.000Z,EDINBURGH: JK Rowling&#39;s Inspiration for Harry Potter,Punkrockaddicted
22,sarVCIWFQIg,29364,320,5,22,2014-06-19T18:51:39.000Z,J K Rowling   Writing For Grown Ups 2012,The Writer's Block Library
23,8937ZfCw6J8,886,4,1,0,2014-06-19T20:29:57.000Z,J.K. Rowling&#39;s new crime novel hits British book stores,AFP News Agency
24,DSgLgM7EKwg,3862435,40858,827,2478,2014-06-26T21:42:36.000Z,The Cast of Harry Potter Reunites in Diagon Alley,POPSUGAR Entertainment
25,3p_ygTw4reA,1505187,12217,284,1076,2014-07-07T10:53:24.000Z,Harry Potter The Making of Diagon Alley,Nik Beumer
26,GT79y3iDpaw,26451,516,19,65,2014-07-08T15:10:31.000Z,J.K. Rowling Releases New Harry Potter Short Story - IGN News,IGN News
27,XIzutRVfy80,31472,566,29,114,2014-07-08T19:03:02.000Z,J.K. Rowling Releases New Harry Potter Story,InformOverload
28,3vqdkNXY7nA,39734,825,18,54,2014-07-08T19:52:14.000Z,What&#39;s next for Harry Potter?,The Verge
29,CXtICPpkkTo,40435,1066,9,62,2014-07-08T20:23:06.000Z,JK Rowling Releases New Harry Potter Short Story - The Know,Inside Gaming
30,EhhXx4qXdno,55221,1473,30,171,2014-07-08T22:16:24.000Z,ZOMG is a NEW HARRY POTTER Book on the Way?! (Nerdist News w/ Jessica Chobot),Nerdist
31,VSwPc8R_HCE,168502,1213,10,109,2014-07-09T00:24:19.000Z,Daniel Radcliffe Reacts to J.K. Rowling&#39;s New &#39;Harry Potter&#39; Story,extratv
32,MOqMAkGR_II,6192,17,1,,2014-07-09T02:51:59.000Z,Harry Potter all grown up in new J.K. Rowling story,CBC News: The National
33,fXagXctU_ms,953,7,3,0,2014-07-09T05:48:25.000Z,New Harry Potter Book and one more Surprise by J.K.Rowling,Trending Topics
