,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,5UJkTIflj2c,338,6,0,1,2012-08-01T14:03:47.000Z,"Harry Potter&#39;s, JK. Rowling launches Sony&#39;s Wonderbook series",Digital Spy
1,8Mpgvq2Gda8,9090,72,1,11,2012-08-29T13:30:26.000Z,Harry Potter Wizard&#39;s Collection - In Conversation: J.K. Rowling and Daniel Radcliffe,Warner Bros. UK
2,8DIO7ISGAGY,5309,46,0,8,2012-08-30T17:24:19.000Z,Harry Potter Wizard&#39;s Collection | Dumbledore&#39;s Army | Warner Bros. Entertainment,Warner Bros. Entertainment
3,_qu-DG9aMZY,26713,361,30,197,2012-08-31T22:05:11.000Z,J.K. Rowling Gets Permission To Build Hogwarts Playground In Backyard,Fandom Entertainment
4,Ib1i-t5rLyQ,78759,863,3,104,2012-09-04T21:54:14.000Z,The Women Of Harry Potter - J.K. Rowling interview part 2,לאסי מאי
5,Rck1pEVXqHo,14565,151,3,8,2012-09-16T19:42:11.000Z,J.K. Rowling Reads from &quot;Harry Potter and the Sorcerer&#39;s Stone&quot;,infomisa
6,5yOJFJHqAms,1959549,25897,238,1993,2012-09-17T01:58:51.000Z,"&#39;Harry Potter and the Order of the Phoenix&#39; Unscripted | Daniel Radcliffe, Emma Watson, Rupert Grint",Moviefone
7,cxI4heop_7I,19177,117,4,,2012-09-20T07:29:19.000Z,"J. K. Rowling: Life After Harry Potter | Thursday, 27 Sept at 8pm, ABC1",ABC TV & iview
8,Bzn7JWxq2s0,168291,1248,37,274,2012-09-24T10:12:06.000Z,JK Rowling interview: &#39;I bought my wedding dress in disguise&#39;,The Guardian
9,Y461sAi_Blw,88985,594,11,97,2012-09-26T16:35:32.000Z,J.K. Rowling Interview on &#39;The Casual Vacancy&#39;: &#39;Harry Potter&#39; Author on Rihanna&#39;s Influence,ABC News
10,AjaeurvEko0,3968,13,1,5,2012-09-27T15:08:14.000Z,J.K. Rowling releases first post-&quot;Harry Potter&quot; book,CNN
11,_bNlp5rk7R8,759,7,0,1,2012-09-27T15:35:56.000Z,"Primo libro per adulti di J.K. Rowling, autrice di Harry Potter",euronews (in Italiano)
12,WtS1_71OiTQ,2771,12,0,5,2012-09-27T15:35:57.000Z,Life after Harry Potter? JK Rowling&#39;s first book for adults,euronews (in English)
13,zFro3JkSflM,1171,12,1,,2012-09-27T15:51:12.000Z,Harry Potter Author Releases Book for Adults,Associated Press
14,SuwtX8QTOdc,604,2,4,2,2012-09-27T17:15:46.000Z,J.K. Rowling&#39;s New Book: For Adults Only,The Daily Beast
15,h3FE_R2Vz8w,41973,321,10,36,2012-09-27T17:44:07.000Z,J.K. Rowling &#39;The Casual Vacancy&#39; Interview Excerpt: Author Reads on &#39;GMA&#39;,ABC News
16,vTmNv_liAVs,1343,8,1,1,2012-09-27T19:53:38.000Z,&quot;Harry Potter&quot; author&#39;s new book now in stores,CNN
17,W-W9C_usdWU,798,11,0,3,2012-09-28T07:35:21.000Z,Rowling: new book &#39;like a celebration&#39;,The Telegraph
18,GKgdYSZwhhc,3272,14,1,7,2012-09-28T17:21:21.000Z,J.K. Rowling&#39;s &#39;The Casual Vacancy&#39; Arrives,Wall Street Journal
19,D5lSpXEkhSc,46126,332,14,23,2012-10-08T08:09:00.000Z,Reportage sur JK Rowling et la Saga Harry Potter,Cristina
20,-cVmduowKNQ,94274,1393,14,186,2012-10-11T17:33:43.000Z,J.K. Rowling Webcast,LeonGames
21,Smu0RneksxI,811292,20473,118,3071,2012-10-12T14:48:41.000Z,JK Rowling on her love of Hufflepuff,SnitchSeeker.com
22,KHoF9_mjx60,14401,192,6,29,2012-10-19T21:49:43.000Z,J.K. Rowling on Q (AUDIO ONLY),q on cbc
23,Rxf3bqSyYu0,4520,76,4,6,2012-10-26T20:15:49.000Z,"100 clásicos || 4. Harry Potter, J. K. Rowling",Pink Hummingbird
24,Hfne2g4zOhE,67256,551,39,197,2012-11-20T00:53:26.000Z,Unboxing Harry Potter Books 1-7 UK Edition,pinkskunk08
25,Bkkw3JRhayw,23229,412,7,60,2012-11-23T22:45:25.000Z,JK Rowling If it All Disappeared,kierstlove
26,NsD0ugA9re4,1278,12,0,1,2012-11-24T04:41:44.000Z,Harry Potter Book 1 - Funny Quotes,chocoholic
27,rB4HrbC9bEs,29116,172,20,27,2012-11-26T19:57:06.000Z,A look at: J.K.Rowling&#39;s &quot;Hogwarts Library&quot; by Bloomsbury,looksatbooks
28,2yB9hsneeL4,11038,115,17,8,2012-12-20T17:31:55.000Z,La Historia de J.K. Rowling,Talento Colombia
29,WecVWDT4Fow,48339,663,14,106,2012-12-24T13:04:55.000Z,Harry Potter: A Tribute,Movie Slayer Reviews
30,6ryDS3VdVR8,22743,309,9,61,2012-12-27T03:01:11.000Z,#1 Harry Potter Fan reads Personal Letter from JK Rowling,the1harrypotterfan
31,6_oFIwn4VmM,134,5,0,0,2012-12-29T11:15:57.000Z,Book Review - Harry Potter - JK Rowling,RayRay
32,ygGc21cOPDU,257,2,0,1,2013-01-30T20:30:01.000Z,REVIEW: Harry Potter and the Chamber of Secrets by J.K.Rowling,Jamie G
33,1KqCO2w3cWk,590,1,0,0,2013-04-01T08:16:11.000Z,Imagination Made Real with Pottermore from J.K. Rowling and Book of Spells,Sony Electronics Asia Pacific
34,_khRe9txb4M,15689,170,3,8,2013-04-16T15:53:27.000Z,Harry Potter: Beyond the Page,Scholastic
35,V_m0V1OLaKo,39979,340,5,26,2013-04-20T15:14:13.000Z,Plotting Potter,Farah Mohamud
36,EVYmTXjCtbo,1914,21,2,5,2013-06-12T00:33:51.000Z,JK Rowling&#39;s Harry Potter Book of Potions for PS3,SnitchSeeker.com
37,wA-voPuufao,448498,20735,272,2673,2013-07-12T19:19:58.000Z,"Oh, JK Rowling - A Harry Potter Song",vlogbrothers
38,fJ_risKF_Rk,3215,43,0,6,2013-07-15T00:40:32.000Z,Best-Selling Mystery: JK Rowling&#39;s Recent Plot Twist,ABC News
39,cX4Q3jnuKsc,9653,61,1,20,2013-07-15T04:49:01.000Z,J.K. Rowling praises joys of pseudonym,CNN
40,1VIUeCttkCE,1830,24,2,3,2013-07-15T18:39:43.000Z,J.K. Rowling is revealed as the author of &quot;The Cuckoo&#39;s Calling&quot;,CBS News
41,bh8XqirjKh4,207454,9609,114,1427,2013-07-15T21:15:45.000Z,JK Rowling Secret Book,SourceFed
42,fB5eQrZ3-hY,5407,41,2,8,2013-07-15T23:01:13.000Z,J.K. Rowling&#39;s alter-ego revealed,CNN
43,ptQYWbZ874k,23785,549,50,259,2013-07-15T23:17:49.000Z,IGN News - J.K. Rowling&#39;s Secret Crime Novel Revealed,IGN
44,l03ipNaJvJo,7452,21,0,3,2013-07-16T19:16:57.000Z,Harry Potter&#39;s J.K. Rowling: &quot;Cuckoo&#39;s Calling&quot; No.1 Overnight!,Tippy RammaDamma
45,ukKQ09LGyHg,2771,126,1,25,2013-07-18T23:48:36.000Z,Can you solve JK Rowling&#39;s mystery?,Valuetainment
46,QmG_Iwlxuz0,277,7,0,0,2013-08-06T02:24:39.000Z,Book Review: Harry Potter and the Sorcerer&#39;s Stone by J.K. Rowling,ScriptureSketches
47,6t4IZNVR0vU,75030,523,24,68,2013-08-24T21:30:13.000Z,J. K. Rowling on Harry Potter and the Prisoner of Azkaban and the Writing Process (1999 Speech),The Film Archives
48,CQAvoiTVyHo,55506,536,3,56,2013-08-27T13:06:30.000Z,"Harry Potter, 15 Years Later: J.K. Rowling Speaks!",Scholastic
49,AhFcea-N5Ik,25871,228,23,40,2013-08-27T15:28:39.000Z,J.K. Rowling on Harry Potter Anniversary: Dumbledore Is the Character &#39;I Miss the Most&#39;,ABC News
