,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,EvYyM0OTT7c,7755,55,4,2,2014-01-26T06:57:31.000Z,Evanna Lynch&#39;s First J.K. Rowling Encounter at &#39;A Celebration of Harry Potter&#39;,The DIS
1,zhk6UuvwlKA,6293,69,5,20,2014-02-02T21:59:56.000Z,J.K. Rowling Admits Harry And Hermione Should&#39;ve Ended Up Together,Wochit Entertainment
2,1AysCil5Yns,225500,8963,397,2257,2014-02-03T22:17:34.000Z,JK Rowling Outrages Harry Potter Fans!!,SourceFed
3,1lulaSTv8iI,134932,1780,127,1098,2014-02-03T22:45:46.000Z,JK Rowling Says Hermione Didn&#39;t Belong With Ron!,Clevver News
4,grG8V9BBs80,26059,327,47,139,2014-02-04T01:47:54.000Z,Author J.K. Rowling Regrets Marrying Ron and Hermione in HARRY POTTER - AMC Movie News,AMC Theatres
5,gleYOYiARBQ,16785,94,22,21,2014-02-05T01:14:44.000Z,J.K. Rowling Says Harry Potter Should Have Ended Up with Hermione,ScreenSlam
6,xepYRScguyU,114994,1781,127,800,2014-02-05T06:22:42.000Z,Harry Potter Books rated from WORST to BEST,Nathan Hale
7,gDBxfY11ZLA,116353,1150,61,688,2014-02-05T14:39:21.000Z,J.K. Rowling changes her mind on Harry Potter ending,CBS This Morning
8,ZCI9B3bPDSE,3087172,18156,3171,9599,2014-02-06T01:17:23.000Z,"Harry Potter Ending is WRONG, Says JK Rowling?!",Pop Trigger
9,3EGojp4Hh6I,1513964,12740,255,740,2014-02-10T21:02:49.000Z,Harry Potter and the Goblet of Fire (2005) Official Trailer - Daniel Radcliffe Movie HD,Movieclips Classic Trailers
10,NPHa_AL3cLU,227870,943,50,70,2014-02-19T18:10:37.000Z,Harry battles the Basilisk | Harry Potter and the Chamber of Secrets,HarryPotter
11,SrJiAG8GmnQ,1325935,16264,255,1286,2014-05-21T11:09:19.000Z,"J. K. Rowling - Harry Potter and Me (BBC, 2001)",James
12,cgxyST8J57c,9613,61,5,3,2014-06-05T02:05:57.000Z,EDINBURGH: JK Rowling&#39;s Inspiration for Harry Potter,Punkrockaddicted
13,8937ZfCw6J8,886,4,1,0,2014-06-19T20:29:57.000Z,J.K. Rowling&#39;s new crime novel hits British book stores,AFP News Agency
14,DSgLgM7EKwg,3862435,40858,827,2478,2014-06-26T21:42:36.000Z,The Cast of Harry Potter Reunites in Diagon Alley,POPSUGAR Entertainment
15,3p_ygTw4reA,1505187,12217,284,1076,2014-07-07T10:53:24.000Z,Harry Potter The Making of Diagon Alley,Nik Beumer
16,GT79y3iDpaw,26451,516,19,65,2014-07-08T15:10:31.000Z,J.K. Rowling Releases New Harry Potter Short Story - IGN News,IGN News
