,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,swUHX43fdEY,484907,4657,74,622,2010-10-01T15:18:49.000Z,Il peggior ricordo di Severus Piton,memesparrow
1,chBiABHDwYM,971536,2381,113,275,2010-10-01T15:42:29.000Z,Harry Potter And The Chamber Of Secrets Justin Petrified/Sorting Hat,LuxieLulu13
2,Bc6gogePrjI,197417,1428,36,62,2010-10-03T05:18:28.000Z,Harry Potter: Monster,Brilwen Undomiel
3,-tLnWEqOziI,92162,386,8,48,2010-10-04T15:07:45.000Z,Harry Potter And The Philosopher&#39;s Stone Dumbledore And McGonagall at Privet Drive,LuxieLulu13
4,37b-zz79YQ0,5165,76,1,44,2010-10-05T23:30:20.000Z,New Harry Potter Poster Released,ClevverTV
5,p9I1Ta-y5v0,14476,103,4,122,2010-10-09T00:01:38.000Z,New Harry Potter and the Deathly Hallows &quot;Bad Guy&quot; Posters,ClevverTV
6,ocsrBISBt4o,712144,6643,90,527,2010-10-09T19:06:44.000Z,Hermione Granger - Through the Years [Harry Potter Tribute],MimmiProduction
7,icsT4bKIZfM,264654,1307,28,116,2010-10-10T17:35:16.000Z,Harry Potter - Dynamite by Taio Cruz,HarryPotterNerd1001
8,U2DpK6Z5z2Q,142239,1684,8,188,2010-10-11T14:31:20.000Z,Harry Potter HBP Deleted scene - In Noctem (with lyrics),Ida miettii
9,Z09AIJVsyvE,7869,43,2,3,2010-10-12T18:28:55.000Z,Ellen Gets a Look at The Wizarding World of Harry Potter!,TheEllenShow
10,jkravVDDNmI,451933,5547,124,562,2010-10-12T19:18:30.000Z,Ellen Experiences &#39;The Wizarding World of Harry Potter&#39;!,TheEllenShow
11,vItUcXm5h4w,72327,633,10,27,2010-10-13T12:32:40.000Z,Double Trouble ~~~ Harry Potter and the Prisoner of Azkaban,justmeandrea
12,KT0iPw3g9Yc,474121,1499,34,467,2010-10-13T18:09:16.000Z,Harry Potter and the Deathly Hallows Part 1 New Trailer 2 Official (HD),ClevverTV
13,W5LRJ-xCXnI,18258,16,0,4,2010-10-15T20:35:50.000Z,Harry Potter et les Reliques de la Mort 1ère Partie - Epic Trailer - PS3 Xbox 360,PlayscopeTrailers
14,17hfF5X7mRI,16870,15,0,3,2010-10-16T13:21:33.000Z,Harry Potter i Czara Ognia - part 21 (PC),FlyStudios
15,vLcLyhE5mr4,592424,1209,18,148,2010-10-18T21:33:49.000Z,Harry Potter and the Deathly Hallows - TV Spot #2,Warner Bros. Pictures
16,VO2QXFzpSlw,386089,896,11,84,2010-10-18T21:45:38.000Z,Harry Potter and the Deathly Hallows - TV Spot #3,Warner Bros. Pictures
17,wodrP0Dj79E,432466,909,15,130,2010-10-18T21:49:12.000Z,Harry Potter and the Deathly Hallows - TV Spot #4,Warner Bros. Pictures
18,c4-yP8_H0wg,1566190,1809,23,720,2010-10-18T21:56:24.000Z,Harry Potter and the Deathly Hallows - TV Spot #8,Warner Bros. Pictures
19,db-b2p6S7ac,357113,806,7,164,2010-10-18T22:02:54.000Z,Harry Potter and the Deathly Hallows - TV Spot #6,Warner Bros. Pictures
20,FYgBGiFeKx8,613808,1504,16,414,2010-10-18T22:06:17.000Z,Harry Potter and the Deathly Hallows - TV Spot #7,Warner Bros. Pictures
21,0oIv9NHXN_4,377317,731,6,76,2010-10-18T22:09:02.000Z,Harry Potter and the Deathly Hallows - TV Spot #5,Warner Bros. Pictures
22,6q-o_KWrdZc,555692,968,7,181,2010-10-18T22:12:40.000Z,Harry Potter and the Deathly Hallows - TV Spot #9,Warner Bros. Pictures
23,BA0UJKsEUz0,129336,764,72,46,2010-10-19T09:30:11.000Z,"EL HORMIGUERO: HARRY POTTER, EL MUSICAL (CON SORAYA)",Fernando Acevedo
24,76Ivr3At9Wk,39949,407,9,7,2010-10-19T16:12:05.000Z,Trailer dublado de Harry Potter e as Relíquias da Morte - Parte 1,VEJA SÃO PAULO
25,kmXjPbN-rYU,263805,2159,35,135,2010-10-19T16:20:11.000Z,Harry Potter e as Relíquias da Morte: Parte 1 - Trailer (dublado) [HD],Warner Bros. Pictures Brasil
26,91URVrdNlX8,45347,306,1,59,2010-10-19T23:56:32.000Z,John Williams - Harry Potter Interview,JohnWilliamsFansite
27,zXM1zxzlGPM,37400,144,7,13,2010-10-20T00:58:04.000Z,Harry Potter and the Goblet of Fire | Ultimate Edition Ginny Harry Kiss | Warner Bros. Entertainment,Warner Bros. Entertainment
28,TlfweZUgCQs,543467,1917,48,299,2010-10-21T14:12:28.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES - Teil 1 - Trailer Deutsch HD German,Warner Bros. DE
29,ODw5XQQxnrg,34649,1665,11,291,2010-10-21T19:42:09.000Z,Harry potter y el musical resumido,Rang4001
30,dBgB7EoVhHk,1791301,11027,2617,2302,2010-10-24T13:28:25.000Z,Harry Potter and the Deathly Hallows PART 1 - Parodie,Simon Desue
31,7UaDE96ZR5c,501627,2505,45,172,2010-10-25T17:23:44.000Z,Harry Potter e i Doni della Morte - Il trailer della parte 1 in HD,Warner Bros. Italia
32,mnj4pPJVQL8,1083247,3608,56,668,2010-10-27T01:08:32.000Z,Harry Potter and the Deathly Hallows Part 1 &quot;Epic Finale&quot; Featurette,ClevverTV
33,IQ8gPg3glYE,18320,110,2,1,2010-10-27T13:53:14.000Z,HARRY POTTER AND THE DEATHLY HALLOWS TRAILER,VILLAGE
34,Y1sKSaHVb98,355734,1118,34,316,2010-10-27T18:22:42.000Z,&#39;Harry Potter and the Deathly Hallows&#39; New Promo Featurette,hollywoodstreams
35,kkQhlxDWdWg,335187,3069,211,437,2010-10-28T23:41:11.000Z,NEW Harry Potter movie behind the scenes!,The Key of Awesome
36,sc0e1jsoohY,2243178,21197,1207,4732,2010-10-29T00:47:08.000Z,New Harry Potter Trailer : Rated Awesome #5,Indy Mogul
37,fgxy26LGWcc,112836,549,26,183,2010-10-29T13:32:12.000Z,Harry Potter and the Deathly Hallows - Behind The Scenes Video,IGN
38,WtgSzhx7TuM,49015,376,8,87,2010-10-29T16:47:26.000Z,"Harry Potter and the Deathly Hallows, Part 1 Soundtrack Featurette Official (HD)",ClevverTV
39,oLvjAMh2GzY,139569,261,5,48,2010-10-29T17:39:37.000Z,Harry Potter and the Deathly Hallows - TV Spot #11,Warner Bros. Pictures
40,of-Vy7XevZI,154977,284,0,30,2010-10-29T17:45:55.000Z,Harry Potter and the Deathly Hallows - TV Spot #10,Warner Bros. Pictures
41,-KaJjM57S9w,667446,2463,29,522,2010-10-29T18:39:20.000Z,01 - The Oblivation - Harry Potter and the Deathly Hallows Soundtrack (Alexandre Desplat),leViviano
42,Yb9ikICsBes,1150778,4979,78,679,2010-10-29T18:48:32.000Z,02 - Snape to Malfoy Manor - Harry Potter and the Deathly Hallows Soundtrack (Alexandre Desplat),leViviano
43,uGKUSgFNlbg,566550,1618,35,319,2010-10-29T19:01:50.000Z,04 - Sky Battle - Harry Potter and the Deathly Hallows Soundtrack (Alexandre Desplat),leViviano
44,0BrfAuhevBg,57302,181,1,11,2010-10-29T19:19:30.000Z,Harry Potter e as Relíquias da Morte: Parte 1 - Trailer Especial (legendado) [HD],Warner Bros. Pictures Brasil
45,UgQLdoeWNsE,325357,967,16,117,2010-10-29T19:30:43.000Z,08 - Death Eaters - Harry Potter and the Deathly Hallows Soundtrack (Alexandre Desplat),leViviano
46,7BPNAjnoqp4,323231,924,9,137,2010-10-29T20:44:24.000Z,18 - Hermiones Parents - Harry Potter and the Deathly Hallows Soundtrack (Alexandre Desplat),leViviano
47,GhtZB96yWNQ,685322,3247,47,767,2010-10-29T21:09:52.000Z,25 - Farewell To Dobby - Harry Potter and the Deathly Hallows Soundtrack (Alexandre Desplat),leViviano
48,_3_kl_8mdzw,147355,203,2,37,2010-10-30T07:20:42.000Z,Harry Potter y las reliquias de la muerte. Parte I - Trailer final en español,Trailers y Estrenos
49,b2vt9DHIrdI,4205,35,0,14,2010-10-31T21:48:23.000Z,Harry Potter prepares for the final chapter with Deathly Hallows Pt. 1,BlackTree TV
