,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,hZtQiHodSD4,2868,6,1,,2010-03-01T18:56:09.000Z,Wizarding World of Harry Potter Park Flying Tour,Destinations in Florida
1,kCUqAq0dYgI,3404,3,0,,2010-03-02T15:55:41.000Z,Wizarding World of Harry Potter Theme Park Places,Destinations in Florida
2,Jwc_jktlngI,5507,84,1,17,2010-03-04T18:24:39.000Z,Cowboy Casanova - Harry Potter Style,tangerineextreme
3,4oN42CqEXek,35738,129,14,55,2010-03-04T21:56:11.000Z,Harry Potter Character themesongs (Disney) Part 1/2,JessicaxAlba
4,7jCKo1s_EEY,50258,184,5,49,2010-03-05T10:09:52.000Z,Deathly Hallows photoshoot of our heros in Harry Potter,puppetpals3
5,UYpW3aYOnm4,1738,3,1,4,2010-03-08T00:39:59.000Z,Harry Potter And The Goblet Of Fire - Moody&#39;s Challenges Tower Blocks,Oddleif65
6,a4iq3qoM-k4,32361,116,6,26,2010-03-08T02:17:55.000Z,Lego Harry Potter,Swanky Films
7,yovkk2f0PFc,25071,272,5,42,2010-03-09T21:20:37.000Z,I&#39;ll be there for you - Harry Potter Tribute,SanaeShiho
8,6ARvUB1am-s,60686,701,19,40,2010-03-10T14:49:42.000Z,Sigla - I Maghi Di Hogwarts (Harry Potter meets Wizards of Waverly Place),ShidoLionheart2
9,BW1fQ6NgMUk,824618,6420,756,1671,2010-03-10T20:20:37.000Z,The Duel of Champions,NavajoJoeFilms
10,0XQN1toU2jE,2717,30,1,6,2010-03-11T06:22:08.000Z,welcome to my life -harry potter,MsAdorableIdiot
11,76YuAPW2-q4,33910,293,18,,2010-03-11T07:15:06.000Z,harry potter the way it should have been part 3,MsAdorableIdiot
12,egzzycFpTeQ,98844,239,16,17,2010-03-11T12:49:23.000Z,Live fra Bremen: Brian Mikkelsen som Harry Potter,TV 2 Danmark
13,4KhB0tCp8AA,57386,212,8,37,2010-03-12T03:21:37.000Z,Harry Potter and the Deathly Hallows - Horcruxes/The Silver Doe [BOIT],SilverShadow0111
14,OvToePSPpZI,10356,19,27,24,2010-03-12T15:05:37.000Z,Weiblicher &quot;Harry Potter&quot; sorgt für Furore,AFP Deutschland
15,-5tj-ympfek,56200,1556,24,51,2010-03-12T17:47:20.000Z,Potter Puppet Pals - Mysterious ticking noise,Kathazar
16,GLpPE_Dh_oM,11233,128,1,0,2010-03-15T17:51:52.000Z,Hogwarts People Take It Off [Harry Potter &amp; Ke$ha],GuiltyyDreamer
17,W_VQEzbPKiE,11545,137,2,18,2010-03-16T02:58:13.000Z,Harry Potter - You Raise Me Up,RavenclawGirl29
18,M2IEcreewrs,46584,52,4,18,2010-03-16T17:49:29.000Z,Harry Potter i Więzień Azkabanu - Ostatni dzień w Hogwarcie [1/5] (part 21),FlyStudios
19,op095vRv1F4,343581,1934,55,104,2010-03-17T01:59:48.000Z,TiK ToK- Harry Potter Style,limeonade25
