,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,EY0YEvpqNb4,34107,18,5,3,2010-02-01T10:52:28.000Z,LEGO Harry Potter: Die Jahre 1-4  Neuer Trailer zeigt Szenen aus dem zweiten Jahr,Warner Bros. DE
1,8tM8UqT5GOc,273565,146,7,75,2010-02-01T14:23:11.000Z,LEGO Harry Potter: Years 1-4 - Trailer 2 - Xbox360/PS3/Wii/PSP,PlayscopeTrailers
2,ENbeumjh74w,36428,305,5,12,2010-02-01T22:34:30.000Z,True Colors (Harry and Hermione),MidnightMoon1115
3,QoAoSatjKyk,5353,14,0,11,2010-02-02T06:32:26.000Z,Harry Potter and the Philosopher&#39;s Stone - PS1 Walkthrough - The Four Cursed Eyes,DavincstyleGames
4,JaFXqA6RGp8,10720,2,0,1,2010-02-02T19:12:42.000Z,Harry Potter i Komnata Tajemnic - part 18 (PC),FlyStudios
5,VwIrIskKS0c,148138,102,13,23,2010-02-02T22:21:44.000Z,LEGO Harry Potter: Years 1-4 &quot;Year 2&quot; Trailer,G4VideogameTrailers
6,REu4DqoNS64,12628,10,1,2,2010-02-03T06:46:46.000Z,LEGO Harry Potter - Year Two Trailer | HD,XboxViewTV
7,I9d1nXpalNs,443800,829,30,164,2010-02-04T12:20:23.000Z,The Wizarding World of Harry Potter Super Bowl commercial,Attractions Magazine
8,_Fy9UglxAyw,84251,440,15,16,2010-02-05T00:05:02.000Z,Hermione&#39;s Telephone {R/Hr} [ Harry Potter ],TwilightstarJasper
9,Wu6V_DGS4Ok,63970,279,9,47,2010-02-05T05:47:09.000Z,Soundtrack of Harry Potter and The Prisoner of Azkaban,KINGKONG141414
10,zrOtOnuKr4o,3270,21,1,3,2010-02-05T08:23:06.000Z,Harry Potter and the Philosopher&#39;s Stone - PS1 Walkthrough - The INVISIBLE Cape,DavincstyleGames
11,D_6TqkjcjA0,8069,4,1,5,2010-02-05T19:27:08.000Z,Harry Potter i Komnata Tajemnic - part 21 (PC),FlyStudios
12,yA7KjMr2ANw,20514,33,4,10,2010-02-05T19:27:26.000Z,Harry Potter and the Goblet of Fire Walkthrough &quot;Triwizard Task Three - The Maze&quot; - 18 - PC,LizAndErikSeries
13,pmODsjEvULk,16980,132,6,9,2010-02-06T00:03:02.000Z,Livin&#39; The Suite Life - Harry Potter,ryancarl13
14,93eLizAHGGY,44023,92,1,42,2010-02-06T06:58:55.000Z,Harry Potter and the Philosopher&#39;s Stone - PS1 Walkthrough - The Evil Troll,DavincstyleGames
15,eK1S4j3eUO8,9072,6,1,2,2010-02-06T13:58:20.000Z,Harry Potter i Komnata Tajemnic - part 23 (PC),FlyStudios
16,-6kxW5CA6r0,24665,200,17,58,2010-02-06T15:13:35.000Z,&quot;YTP&quot; Harry Potter is Confused,GogetaSWE
17,9RNYVYfwORc,41768,25,8,10,2010-02-06T15:48:21.000Z,Lego mit Harry Potter auf der Spielwarenmesse in Nürnberg 2010,spieletest
18,SAJcopQyr3o,110038,145,8,110,2010-02-06T21:51:57.000Z,10-Minute Gameplay - Harry Potter: Quidditch World Cup (GameCube),ZeroApostle4Ever
19,rxMGX2xxUls,81750,238,12,173,2010-02-07T05:13:16.000Z,My Harry Potter Collection - Wand Update,dmdarklord
20,5CX9U2s9-ow,10511,286,3,31,2010-02-08T16:08:48.000Z,all the right moves: harry potter,aandrandom
21,O-HyNzxk3cI,2471,8,1,1,2010-02-08T16:15:17.000Z,Harry Potter gets plastic surgery,On Demand News
22,-VMQrtJ93_w,859,4,0,1,2010-02-08T19:48:17.000Z,"The Science, Magic and Medicine of Harry Potters World",University of Alabama at Birmingham
23,KjtWL0M-scI,10718,113,1,9,2010-02-10T02:34:31.000Z,Keep Holding On (Harry Potter),MidnightMoon1115
24,SsrLks-2cbk,9893,6,0,3,2010-02-10T17:32:38.000Z,Harry Potter i Komnata Tajemnic - part 26 (PC),FlyStudios
25,TTfBbJxv5Ew,88030,684,7,74,2010-02-11T15:08:43.000Z,Harry Potter and the Sorcerer&#39;s Stone Scene/Change of Season,TheFantasticHarry
26,MperyLlO5ho,8248,7,0,1,2010-02-11T18:41:53.000Z,Harry Potter i Komnata Tajemnic - part 27 (PC),FlyStudios
27,vnWu6TBghKQ,123001,1037,26,1361,2010-02-12T00:24:51.000Z,Harry Potter vs. Lord of the Rings Trailer,videoedits1988
28,PQ0MvHGejUs,8906,4,0,0,2010-02-12T16:41:52.000Z,Harry Potter i Komnata Tajemnic - part 29 (PC),FlyStudios
29,AVO7iMNDtzw,12908,12,0,4,2010-02-15T13:35:11.000Z,Harry Potter i Komnata Tajemnic - Sekrety (part 35),FlyStudios
30,F5Zs-c_qkqQ,19748,30,4,15,2010-02-15T16:28:07.000Z,LEGO Harry Potter  - Quidditch Gameplay,PlayrBitz
31,L49PPo255C4,23707,252,11,90,2010-02-16T23:29:29.000Z,Harry Potter Theme Park,ClevverTV
32,60PU2k7W51c,22926,146,6,18,2010-02-18T20:24:37.000Z,Harry Potter - J&#39;veux du soleil,Slythygirl
33,80rk1QiTlVM,155386,1348,22,77,2010-02-19T01:18:13.000Z,Harry Potter - Vendeur de chaussures,Slythygirl
34,rH63g-pBxr8,109188,820,186,,2010-02-19T06:46:04.000Z,harry potter the way it should have been part 1,MsAdorableIdiot
35,silYGWYPTBs,154157,166,15,128,2010-02-19T21:55:09.000Z,Helicopter tour above Wizarding World of Harry Potter at Universal&#39;s Islands of Adventure Update,Attractions Magazine
36,HHEvtVKQXps,66995,77,16,33,2010-02-20T03:16:27.000Z,Lego Harry Potter: Years 1-4 Behind the Scenes Video,Gamehelper
37,1IoW6Pm2Y7A,429707,1608,94,164,2010-02-20T06:51:15.000Z,harry potter stars through years,emmahoda
38,FXix8pl8u2c,17958,34,0,5,2010-02-20T19:00:47.000Z,Harry Potter and the sorcerer&#39;s stone (PS1) Playthrough part 15,Athrix255
39,c4iTLNen-5g,55244,51,3,14,2010-02-21T00:09:32.000Z,Lego Harry Potter Years 1-4 - Behind the scenes 1 - Xbox360/PS3,PlayscopeTrailers
40,UD_Pvd4pMkU,96198,1324,204,108,2010-02-21T18:53:52.000Z,Harry Potter - That&#39;s What She Said,tonybenway
41,lxmGQK6Gv3E,29888,252,6,73,2010-02-21T22:03:48.000Z,Harry Potter and the Deathly Couples // Bad Romance,Merope16
42,3RCOUfjB4I8,42064,336,27,,2010-02-22T03:47:04.000Z,harry potter the way it should have been part 2,MsAdorableIdiot
43,_Pz3Y1fqdBI,3118,1,1,1,2010-02-22T08:39:30.000Z,Doblete de &#39;Harry Potter&#39;: Amman suma dos oros en Vancouver,RTVE
44,ExU3OenFgd4,143405,803,31,70,2010-02-22T15:27:59.000Z,Harry Potter et le Prince de Sang Mêlé - Meilleurs scènes.,Specterdu27
45,wIyvQ7ub_JU,148375,47,3,21,2010-02-23T20:13:36.000Z,LEGO Harry Potter: Years 1-4 Behind the Scenes Video,G4VideogameTrailers
46,DVwtnLkAhGo,16044,258,2,37,2010-02-25T04:05:37.000Z,Little Wonders [Harry Potter; trio],RDIvideos
47,lJLaASGNwzs,251951,1915,97,148,2010-02-25T06:15:51.000Z,Harry Potter og det ULTIMATIVE Delfinshow,Newyawn
48,wWFi_7MUQg4,145714,3349,21,557,2010-02-26T17:08:14.000Z,the epic harry potter series [tribute],aandrandom
49,gMSir2IGtio,44043,306,9,24,2010-02-28T07:08:34.000Z,Fashion - Harry Potter {almost everyone},TwilightstarJasper
