,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,EVYmTXjCtbo,1914,21,2,5,2013-06-12T00:33:51.000Z,JK Rowling&#39;s Harry Potter Book of Potions for PS3,SnitchSeeker.com
1,wA-voPuufao,448498,20735,272,2673,2013-07-12T19:19:58.000Z,"Oh, JK Rowling - A Harry Potter Song",vlogbrothers
2,fJ_risKF_Rk,3215,43,0,6,2013-07-15T00:40:32.000Z,Best-Selling Mystery: JK Rowling&#39;s Recent Plot Twist,ABC News
3,cX4Q3jnuKsc,9653,61,1,20,2013-07-15T04:49:01.000Z,J.K. Rowling praises joys of pseudonym,CNN
4,1VIUeCttkCE,1830,24,2,3,2013-07-15T18:39:43.000Z,J.K. Rowling is revealed as the author of &quot;The Cuckoo&#39;s Calling&quot;,CBS News
5,bh8XqirjKh4,207454,9609,114,1427,2013-07-15T21:15:45.000Z,JK Rowling Secret Book,SourceFed
6,fB5eQrZ3-hY,5407,41,2,8,2013-07-15T23:01:13.000Z,J.K. Rowling&#39;s alter-ego revealed,CNN
7,ptQYWbZ874k,23785,549,50,259,2013-07-15T23:17:49.000Z,IGN News - J.K. Rowling&#39;s Secret Crime Novel Revealed,IGN
8,l03ipNaJvJo,7452,21,0,3,2013-07-16T19:16:57.000Z,Harry Potter&#39;s J.K. Rowling: &quot;Cuckoo&#39;s Calling&quot; No.1 Overnight!,Tippy RammaDamma
9,ukKQ09LGyHg,2771,126,1,25,2013-07-18T23:48:36.000Z,Can you solve JK Rowling&#39;s mystery?,Valuetainment
10,6t4IZNVR0vU,75030,523,24,68,2013-08-24T21:30:13.000Z,J. K. Rowling on Harry Potter and the Prisoner of Azkaban and the Writing Process (1999 Speech),The Film Archives
11,CQAvoiTVyHo,55506,536,3,56,2013-08-27T13:06:30.000Z,"Harry Potter, 15 Years Later: J.K. Rowling Speaks!",Scholastic
12,AhFcea-N5Ik,25871,228,23,40,2013-08-27T15:28:39.000Z,J.K. Rowling on Harry Potter Anniversary: Dumbledore Is the Character &#39;I Miss the Most&#39;,ABC News
13,lSM75Mj0PQQ,1664851,20001,5878,21419,2013-09-05T20:37:52.000Z,Harry Potter Vs The Lord of the Rings,WatchMojo.com
14,kKLA4cw1iZ0,90758,961,35,254,2013-09-12T17:40:25.000Z,New &#39;Harry Potter&#39; Inspired Film Series Coming From J.K. Rowling,Fandom Entertainment
15,k2WPy_LunUY,1923,23,1,2,2013-09-13T18:09:36.000Z,J.K. Rowling&#39;s Magical Screenplay for &#39;Fantastic Beasts and Where to Find Them&#39; Movie,ABC News
16,sifcNrZcvX8,142,1,0,2,2013-09-22T08:23:47.000Z,What The Book! - Harry Potter And The Philosopher&#39;s Stone by Jk Rowling,julesreads
17,gHWQ0mzc0so,475,6,1,2,2013-09-22T17:48:44.000Z,"BOOK REVIEW,BARRY TROTTER AND THE DEAD HORSE,JK ROWLING HARRY POTTER PARODY",C J Campbell
18,7BdVHWz1DPU,8393154,158068,1704,10722,2013-09-22T21:30:41.000Z,A Conversation between JK Rowling and Daniel Radcliffe,HarryPotterAdmirer
19,SPpxpscNsWE,1465352,7876,5065,3310,2013-09-30T19:20:25.000Z,Harry Potter&#39;s Dirty Secret - Conspiracy Cinema,CineFix
20,3PuTyYVQaGw,11962,176,6,63,2013-10-07T19:19:03.000Z,HOW TO GET SIGNED JK ROWLING BOOKS,thehpalliance
21,4W_BjQefaoc,1122,11,1,2,2013-10-08T02:19:58.000Z,J K Rowling&#39;s Harry Potter Companion Books Review-- Bloomsbury,Passionate Ink-Slinger
22,pGqQdcyDYg8,21062,444,10,142,2013-10-10T20:13:48.000Z,Daniel Radcliffe Talks HARRY POTTER Spinoff,Fandom Entertainment
23,13n74UaONnw,553000,4215,98,581,2013-10-22T19:19:27.000Z,Daniel Radcliffe Talks Harry Potter and Fantastic Beasts,IGN
24,vWEdtJHECa4,42365,320,4,24,2013-10-25T16:30:00.000Z,Harry Potter Author J.K. Rowling Visits Family Graveyard | Who Do You Think You Are?,Who Do You Think You Are?
25,ut5r53Yit5E,1094537,6254,707,724,2013-10-26T12:47:28.000Z,Harry Potter és a Bölcsek Köve hangoskönyv,Ádám Naggy
26,0PNSQSI5B8A,234,3,1,2,2013-11-02T06:31:08.000Z,The Harry Potter Series by J.K. Rowling - Book Review,Kate's Book Club
27,Wqtlw-bGNIE,150,4,0,2,2013-11-05T16:39:57.000Z,Book Discussion: Harry Potter and the Prisoner of Azkaban by J.K. Rowling,LizzieLovesBooks
28,mf60Qaeg-EQ,10241,294,30,150,2013-11-22T02:07:10.000Z,J.K. Rowling Confirms EIGHTH Harry Potter Book!,WhatTravisSays
29,D6L90M-D0jg,14366,238,23,34,2013-11-25T16:47:37.000Z,&quot;Harry Potter y la Piedra Filosofal&quot; J.K.Rowling - Reseña,Jonatan Araya
30,FXMrZCsWKgQ,409,3,0,0,2013-12-17T04:46:06.000Z,Harry Potter (by J. K. Rowling)  — Review,Vassals of Kingsgrave
31,__Mp4PcsYIo,189,1,0,0,2013-12-21T11:23:54.000Z,J.K. Rowling to work on Harry Potter stage play,CGTN
32,EvYyM0OTT7c,7755,55,4,2,2014-01-26T06:57:31.000Z,Evanna Lynch&#39;s First J.K. Rowling Encounter at &#39;A Celebration of Harry Potter&#39;,The DIS
33,zhk6UuvwlKA,6293,69,5,20,2014-02-02T21:59:56.000Z,J.K. Rowling Admits Harry And Hermione Should&#39;ve Ended Up Together,Wochit Entertainment
34,1AysCil5Yns,225500,8963,397,2257,2014-02-03T22:17:34.000Z,JK Rowling Outrages Harry Potter Fans!!,SourceFed
35,1lulaSTv8iI,134932,1780,127,1098,2014-02-03T22:45:46.000Z,JK Rowling Says Hermione Didn&#39;t Belong With Ron!,Clevver News
36,grG8V9BBs80,26059,327,47,139,2014-02-04T01:47:54.000Z,Author J.K. Rowling Regrets Marrying Ron and Hermione in HARRY POTTER - AMC Movie News,AMC Theatres
37,gleYOYiARBQ,16785,94,22,21,2014-02-05T01:14:44.000Z,J.K. Rowling Says Harry Potter Should Have Ended Up with Hermione,ScreenSlam
38,xepYRScguyU,114994,1781,127,800,2014-02-05T06:22:42.000Z,Harry Potter Books rated from WORST to BEST,Nathan Hale
39,gDBxfY11ZLA,116353,1150,61,688,2014-02-05T14:39:21.000Z,J.K. Rowling changes her mind on Harry Potter ending,CBS This Morning
40,ZCI9B3bPDSE,3087172,18156,3171,9599,2014-02-06T01:17:23.000Z,"Harry Potter Ending is WRONG, Says JK Rowling?!",Pop Trigger
41,1bq0qff4iF8,968015,5946,106,440,2014-02-10T19:31:18.000Z,Harry Potter and the Chamber of Secrets (2002) Official Trailer Daniel Radcliffe Movie HD,Movieclips Classic Trailers
42,3EGojp4Hh6I,1513964,12740,255,740,2014-02-10T21:02:49.000Z,Harry Potter and the Goblet of Fire (2005) Official Trailer - Daniel Radcliffe Movie HD,Movieclips Classic Trailers
43,NPHa_AL3cLU,227870,943,50,70,2014-02-19T18:10:37.000Z,Harry battles the Basilisk | Harry Potter and the Chamber of Secrets,HarryPotter
44,923VtM6e6_I,176,2,0,2,2014-03-20T18:54:48.000Z,HARRY POTTER AND THE CHAMBER OF SECRETS | J.K. ROWLING,Books and Coffee
45,C1FGIREWWTU,271,4,1,5,2014-03-20T19:23:58.000Z,HARRY POTTER AND THE PRISONER OF AZKABAN | J.K. ROWLING,Books and Coffee
46,SrJiAG8GmnQ,1325935,16264,255,1286,2014-05-21T11:09:19.000Z,"J. K. Rowling - Harry Potter and Me (BBC, 2001)",James
47,cgxyST8J57c,9613,61,5,3,2014-06-05T02:05:57.000Z,EDINBURGH: JK Rowling&#39;s Inspiration for Harry Potter,Punkrockaddicted
48,8937ZfCw6J8,886,4,1,0,2014-06-19T20:29:57.000Z,J.K. Rowling&#39;s new crime novel hits British book stores,AFP News Agency
49,DSgLgM7EKwg,3862435,40858,827,2478,2014-06-26T21:42:36.000Z,The Cast of Harry Potter Reunites in Diagon Alley,POPSUGAR Entertainment
