,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,_bOartcJo1Y,68107,195,12,13,2008-02-01T00:40:30.000Z,Harry Potter and the Chamber of Secrets Trailer 2,TheDailySnitcher
1,TY-L_z93oy8,84129,255,0,49,2008-02-01T00:48:30.000Z,Harry Potter and the Prisoner of Azkaban Trailer 1,TheDailySnitcher
2,Iop6Q_S2n08,16990,49,0,18,2008-02-01T01:07:04.000Z,Harry Potter and the Goblet of Fire Trailer 2,TheDailySnitcher
3,j7vnQlbft58,16428,54,1,11,2008-02-01T01:10:34.000Z,Harry Potter and the Goblet of Fire Trailer 1,TheDailySnitcher
4,N5MsAVBSbQ4,10151,29,0,1,2008-02-01T01:35:48.000Z,Harry Potter and the Order of the Phoenix Trailer 2,TheDailySnitcher
5,o8zKrA5kbNE,949952,1424,68,336,2008-02-02T04:52:49.000Z,harry potter 1 trailer high quality,popuntilyoudrop
6,X_AMyxZScBI,25239,48,9,17,2008-02-02T20:22:13.000Z,Harry Potter and the Deathly Hallows trailer,hpathbp25
7,joUvZJptWp0,526183,2246,190,403,2008-02-18T00:01:45.000Z,Harry Potter-trailer norsk dub 1 av 6,Ole Hval
8,kbe1COS-j1k,39004,174,8,40,2008-02-21T16:52:10.000Z,Toy Story Trailer (Harry Potter Style),elvenluna
9,8NR9C338hbQ,368033,747,80,217,2008-02-27T01:50:32.000Z,Thunderpants Trailer,RupertGrintNet
10,FC4Ko2LMGBY,31782,174,14,54,2008-04-25T23:06:34.000Z,Harry Potter and the Deathly Hallows Claymation trailer,lecter63
11,yEtziL3sj8g,25784,49,0,11,2008-05-16T19:56:23.000Z,Harry Potter e il Calice di Fuoco - Teaser Trailer,Harry Potter Art
12,sytMn1I8NyY,33298,40,1,20,2008-05-21T13:01:00.000Z,Harry Potter and the Philosopher&#39;s Stone Trailer,maxfacteur
13,-AQ_zLFF7iU,8037,41,14,12,2008-05-23T17:24:18.000Z,Harry Potter Sorcerer&#39;s Stone trailer dub (finnish),DubberTeam
14,FyL70YUha28,8089,12,3,5,2008-06-12T01:02:19.000Z,James (Harry) Potter Prequel / Sequel --  &quot;Official&quot; Trailer,kamiquazi2007
15,Lwc1deZVdRM,9260,23,2,31,2008-06-21T01:03:30.000Z,&quot;The Deathly Hallows&quot; A Harry Potter Movie Trailer,RedMatinee7007
16,jGRtKaFGVdo,57825,164,4,53,2008-07-25T11:19:37.000Z,Harry Potter and the Sorcerer&#39;s Stone - Teaser Trailer,Harry Potter Art
17,3VfUMZhv37Y,31367,87,5,23,2008-07-26T08:40:08.000Z,Harry Potter and the Chamber of Secrets - Teaser Trailer,Harry Potter Art
18,sggob1QQp1I,677676,1207,73,249,2008-07-27T14:48:19.000Z,Harry Potter und der Stein der Weisen l Offizieller Trailer,harrypottertrailer
19,SZDwBbmSd90,162093,381,18,27,2008-07-27T15:03:22.000Z,Harry Potter und die Kammer des Schreckens l Offizieller Trailer,harrypottertrailer
20,lWc5Bcl0KMA,309917,483,26,79,2008-07-27T15:17:32.000Z,Harry Potter und der Gefangene von Askaban l Offizieller Trailer,harrypottertrailer
21,Kzvb_UdFdFc,15520,55,0,18,2008-07-30T01:12:33.000Z,Harry Potter and the Half-Blood Prince official Trailer HD,schoebble
22,9hc0VyPiMPA,58786,166,6,64,2008-07-30T01:30:05.000Z,HARRY POTTER HALF BLOOD PRINCE HD TEASER TRAILER,guyperson42X
23,CPAvOX1lfds,32612,55,2,30,2008-07-30T01:56:56.000Z,Harry Potter And The Half-Blood Prince Official Teaser Trailer,Juan Rodriguez
24,837NPBFCg1k,7950,26,0,20,2008-07-30T08:02:45.000Z,Harry Potter 6 Official Trailer! [HQ],Milena Isidore Resk
25,jpCPvHJ6p90,5950300,12536,464,3963,2008-07-30T09:02:25.000Z,Harry Potter and the Half-Blood Prince Official Trailer (HD - Best Quality),TheTrailerSiteDOTcom
26,4ba-DQjxPMM,16005,21,2,,2008-07-30T19:43:12.000Z,Potter VI Trailer Hits Theaters,Associated Press
27,imhMc10_9rc,591,1,0,3,2008-07-30T21:18:16.000Z,Harry Potter and the Half-Blood Prince Official Trailer,Nero453
28,uV8m-XL1kxg,42733,108,1,83,2008-07-31T21:59:47.000Z,Harry Potter and the Half-Blood Prince [HIGH QUALITY],Martijn Zwama
29,SNoHK2OR9Es,27203,132,2,29,2008-08-01T02:25:08.000Z,Harry Potter and the Half Blood Prince Teaser Trailer,IntoxicateMe
30,v42QCmxxr68,189595,283,18,89,2008-08-01T08:56:04.000Z,Harry Potter e il Principe Mezzosangue Trailer Italiano HD,HarryPotterItalia
31,IwAs53yoxpI,47346,470,15,80,2008-08-08T21:41:39.000Z,Mean Girls Trailer HP Style,mantymouse
32,dompotjTeIA,11657447,69513,3550,18790,2008-08-12T03:54:12.000Z,Twilight Trailer Spoof,EvilIguanaProduction
33,wItB9jxnhOs,1015651,1544,73,730,2008-08-13T19:18:22.000Z,Harry Potter and the Half Blood Prince,BlackTree TV
34,PbrF0L4_5IQ,454,3,0,1,2008-08-21T14:25:34.000Z,Harry Potter &amp; The Half Blood Prince (OFFICIAL TRAILER),WALES2468
35,9cnsNS7Iorc,295077,906,34,86,2008-09-03T15:53:13.000Z,Harry Potter e o Enigma do Príncipe - Trailer Teaser dublado,Warner Bros. Pictures Brasil
