,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,YzfEH0UPEBo,12574812,51642,1297,11051,2010-09-23T01:41:48.000Z,Harry Potter and the Deathly Hallows Part 1 Trailer 2 Official HD,ClevverTV
1,Su1LOpjvdZ4,1471497,7123,89,1556,2010-09-23T01:51:47.000Z,Harry Potter and the Deathly Hallows - Main Trailer,Warner Bros. Pictures
2,sITNFfn3aqo,164031,1017,28,426,2010-09-23T18:56:11.000Z,Harry Potter and the Deathly Hallows Movie Trailer,IGN
3,rQLfqdLZ49A,470222,2122,72,164,2010-09-28T15:43:26.000Z,Harry Potter e la pietra filosofale - Trailer ita,Ecodelcinema
4,BFc_OLq6neE,170384,874,21,157,2010-10-13T18:08:07.000Z,Harry Potter and the Deathly Hallows Part 1 New Teaser Trailer 1 Official HD,ClevverTV
5,177XtOLGLLg,272183,858,127,336,2010-10-17T07:35:34.000Z,Harry Potter and the Deathly Hallows Part 2 : Beyond The Trailer,Beyond The Trailer
6,TlfweZUgCQs,543131,1918,48,299,2010-10-21T14:12:28.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES - Teil 1 - Trailer Deutsch HD German,Warner Bros. DE
7,ZKqdcGP7VI8,40431,105,7,5,2010-11-01T11:33:03.000Z,Harry Potter a relikvie smrti část 1 (cz trailer),Svět Filmu
8,uFqzp5ID50g,180264,303,8,55,2010-11-01T20:54:58.000Z,Harry Potter and the Deathly Hallows Trailer Music 1 From Official Trailers and TV Spots,locoanimal99
9,1PbbdLiuwXI,25316,60,3,12,2010-11-01T21:18:32.000Z,Harry Potter and the Deathly Hallows Trailer Music 2 Harry Potter and the Deathly Hallows Trailer Music From Official Trailers and TV Spots,locoanimal99
10,YBRhKUuod2o,27742,234,4,1,2010-11-07T14:13:12.000Z,Harry Potter und der Halbblutprinz  Trailer Germen/Deutsch,xXxTheFossilxXx
11,8fpFFd07ZpM,53176,188,107,131,2010-11-17T18:23:47.000Z,Harry Potter 7: Deathly Hallows - Game Trailer,IGN
12,i0Y6NkEBxSw,30711,153,3,5,2010-11-23T11:20:59.000Z,Harry Potter e i Doni della Morte parte 1 - Special Trailer,Warner Bros. Italia
13,ZRiQL74q9X0,16604,50,3,5,2010-12-11T07:25:34.000Z,Harry Potter and the Philosopher&#39;s Stone - Year One Trailer [HD],The Trailer Guy
14,eKSB0gXl9dw,673574,1775,79,318,2011-01-06T05:00:56.000Z,Harry Potter and the Philosopher&#39;s Stone HD Trailer,Nicolikinz1
15,mObK5XD8udk,12752785,71354,1376,25707,2011-04-27T18:39:35.000Z,&quot;Harry Potter and the Deathly Hallows - Part 2&quot; Trailer 1,Warner Bros. Pictures
16,I_kDb-pRCds,9035620,39346,837,14461,2011-04-28T02:50:33.000Z,Harry Potter and The Deathly Hallows Part 2 Trailer Official (HD),ClevverTV
17,CndMW6FLEiI,458551,1551,32,431,2011-04-28T05:29:30.000Z,Harry Potter and the Deathly Hallows : Part 2 | OFFICIAL [HD] trailer US (2011),moviemaniacsDE
18,1mgidaTobQE,295277,1160,20,418,2011-04-28T07:09:46.000Z,Harry Potter and the Deathly Hallows Part 2  Trailer 1,FilmsActu
19,p0pJhLIbhvU,497541,1551,22,303,2011-04-28T14:05:15.000Z,Trailer: Harry Potter y las Reliquias de la Muerte - Parte 2,amoelcinelatam
20,AX85BTPv9KY,94714,396,19,280,2011-04-28T17:38:52.000Z,Harry Potter and the Deathly Hallows - Part 2 Trailer,Warner Bros. UK
21,JVHOtfeSf2s,135061,625,23,72,2011-04-29T08:46:08.000Z,HARRY POTTER 7 - TEIL 2 / offizieller Trailer #1 deutsch HD,Warner Bros. DE
22,aPMOvNjFcJY,19479,37,3,4,2011-04-30T11:40:30.000Z,Harry Potter and the Half Blood Prince - Official DVD Trailer,Streaming Clips
23,gHSz-McWp1M,450306,872,40,307,2011-05-06T07:55:48.000Z,Harry Potter i Insygnia Śmierci Część 2 - Oficjalny Zwiastun PL (polskie napisy) [Full HD],Warner Bros Polska
24,50N2eB0JI80,3831656,18113,1231,1778,2011-05-27T02:01:15.000Z,Harry Potter and the Sorcerer&#39;s Stone (1/5) Movie CLIP - Harry&#39;s Birthday (2001) HD,Movieclips
25,cPsIU9BTbcQ,1340017,3515,274,471,2011-05-27T02:05:22.000Z,Harry Potter and the Chamber of Secrets (2/5) Movie CLIP - Reckless Flying (2002) HD,Movieclips
26,wdTbkO_9HrA,60968,390,7,6,2011-05-28T06:48:28.000Z,Harry Potter and the Deathly Hallows: Part 1 - No One Else is Going to Die For Me Scene (2010),Movieclips
27,RaQZZ4_2uHw,325298,1283,23,244,2011-06-11T15:34:44.000Z,Harry Potter and the Deathly Hallows Part 2 Trailer 2 Official 2011,Streaming Clips
28,ot8XLjUpbEk,137858,936,12,55,2011-06-14T19:18:51.000Z,Harry Potter e as Relíquias da Morte: Parte 2 - Trailer Especial (legendado) [HD],Warner Bros. Pictures Brasil
