,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,RFTm0AzAN3Q,42973,15,1,1,2010-06-25T19:14:07.000Z,Harry Potter Lego Years 1-4 | Gameplay trailer,moviemaniacsDE
1,9hXH0Ackz6w,4398507,22877,407,3799,2010-06-28T23:06:50.000Z,Harry Potter and the Deathly Hallows Official HD Trailer,Warner Bros. Pictures
2,_EC2tmFVNNE,38296341,143958,4681,43808,2010-06-28T23:58:26.000Z,Harry Potter and the Deathly Hallows Trailer Official HD,ClevverTV
3,Agm92ElIJaU,318291,1243,38,359,2010-06-29T01:45:45.000Z,Harry Potter and the Deathly Hallows Trailer HD,hollywoodstreams
4,bL55EiybphM,1864672,3332,99,785,2010-06-29T09:15:40.000Z,Harry Potter and the Deathly Hallows : Part I &amp; Part II | OFFICIAL [HD] trailer #1 US (2010) 3D,moviemaniacsDE
5,wkvyc0AdM8M,865993,1766,87,642,2010-06-30T15:19:50.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 1) | Trailer [HD],vipmagazin
6,LWEc_rwF4KA,1068945,2718,108,1100,2010-06-30T17:22:23.000Z,Harry Potter and the Deathly Hallows: Part I Trailer [HD],IGN
7,_hz-HuSDwQw,69060,18,7,10,2010-07-07T11:34:45.000Z,Harry Potter The Deathly Hallows - Trailer,FilmIsNow Movie Trailers
8,Pwax-BnDnMs,53661,2,1,0,2010-07-07T12:32:32.000Z,Harry Potter The Deathly Hallows - Trailer,FilmIsNow Trailer & Clip in Italiano
9,_OI8nhwJA18,17353,79,3,6,2010-07-10T17:47:25.000Z,Harry Potter en de Relieken van de Dood Deel 1 Trailer,Dominique Grit
10,3qQw5qjrrCs,446271,505,50,219,2010-07-11T07:50:49.000Z,Harry Potter and the Deathly Hallows: Part 1 | The video game OFFICIAL [HD] gameplay trailer #1,moviemaniacsDE
11,L8kngIzkmBw,310526,382,23,68,2010-07-14T17:14:51.000Z,Harry Potter e i doni della morte - Trailer Italiano,FilmIsNow Movie Trailers
