,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,FC4Ko2LMGBY,31782,174,14,54,2008-04-25T23:06:34.000Z,Harry Potter and the Deathly Hallows Claymation trailer,lecter63
1,yEtziL3sj8g,25784,49,0,11,2008-05-16T19:56:23.000Z,Harry Potter e il Calice di Fuoco - Teaser Trailer,Harry Potter Art
2,sytMn1I8NyY,33298,40,1,20,2008-05-21T13:01:00.000Z,Harry Potter and the Philosopher&#39;s Stone Trailer,maxfacteur
3,-AQ_zLFF7iU,8037,41,14,12,2008-05-23T17:24:18.000Z,Harry Potter Sorcerer&#39;s Stone trailer dub (finnish),DubberTeam
4,Lwc1deZVdRM,9260,23,2,31,2008-06-21T01:03:30.000Z,&quot;The Deathly Hallows&quot; A Harry Potter Movie Trailer,RedMatinee7007
5,jGRtKaFGVdo,57825,164,4,53,2008-07-25T11:19:37.000Z,Harry Potter and the Sorcerer&#39;s Stone - Teaser Trailer,Harry Potter Art
6,3VfUMZhv37Y,31367,87,5,23,2008-07-26T08:40:08.000Z,Harry Potter and the Chamber of Secrets - Teaser Trailer,Harry Potter Art
7,sggob1QQp1I,677676,1207,73,249,2008-07-27T14:48:19.000Z,Harry Potter und der Stein der Weisen l Offizieller Trailer,harrypottertrailer
8,SZDwBbmSd90,162093,381,18,27,2008-07-27T15:03:22.000Z,Harry Potter und die Kammer des Schreckens l Offizieller Trailer,harrypottertrailer
9,lWc5Bcl0KMA,309917,483,26,79,2008-07-27T15:17:32.000Z,Harry Potter und der Gefangene von Askaban l Offizieller Trailer,harrypottertrailer
10,Kzvb_UdFdFc,15520,55,0,18,2008-07-30T01:12:33.000Z,Harry Potter and the Half-Blood Prince official Trailer HD,schoebble
11,CPAvOX1lfds,32612,55,2,30,2008-07-30T01:56:56.000Z,Harry Potter And The Half-Blood Prince Official Teaser Trailer,Juan Rodriguez
12,837NPBFCg1k,7950,26,0,20,2008-07-30T08:02:45.000Z,Harry Potter 6 Official Trailer! [HQ],Milena Isidore Resk
13,jpCPvHJ6p90,5950300,12536,464,3963,2008-07-30T09:02:25.000Z,Harry Potter and the Half-Blood Prince Official Trailer (HD - Best Quality),TheTrailerSiteDOTcom
14,4ba-DQjxPMM,16005,21,2,,2008-07-30T19:43:12.000Z,Potter VI Trailer Hits Theaters,Associated Press
15,imhMc10_9rc,591,1,0,3,2008-07-30T21:18:16.000Z,Harry Potter and the Half-Blood Prince Official Trailer,Nero453
16,uV8m-XL1kxg,42733,108,1,83,2008-07-31T21:59:47.000Z,Harry Potter and the Half-Blood Prince [HIGH QUALITY],Martijn Zwama
17,SNoHK2OR9Es,27203,132,2,29,2008-08-01T02:25:08.000Z,Harry Potter and the Half Blood Prince Teaser Trailer,IntoxicateMe
18,v42QCmxxr68,189595,283,18,89,2008-08-01T08:56:04.000Z,Harry Potter e il Principe Mezzosangue Trailer Italiano HD,HarryPotterItalia
19,IwAs53yoxpI,47346,470,15,80,2008-08-08T21:41:39.000Z,Mean Girls Trailer HP Style,mantymouse
20,wItB9jxnhOs,1015651,1544,73,730,2008-08-13T19:18:22.000Z,Harry Potter and the Half Blood Prince,BlackTree TV
21,gmKCdrBclNw,41037,43,16,53,2008-08-18T19:39:22.000Z,Harry Potter and the Sorcerer&#39;s Stone Trailer,GinaGlocksenFan
22,PbrF0L4_5IQ,454,3,0,1,2008-08-21T14:25:34.000Z,Harry Potter &amp; The Half Blood Prince (OFFICIAL TRAILER),WALES2468
23,pedUIot5a7k,21036,83,3,24,2008-08-27T05:11:31.000Z,Harry Potter and the Deathly Hallows Claymation Trailer 2,lecter63
24,9cnsNS7Iorc,295077,906,34,86,2008-09-03T15:53:13.000Z,Harry Potter e o Enigma do Príncipe - Trailer Teaser dublado,Warner Bros. Pictures Brasil
25,_ncvOw-r67Q,1278431,11045,278,979,2008-10-03T15:49:53.000Z,Harry Potter and the Outcasts of Hogwarts,PistolShrimps
26,mf24oJkxIBI,43572,38,2,17,2008-11-14T22:55:37.000Z,Harry Potter and the Half Blood Prince HD Trailer 3,ROTCFetters
27,f1QACUwyllU,27808,232,2,15,2008-11-21T21:57:54.000Z,Harry Potter and the Half Blood Prince in theatre Trailer fandom,Shareen
28,pCZcym-VetQ,2893,22,13,1,2008-11-24T02:20:00.000Z,Harry Potter &amp; the Half Blood Prince Trailer,Patti Gaudet
29,TWJAB9nw1Mo,185743,304,15,90,2008-11-25T20:37:33.000Z,Harry Potter and the Half-Blood Prince Trailer,IGN
30,Qo2usgfgd4E,27788,89,3,26,2009-01-23T14:25:46.000Z,Harry Potter and the Half-Blood Prince - International Trailer [Japan],Harry Potter Art
