,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,ldl9qbfrBKc,141996,297,11,168,2009-03-05T22:54:06.000Z,Harry Potter and the Half Blood Prince Trailer # 4 New!,apnatv7HQ
1,X38VmspTOrI,17034,212,0,41,2009-03-24T06:00:38.000Z,Harry Potter and the Mamma Mia Trailer,fluffy2044
2,wFrIiRIB8iA,2517,3,1,0,2009-04-10T01:50:07.000Z,Harry Potter and the Half-Blood Prince - International Trailer New!!,TMKlive
3,JF60_plqj_0,8716,30,1,19,2009-04-17T03:16:45.000Z,Harry Potter and the Half-Blood Prince Trailer (OFFICIAL-HQ),SlickGenius
4,rqKsxs7nNMM,44734,58,4,23,2009-04-17T07:49:25.000Z,Harry Potter and the Half Blood Prince - trailer released,On Demand Entertainment
5,TQz1NovD0eo,41307,68,8,28,2009-04-17T18:26:46.000Z,Cool Harry Potter and the Half-Blood Prince Full Length movie Trailer,EriCKson Dlc
6,rl1dY8HBTW8,81933,394,21,437,2009-04-18T03:36:37.000Z,New Harry Potter and the Half-Blood Prince Movie Trailer,ClevverTV
7,F3MJ6JKzQ74,10156,54,8,0,2009-04-20T16:01:05.000Z,Harry Potter and the Half-Blood Prince Trailer,Warner Bros NL
8,fY4DPeBbUbQ,604613,1796,57,348,2009-04-20T22:05:00.000Z,Harry Potter and the Half-Blood Prince (All 5 Trailers) (HD) *** over 9 minutes ***,ollivandershop
9,e2y5jYv6uDM,50753,127,2,35,2009-04-21T15:22:59.000Z,Harry Potter und der Halbblutprinz l Offizieller Trailer #3 [NEU &amp; HD],harrypottertrailer
10,VPqr-rjcRLQ,36175,65,13,7,2009-04-23T09:31:32.000Z,Harry Potter and the Half-Blood Prince (russian),KamFeta
11,_G16VGNL73k,273631,961,23,68,2009-04-24T16:12:17.000Z,Harry Potter e Il Principe Mezzosangue - Terzo Trailer ufficiale,Warner Bros. Italia
12,gyPcxhDO0nQ,65245,,,21,2009-05-15T21:56:57.000Z,Harry Potter es a Felver Herceg trailer #6 (magyar szinkron!!) - HD,Rendor
13,jMNorcn39uo,207500,286,4,28,2009-05-30T07:17:04.000Z,Harry Potter and the Half-Blood Prince [Trailer / 2009],MrGameTube
14,izVQ5R2-69Y,151225,296,15,157,2009-06-08T08:14:55.000Z,Harry Potter and the Half-Blood Prince,BlackTree TV
15,h9dmzYm0Ol0,183859,1633,33,133,2009-06-08T12:28:31.000Z,HARRY POTTER UND DER HALBBLUTPRINZ offizieller Trailer deutsch,Warner Bros. DE
16,JYLdTuL9Wjw,2190076,8496,223,,2009-06-12T00:30:26.000Z,Harry Potter and The Half Blood Prince Trailer #4,Warner Bros. Pictures
17,tTf_5ElN6V0,43196,375,9,95,2009-06-12T22:01:44.000Z,Anastasia Trailer | Harry Potter Style,Weird Girl Vintage
18,fcJhR4C0NK4,688981,4371,785,832,2009-06-17T18:03:09.000Z,Trailer | Harry Potter and the Half-Blood Prince,HarryPotter
19,UWDGMxa2xYQ,573,4,1,0,2009-06-24T10:11:34.000Z,Harry Potter and the Half Blood Prince Game Trailer,EA Middle East
20,q8_Sjb0vG7o,44886,119,2,6,2009-06-29T22:22:54.000Z,Harry Potter and the Half-Blood Prince IMAX® Trailer,IMAX
21,PruzWX8tx5Y,477626,1791,533,138,2009-07-02T16:38:58.000Z,Trailer | Harry Potter and the Half-Blood Prince,HarryPotter
22,Rfusapm0QgQ,46120,67,9,2,2009-07-08T14:43:07.000Z,Harry Potter en de Geheime Kamer,DVDToday
23,aGaMoFkOWvs,21122,241,11,132,2009-07-15T23:39:19.000Z,Harry Potter 6 Movie Review: Beyond The Trailer,Beyond The Trailer
24,wgkHfUaG1nI,326419,2459,46,92,2009-07-17T14:00:03.000Z,Harry Potter e o Enigma do Príncipe - Trailer Final,Warner Bros. Pictures Brasil
25,74luWBFHOQk,21116,185,11,56,2009-07-17T17:02:19.000Z,Harry Potter Years 1-5: Relive the Magic,PlayStation
26,Mq_0XlAr36Q,15189,19,2,1,2009-07-18T15:57:20.000Z,Harry Potter and the Sorcerer&#39;s Stone trailer,milaa34
27,3I-zPvWcXN8,40441,289,6,18,2009-07-21T17:11:55.000Z,Restrospective - Tutti gli Harry Potter fino al Principe Mezzosangue,Warner Bros. Italia
28,T3YpJkpYjX0,1751,5,3,0,2009-07-22T01:51:38.000Z,Harry Potter and the Deathly Hallows Movie Trailer [HQ],Poeman
29,zA-VvLXkVp8,8218,6,0,1,2009-08-07T11:20:58.000Z,Harry Potter And The Half Blood Prince Trailer HD,FilmTrailersChannel
30,TaCY1WdUJIA,22418,65,5,11,2009-09-22T05:24:12.000Z,HARRY POTTER 1-2 BLU-RAY ULTIMATE EXTENDED EDITION Trailer !!!!!!!!,ChillingSaturdaysAfternoon _1988
31,vTAXnJuGGHs,35765,96,2,23,2009-11-05T10:57:39.000Z,HARRY POTTER ™ YEARS 1-6 - Official trailer - Out on UK DVD &amp; Blu-ray boxset 7 December 09,romleydavies
32,bCKEyxcTiYc,14023,37,6,16,2009-11-16T04:46:55.000Z,Harry Potter and the Half Blood Prince   Trailer 1 HD 1080p,aWSoMeslEEp
33,2MP7CHMeVjo,35918,103,16,23,2009-11-30T22:34:00.000Z,Harry Potter and the Deathly Hallows Trailer,Thraslaug
