,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,3q9IIM3_TTA,266758,364,12,55,2010-02-04T06:49:36.000Z,Harry Potter and The Deathly Hallows Trailer Movie,Joé Tapia
1,vnWu6TBghKQ,122990,1037,26,1361,2010-02-12T00:24:51.000Z,Harry Potter vs. Lord of the Rings Trailer,videoedits1988
2,RFTm0AzAN3Q,42973,15,1,1,2010-06-25T19:14:07.000Z,Harry Potter Lego Years 1-4 | Gameplay trailer,moviemaniacsDE
3,9hXH0Ackz6w,4398507,22877,407,3799,2010-06-28T23:06:50.000Z,Harry Potter and the Deathly Hallows Official HD Trailer,Warner Bros. Pictures
4,_EC2tmFVNNE,38296341,143958,4681,43808,2010-06-28T23:58:26.000Z,Harry Potter and the Deathly Hallows Trailer Official HD,ClevverTV
5,Agm92ElIJaU,318291,1243,38,359,2010-06-29T01:45:45.000Z,Harry Potter and the Deathly Hallows Trailer HD,hollywoodstreams
6,bL55EiybphM,1864672,3332,99,785,2010-06-29T09:15:40.000Z,Harry Potter and the Deathly Hallows : Part I &amp; Part II | OFFICIAL [HD] trailer #1 US (2010) 3D,moviemaniacsDE
7,UU3qikisy4w,15394,15,1,4,2010-06-29T19:00:50.000Z,Harry Potter and the Deathly Hallows - Official Trailer HD,ukharrypotter
8,wkvyc0AdM8M,865993,1766,87,642,2010-06-30T15:19:50.000Z,HARRY POTTER UND DIE HEILIGTÜMER DES TODES (TEIL 1) | Trailer [HD],vipmagazin
9,LWEc_rwF4KA,1068945,2718,108,1100,2010-06-30T17:22:23.000Z,Harry Potter and the Deathly Hallows: Part I Trailer [HD],IGN
10,_hz-HuSDwQw,69060,18,7,10,2010-07-07T11:34:45.000Z,Harry Potter The Deathly Hallows - Trailer,FilmIsNow Movie Trailers
11,Pwax-BnDnMs,53661,2,1,0,2010-07-07T12:32:32.000Z,Harry Potter The Deathly Hallows - Trailer,FilmIsNow Trailer & Clip in Italiano
12,_OI8nhwJA18,17353,79,3,6,2010-07-10T17:47:25.000Z,Harry Potter en de Relieken van de Dood Deel 1 Trailer,Dominique Grit
