,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,Di4XL8JpZJ8,13754,64,4,2,2011-10-07T03:25:33.000Z,LEGO Harry Potter: Years 5-7 Trailer,WB Games Australia & New Zealand
1,3Dand6Usj2I,40513,125,6,37,2011-10-07T14:30:17.000Z,LEGO Harry Potter: Years 5-7 Announcement Trailer,GameSpot
2,dOg-Mf3u5Ww,65036,,,,2011-10-13T14:24:11.000Z,Official Trailer 2012 | Warner Bros. Studio Tour London - The Making of Harry Potter,Warner Bros. Studio Tour London
3,p2ZkRXYABuc,40756,51,57,32,2011-10-17T10:32:55.000Z,Harry Potter en de Steen der Wijzen - Trailer,Nienke C
4,ttw61f2zipE,33631,275,14,12,2011-10-18T16:24:14.000Z,Harry Potter [CZ] - bonusový trailer,Vertical Entertainment CZ - Milujeme filmy
5,dtUWs4_-_gw,6029,29,2,4,2011-10-24T15:30:08.000Z,Lion King - [Harry Potter Trailer - Part 1],QueenDisney
6,BbOMlrnxMHQ,92442,158,7,14,2011-10-24T19:26:16.000Z,Harry Potter and the Deathly Hallows | Ultra Violet Digital Copy | Warner Bros. Entertainment,Warner Bros. Entertainment
7,ICIJk8DgQ_g,774449,1720,130,42,2011-10-26T22:44:48.000Z,Harry Potter and the Deathly Hallows - Part 2 - Trailer,YouTube Movies
8,4e6mv9DhAGo,326717,,,,2011-10-27T16:52:58.000Z,Harry Potter and the Deathly Hallows - Part 2 - Trailer,YouTube Movies
9,Ue-yhbbU12o,1801361,9464,159,1143,2011-11-03T15:33:02.000Z,Harry Potter and the Deathly Hallows - Part 2 (Opening Scene - HD),TheMagicOfHogwarts
10,uCe_1ZfOdTE,11490,39,6,5,2011-11-04T23:40:31.000Z,Harry Potter and the Deathly Hallows Part 2 | Blu-ray Digital Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment
11,5OtfZJvXOgI,17273,194,3,25,2011-11-06T11:53:40.000Z,Harry Potter The Saga Trailer,Joris Faucon Grimaud
12,SWYDhfTbbsk,45878,267,1,43,2011-11-06T16:23:30.000Z,Harry Potter the Definitive Collection - Trailer,tzekoulis
13,mIcN6u9Nh2E,48239,620,7,196,2011-11-07T14:34:44.000Z,LittleBigPlanet 2 Harry Potter and the Deathly Hallows Trailer Recreation,pixelenemyTheatre
14,h_ol-apvAxo,29552,187,6,1,2011-11-08T13:25:33.000Z,HARRY POTTER A RELIKVIE SMRTI - ČÁST 2  [CZ] - OFFICIAL TRAILER HQ,Vertical Entertainment CZ - Milujeme filmy
15,A_g9Y7myHhQ,6044,10,1,0,2011-11-11T15:49:58.000Z,LEGO Harry Potter: Die Jahre 5-7 / Launch Trailer,Warner Bros. DE
16,nwj-lvuSaxA,51138,207,12,24,2011-11-11T22:21:49.000Z,LEGO Harry Potter: Years 5-7 Launch Trailer,GameSpot
17,B77N16Mdk88,174856,374,49,175,2011-11-12T00:17:59.000Z,LEGO Harry Potter: Years 5-7 - Launch Trailer,IGN
18,onJQRCRORlM,27293,119,7,6,2011-11-20T21:31:27.000Z,Harry Potter and the Chamber of Secrets trailer (HD),DutchHPfan1992
19,lNXgvYOey5c,47793,301,15,46,2011-11-30T16:58:02.000Z,Harry Potter og De Vises Stein (Trailer) Norsk Dub (Harry i Fengsel),MCMIVC
