,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,cEqrFogZ6XI,57671,428,6,59,2008-05-01T11:41:31.000Z,Harry Potter - Chevalier,Slythygirl
1,uJSpiBQXzmo,90690,125,9,10,2008-05-02T21:35:58.000Z,♫ Harry Potter ♫ WwW.ZuMaCaYa.CoM,Eduardo Parrado Puente
2,aRYA0HlS38w,2888,22,3,2,2008-05-03T09:19:42.000Z,Harry Potter - Planet Hell,Nyx919
3,osCtNeOQt7g,213290,1986,41,134,2008-05-04T19:00:01.000Z,Harry Potter und der Geheime P****keller Teil 10,FreshHans
4,VkT_JmXd5-8,7309,52,2,11,2008-05-05T04:30:50.000Z,Harry Potter - One Republic - Stop and Stare,SAW Productions
5,l1QcN31-2Us,109350,537,42,35,2008-05-06T18:17:21.000Z,Harry Potter  alle meine entchen techno version,magicel2402
6,_j-P9adB7l0,6499,61,3,12,2008-05-07T01:14:35.000Z,Harry Potter Couples- Everytime We Touch,Teenagewitch15
7,a8IUjPeUE1I,7311,26,5,1,2008-05-07T12:24:11.000Z,Harry potter el guarro,Nando FV
8,tNmgkGo-7BM,4786,15,0,8,2008-05-07T14:46:03.000Z,New aerial footage from the &#39;Harry Potter&#39; set at Leavesden,Harry Potter Art
9,xXFZQndWcCQ,20578,56,8,4,2008-05-08T17:02:48.000Z,Harry Potter and the Sorcerer&#39;s Stone (game) - flying lesson,catcat33
10,OnRTfGMxY78,7129,34,3,22,2008-05-08T17:12:52.000Z,Harry Potter and Severus Snape - a message,One1Desire
11,xYNducoZxBw,242700,1588,29,372,2008-05-08T17:40:42.000Z,Harry Potter and the Prisoner of Azkaban (game) music- menu,catcat33
12,bIOeecSdNJI,8528,28,2,2,2008-05-09T11:56:16.000Z,"HARRY POTTER, anécdotas de la saga (CINEXPRÉS, CANAL+)",Movistar+
13,_md99KTF7nI,21517,129,6,15,2008-05-10T18:47:41.000Z,Numa Numa (Harry Potter),felixfelicius
14,ETyfPrXNk4c,9912,77,0,10,2008-05-11T14:08:26.000Z,Harry Potter-Larger than Life,tywhistler
15,VEWxyczUowI,321858,644,111,181,2008-05-12T15:41:24.000Z,Harry Potter and a Stone [English Dub] Part 1/10,ColdmirrorEnglishDub
16,b5y-2wBMsrg,296220,1458,58,130,2008-05-13T02:28:39.000Z,Hogwart&#39;s Girls Need A Hero,Potter4ever1551
17,sPIZskTlzxU,9359,131,3,23,2008-05-14T16:52:04.000Z,Harry Potter Opening - Clocks,SVEvenstar
18,SVT7Bfk1g7A,20604,194,3,14,2008-05-15T12:24:09.000Z,Harry Potter--&quot;Animal I Have Become&quot;,Jessica Wilke
19,ZEwJkB7K9Og,7000319,41210,6790,11180,2008-05-17T03:23:28.000Z,Albus Dumbledore Lists Your Good Qualities,Neil Cicierega
20,EZZMRRDKsg8,801,6,0,2,2008-05-17T13:22:38.000Z,Harry Potter and the Goblet of Fire - International Trailer,Harry Potter Art
21,Y18LUMkVt2Y,16513917,90286,2995,16602,2008-05-17T22:37:45.000Z,Potter Puppet Pals: The Vortex,Neil Cicierega
22,k6Efod4WWos,1540918,4497,234,682,2008-05-18T11:17:31.000Z,Harry Potter Puppet pals - Banana Phone!!!,magoscuroxs
23,CKse2yc9PIM,94534,549,92,91,2008-05-18T11:54:10.000Z,parodia de Harry Potter,Alannah
24,cn0AQ6h1xN0,263254,1482,29,500,2008-05-18T20:06:47.000Z,Deleted Scenes from Harry Potter GoF,Kayla Kreger
25,azLbsnxeX-g,2266356,7471,789,565,2008-05-18T23:55:49.000Z,Harry and Hermione Love Song,EmmaDanfan112591
26,SyEn3vILhyU,30419,297,7,32,2008-05-19T03:08:10.000Z,No Air (Harry and Hermione),Triwizard100
27,fC_--p90pUs,214474,1784,105,312,2008-05-19T10:56:46.000Z,The funny site of Harry Potter,XxfreehellxX
28,wGOVGJQcSLY,50120,713,10,32,2008-05-19T20:55:51.000Z,Fresh Dumbeldores Büroeingang,Marten B
29,fRdzYWElhZ4,92253,361,27,72,2008-05-20T12:42:56.000Z,Doppiaggio comico cast Harry Potter,piratucciola
30,84SbdKuhDPo,52234,313,15,56,2008-05-21T08:06:49.000Z,Opie And Anthony - Dirty Harry Potter,Jeff Ferreira
31,sytMn1I8NyY,33298,40,1,20,2008-05-21T13:01:00.000Z,Harry Potter and the Philosopher&#39;s Stone Trailer,maxfacteur
32,WODwaFV56uI,5190,23,3,3,2008-05-21T18:08:54.000Z,Harry Potter-Przyjaciel dobra rzecz,Natka16k
33,J5ur6fHpQ0g,366201,2165,90,727,2008-05-22T00:59:19.000Z,Harry Potter Unanswered Questions Finally Answered (1),Msdisney
34,A2eAExozRx4,4459,16,2,13,2008-05-22T01:04:17.000Z,Harry Potter MISD Orchestra Spring Concert,Debbie Perkins
35,-AQ_zLFF7iU,8037,41,14,12,2008-05-23T17:24:18.000Z,Harry Potter Sorcerer&#39;s Stone trailer dub (finnish),DubberTeam
