,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,UePpBUwC_Yg,33658,345,8,12,2012-04-01T03:29:40.000Z,Harry Potter Studio Tour-Grand Opening Interviews,PremiereScene
1,1zQRaRjKwiU,5808,105,3,1,2012-04-01T17:04:27.000Z,Studio u kojem se snimao Harry Potter otvoren za javnost - Al Jazeera Balkans,Al Jazeera Balkans
2,goGKTOmXDUk,49273,215,9,14,2012-04-02T10:54:08.000Z,Le musée Harry Potter ouvre ses portes à Londres,BFMTV
3,Gs7SIiRHQfs,2355347,12229,419,,2012-04-02T16:52:43.000Z,"Harry, Ron and Hermione First Meet | Harry Potter and the Philosopher&#39;s Stone",HarryPotter
4,F0CNOKt87TE,57832,396,10,28,2012-04-03T00:02:04.000Z,Evanna Lynch (Luna Lovegood) Interview in The Great Hall @ The Harry Potter Studio Tour,HeyUGuys
5,4zgfZ28W5xQ,908624,4857,162,501,2012-04-03T05:00:22.000Z,Harry Potter Faces With Dementor in the Lesson,MetafellerOfficial
6,MKbr3o36IpY,1895886,8498,215,779,2012-04-03T13:12:30.000Z,Harry Potter Meets With Buckbeak,MetafellerOfficial
7,kQMNUObpleY,7955,139,2,24,2012-04-03T21:48:52.000Z,Harry Potter - Hurricane,SMHx812
8,obM0rDK4dc8,224058,4033,23,249,2012-04-04T10:22:05.000Z,Harry Potter | All This Time,Nicole Ng
9,-s5DHJwkXwI,27461,135,6,34,2012-04-07T12:48:40.000Z,Harry Potter and the Sorcerers Stone Action Figure Reviews - All Figures,RyGuySlytherin
10,iihWVLCBLOE,1498844,8638,456,1545,2012-04-08T06:43:57.000Z,Lets Play Lego Harry Potter Years 5-7 - Part 1,Rosanna Pansino
11,IpjYeu84dao,213112,3868,11,248,2012-04-09T12:30:49.000Z,Why are you wearing glasses? (Harry Potter and the Chamber of Secrets),NA Studios
12,fk_vPvK_HGg,152874,822,16,71,2012-04-09T18:21:36.000Z,&quot;Mr. Potter... our new celebrity&quot; | Harry Potter and the Philosopher&#39;s Stone,HarryPotter
13,dL8Nvo-24XM,504860,3406,84,396,2012-04-10T19:38:06.000Z,Harry Potter Need a Dollar,Newyawn
14,y_TH0S-945w,21898,177,9,5,2012-04-11T02:28:40.000Z,EL BANANERO   HARRY POTTER.3gp,jerome harris
15,9OhjtAtH2-8,162854,1733,52,499,2012-04-11T12:02:49.000Z,Decorating Cupcakes #95-#99: Five Harry Potter Cupcakes,yoyomax12 - the diet free zone
16,VhLScMxedXI,244265,1193,21,129,2012-04-11T16:25:09.000Z,"Harry, Ron and Hermione meet Fluffy | Harry Potter and the Philosopher&#39;s Stone",HarryPotter
17,R69laoH02xg,,1634,129,68,2012-04-11T19:33:30.000Z,Harry Potter and the Prisoner of Azkaban - Trailer,YouTube Movies
18,uU-ET1FAv3Y,,2821,428,81,2012-04-11T21:05:48.000Z,Harry Potter and the Chamber of Secrets - Trailer,Warner Movies On Demand
19,PFWAOnvMd1Q,1277026,4312,174,234,2012-04-11T22:04:55.000Z,Harry Potter and the Goblet of Fire - Trailer,Warner Movies On Demand
20,Us1CkRQQgag,578860,13148,57,877,2012-04-12T04:54:58.000Z,Harry Potter | Breaking Point,niicoleelee
21,PbdM1db3JbY,,6405,481,301,2012-04-12T06:53:53.000Z,Harry Potter and the Sorcerer&#39;s Stone - Trailer,Warner Movies On Demand
22,phcXJkamQic,87085,514,8,38,2012-04-12T11:11:52.000Z,Rupert Grint interview: &#39;After finishing Harry Potter I felt lost&#39;,Digital Spy
23,upnTUe4bx_Y,97667,1424,8,200,2012-04-12T11:15:07.000Z,"Rupert Grint, Tom Felton and others on Harry Potter remake",Digital Spy
24,pt8bwEWYxb0,3340986,18176,574,596,2012-04-13T13:27:29.000Z,Harry Potter Catches the Snitch | Harry Potter and the Philosopher&#39;s Stone,HarryPotter
25,Htaj3o3JD8I,27509835,347180,8258,22743,2012-04-13T16:01:38.000Z,Harry Potter Theme Song,Yume
26,xg3r7hk8kNc,209946,1669,35,213,2012-04-13T21:48:05.000Z,Harry Potter og Rektorens Kontor,Newyawn
27,2p0tZ4Rpoeg,3841246,37730,1282,4761,2012-04-13T21:51:21.000Z,Top 10 Best Moments of Severus Snape !,It's Miss Sarcastrophe
28,ivKMdLiHAQk,50669,314,18,60,2012-04-14T02:47:44.000Z,So This is Love A Harry Potter love story,Hannah Foulk
29,Hp5zkYKnC4M,10327,54,0,3,2012-04-14T16:50:11.000Z,Harry Potter &amp; Half-Blood Prince Complete Score SFX- 87. End Credits,manowweik1995
30,0e6zIwgmmfM,14479,34,2,1,2012-04-15T17:08:31.000Z,Harry Potter and the philosopher&#39;s stone - Arr. Frank Bernaerts,BandaCostaVolpino
31,uePX0542Tpc,68323,244,11,16,2012-04-16T14:48:24.000Z,Harry Potter Studio Tour : dans les coulisses du film,Le Point
32,Oi6vFgaHtPw,83763,1036,59,480,2012-04-16T21:30:57.000Z,HARRY POTTER AND THE SORCERER&#39;S STONE | What We Had to Watch | Il Neige,Il Neige
33,1zaJ5LLIRn0,895112,12589,150,714,2012-04-17T15:04:56.000Z,BBC&#39;s Proms Hedwig&#39;s Theme Song from Harry Potter,Kućara Kućara
34,yqY6GWeuuJM,4144,50,1,8,2012-04-19T06:59:10.000Z,"Harry potter and the deathly hollows, on the floor",Kavinda De Alwis
35,AzGX4APCBjA,53244,226,10,5,2012-04-19T09:37:23.000Z,Harry Potter in Ollivander Wand shop,TeddyLunard
36,x5Lt1zdlkeA,23885,942,3,79,2012-04-19T16:48:41.000Z,The Dark Forces || HARRY POTTER || Alternative Trailer,Sapphiamur
