,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,nlRhvehX7pE,592994,11942,301,420,2012-11-01T09:50:10.000Z,Harry Potter - Opilý Ronaldo (CZ Dabing),Dabing Portal
1,0DEGsO8BKkU,225196,6114,198,382,2012-11-02T12:45:55.000Z,Harry Potter Rap #3 [Animation],TheDroggelbecher
2,EL5l-1Wz3ig,21226,142,6,39,2012-11-03T21:42:00.000Z,Lego Harry Potter Années 1 à 4 Playthrough Partie 1 Fr,Eagen
3,bv4_r-7iR_c,167333,1796,41,105,2012-11-04T20:23:56.000Z,harry potter voice over 1 het begin,masxentertainment
4,0RHm9lbYGZY,80879,818,15,54,2012-11-04T20:24:03.000Z,Harry potter voice over 3 tijgers bestaan helemaal niet,masxentertainment
5,d26tdGq3uRE,132024,1351,30,95,2012-11-04T20:24:50.000Z,Harry Potter voice over 5 Waar is m&#39;n Geld!,masxentertainment
6,tqSsxKjtdS0,92237,923,14,74,2012-11-04T20:25:20.000Z,Harry potter voice over 4 De Postcodekanjer,masxentertainment
7,3bNqQBIwUUo,2287077,13174,147,852,2012-11-06T20:59:05.000Z,"Young Emma Watson, Daniel Radcliffe and Rupert Grint - Harry Potter",Daniel Evans Grint
8,VHKFOPYwRxM,240719,1202,86,84,2012-11-07T21:33:30.000Z,harry potter y la piedra filosofal escenas graciosas,REIVAJ JL
9,U9yxQ3-BllA,319881,2120,113,143,2012-11-07T22:22:54.000Z,harry potter y la camara secreta escenas graciosas,REIVAJ JL
10,TFPPfH8nD7Q,34376,246,3,41,2012-11-08T06:46:45.000Z,Restricted Section / The Mirror of Erised - Harry Potter and the Sorcerer&#39;s Stone Complete Score,Patches O'Houlihan
11,F6XzMDl_miM,461235,4348,61,84,2012-11-08T16:18:52.000Z,Harry Potter y el Caliz de Fuego - Cómo se rodó (sub español),Teresa V.
12,E42wsIWxyRU,90097,909,15,11,2012-11-08T16:27:52.000Z,"Harry Potter y el Caliz de Fuego - Entrevista con Daniel, Rupert y Emma Waton",Teresa V.
13,Ldd6LgNhHI0,543672,4659,71,209,2012-11-08T20:54:43.000Z,Harry Potter Waltz - Yule Ball Soundtrack,EugenioeSergio
14,n1Kvv5_YZCM,294549,1049,80,130,2012-11-10T22:15:51.000Z,"Harry Potter a Kámen mudrců (Mluvené slovo, J.Lábus) || Kap. 1 : Chlapec, který zůstal naživu",4Fun
15,zDxbtCuBGjI,132776,444,31,32,2012-11-10T23:11:19.000Z,"Harry Potter a Kámen mudrců (Mluvené slovo, J.Lábus) || Kap. 2 : Sklo které zmizelo",4Fun
16,MJ66BPtGZz8,121441,351,20,18,2012-11-11T12:11:06.000Z,"Harry Potter a Kámen mudrců (Mluvené slovo, J.Lábus) || Kap. 3 : Dopisy od nikoho",4Fun
17,QSKSEXL7jf8,86653,670,7,57,2012-11-12T04:11:51.000Z,At the cricket with Harry Potter stars: Alfred Enoch and Tom Felton,cricket.com.au
18,8jRtP4s48kE,144061,529,38,44,2012-11-12T18:07:04.000Z,"Harry Potter a Kámen mudrců (Mluvené slovo, J.Lábus) || Kap. 4: Klíčník+5(Příčná ulice)",4Fun
19,LpTDNYDoyH4,797601,1729,363,95,2012-11-12T20:17:27.000Z,Harry Potter Walking Tour of London,Viator Travel
20,Ph8sLzAF0M8,763549,6249,171,576,2012-11-13T11:00:42.000Z,Instant Harry Potter Funny Trick!,Just For Laughs Gags
21,ivJNDbIVWT8,700,10,2,2,2012-11-13T22:04:31.000Z,PlayStation&#39;s Wonderbook Brings Harry Potter to Life,Mashable
22,QFHA3mVtZD4,136623,483,52,34,2012-11-15T13:36:56.000Z,"Harry Potter a Kámen mudrců (Mluvené slovo, J.Lábus) || Kap. 5: Příčná ulice (dokončení)",4Fun
23,7eF6iW8nwys,3484,57,2,8,2012-11-15T19:35:04.000Z,Ten years of Harry Potter ♦ Only Time,Nyliaz
24,HC6ph9R-TS8,68163,338,12,20,2012-11-15T21:41:28.000Z,Harry Potter Places in Oxford,Harry Potter Places
25,Lizsyd4afn0,15730,87,12,61,2012-11-17T14:59:50.000Z,Harry Potter for Kinect - Review,GameTrailers
26,kqAM-tfPLLY,26304,992,6,20,2012-11-17T17:01:55.000Z,HARRY POTTER VS. LEONARDO DI CAPRIO,JohnnyGlobal
27,5xxgKC9HIGk,163715,2503,280,94,2012-11-17T22:43:18.000Z,Jak měl skončit HARRY POTTER ve skutečnosti CZ,Jan Zver
28,0Szd4q02HR0,479327,11562,98,859,2012-11-18T01:34:54.000Z,Harry Potter: Every &quot;Bloody Hell&quot; from Ron,Seismic Pyah
29,lWsgF8Si2wg,93188,520,10,13,2012-11-18T18:43:15.000Z,The Making of Harry Potter and the Deathly Hallows: Part 1,allpotter323
30,wON8gSJPB7o,29346,671,35,161,2012-11-18T22:43:48.000Z,"Unboxing - Harry Potter, Edição Limitada",Luiz Corsi
31,h82_tsfTqcM,1634207,15971,109,929,2012-11-19T00:12:33.000Z,Final farewell of Harry Potter Cast and Crew,allpotter323
32,IYMwzIpK6BM,52305,2003,27,100,2012-11-20T20:04:41.000Z,Harry Potter || Radioactive,GossipSmile
33,3IuJK3_gdNI,760044,1711,181,3,2012-11-23T15:32:40.000Z,LEGO Harry Potter and the Prisoner of Azkaban FULL MOVIE,Sammb
34,wSVu0-9NXcU,7069,102,2,11,2012-11-24T20:34:57.000Z,Diamonds - Harry Potter,A.A.A.
35,CYelXBiAEnc,14936,483,1,75,2012-11-25T00:20:31.000Z,Come Undone | Harry Potter,meeshell384
36,aK_gKML5Hn0,1029162,14417,128,587,2012-11-25T13:41:57.000Z,Hall of Fame (Harry Potter tribute),AJS xx
37,8f9xljhL31s,14690920,66746,1887,3071,2012-11-25T16:03:45.000Z,Ron and Hermione BTS Kiss / HP Wizards Collection,RGrintFan
38,FWtO0cfgewY,50579799,568494,13805,25615,2012-11-26T01:13:43.000Z,Wingardium Leviosa (Harry Potter Parody Animation) - Oney Cartoons,OneyNG
39,Tlc8kQCWa7I,16466,577,5,77,2012-11-26T02:11:28.000Z,Through the Trees (Harry Potter),zenitka96
