,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,UzhQHHafzmc,31592,52,7,17,2009-12-01T00:42:02.000Z,lego harry potter- snape&#39;s secret,Castlerock15 Productions
1,j_Hk0CaOwRE,142663,947,11,118,2009-12-01T21:44:41.000Z,"Rupert Grint, James Phelps, and Oliver Phelps Try Out Harry Potter Spells",RupertGrintNet
2,yPMcyUGY99w,54744,483,9,19,2009-12-01T22:35:43.000Z,Harry and Hermione - Sweet Dreams by Beyonce,ryancarl13
3,7UTIWHz87mM,21008,41,2,18,2009-12-02T15:19:11.000Z,Harry Potter i Komnata Tajemnic 28: Czuję Bossa!,Celeb
4,3_vfEIQRj_Y,56416,103,24,41,2009-12-02T15:41:20.000Z,Harry Potter i Komnata Tajemnic 29: Bazyliszek,Celeb
5,PHT6WQLcmOY,18543,196,1,26,2009-12-02T22:02:04.000Z,Harry Potter Montage,Thraslaug
6,9_p7fc7sQv4,240913,1180,37,196,2009-12-03T01:58:11.000Z,Harry Potter Movie Spoof - Dumbledore is Different,MOVIECLIPS News
7,bpANMnIZWkQ,22856,37,4,9,2009-12-03T16:20:31.000Z,Harry Potter i Komnata Tajemnic 31: Dodatki [2/3],Celeb
8,gvpaFpyfoXY,36502,59,0,15,2009-12-03T17:03:17.000Z,Harry Potter i Komnata Tajemnic 32: Dodatki [3/3],Celeb
9,xo_2-IKvwes,16546,47,4,16,2009-12-03T19:16:44.000Z,Harry Potter i Komnata Tajemnic 33: Koniec,Celeb
10,m5D9mmxHTDI,369278,834,8,191,2009-12-04T13:03:41.000Z,Harry Potter cast on set of the Deathly Hallows,On Demand Entertainment
11,2I20-86GeRc,9343,33,3,,2009-12-04T16:52:31.000Z,Harry Potter Zaps Into Your Living Space,Associated Press
12,wkVd6myON7o,411383,3951,115,276,2009-12-06T17:01:03.000Z,harry potter (colonna sonora + immagini),Alisea Ciafrei
13,F90YDG1zjcI,311252,1649,28,52,2009-12-07T07:50:59.000Z,Harry Potter and the Goblet of Fire - Underwater Stunt,ght05
14,SdwQVqugBKw,323377,3110,12,207,2009-12-08T07:01:33.000Z,Behind the Scenes : Severus Snape// Ultimate Harry Potter and the Sorcerer´s Stone,SS/HG & Rumbelle forever
15,L3KzMVtXyWE,5372,129,4,15,2009-12-08T13:10:48.000Z,We&#39;ve never been so alone// Harry Potter and the Deathly Hallows,ForsakenWitchery
16,lqYMSKxzYbA,188,2,0,0,2009-12-08T23:53:37.000Z,LEGO Harry Potter Year 1 Vignette,WB Games Australia & New Zealand
17,TFkqG7owORs,202229,1150,16,25,2009-12-09T08:04:09.000Z,harry potter casting hermione and ron,imortalchild01
18,1XgdKTfy1Pw,423591,2263,84,105,2009-12-10T17:02:54.000Z,Harry Potter Theme Song on Glockenspiel,trommelumsen
19,9CXCkL8lpnI,7558,68,1,3,2009-12-10T20:48:12.000Z,Harry Potter and the Half-Blood Prince Videogame Trailer,G4VideogameTrailers
20,WFSD8nuRP5w,226894,1441,28,61,2009-12-10T22:33:00.000Z,Harry Potter And the Goblet of Fire Behind the Scenes,fakerstories567
21,17c8ZfrKAKU,117225,,,,2009-12-11T14:45:48.000Z,Alan Rickman on Why Harry Potter is So Successful,hudsonunionsociety
22,GTH190JJ6ys,25396,277,6,35,2009-12-11T21:57:43.000Z,Harry Potter and Owl City - Fireflies,ryancarl13
23,iwuIOB9nXhA,379937,2588,169,94,2009-12-12T10:23:02.000Z,harry potter scene comiche,Giulio Martini
24,cOaDuN4j1N0,112265,558,60,215,2009-12-12T22:18:40.000Z,Harry Potter and the Deathly Hallows Update,ClevverTV
25,mIRb0DUrAUg,24899,257,18,45,2009-12-13T23:26:48.000Z,Daniel Radcliffe Talks Harry Potter Behind-the-Scenes,ClevverTV
26,VdSdWWKsUJY,6512,29,0,1,2009-12-14T12:39:19.000Z,Harry Potter und der Orden des Phönix - Trailer Deutsch [HD],GRIN
27,HiXs-JiXO-w,31741,42,0,12,2009-12-14T18:44:20.000Z,Harry Potter and the Deathly Hallows Featurette,BoletodecineCom
28,8sXHMqY18ho,246775,2390,13,162,2009-12-16T04:57:49.000Z,Maggie McGonagall,margaretmirren1
29,u0P_CfScmns,1061442,12914,167,860,2009-12-18T21:22:24.000Z,Harry Potter and the Outcasts of Hogwarts 2,PistolShrimps
30,Q0iGUhQH3pM,36423,114,2,34,2009-12-20T16:03:00.000Z,Harry Potter and the Philosopher&#39;s Stone PS2 Walkthrough Part 31,ZeppelinG1993
31,-K_dDFTy44w,212650,1290,587,348,2009-12-20T17:52:20.000Z,Harry Potter Funny Deleted Scene (Better Quality),RobtheBigDouchebag
32,vUCqGDJZlo4,57386,459,8,30,2009-12-21T05:36:07.000Z,El Juramento Inquebrantable - Harry Potter y El Misterio del Principe,MansionxMalfoy
33,0TIhURYHUW4,5417,5,0,4,2009-12-21T16:10:56.000Z,#13 Paduc TV : Harry Potter et la coupe de feu sur PS2,Paduction
34,zhgl1PR8VHY,248555,3167,48,186,2009-12-22T00:44:27.000Z,Harry Potter and Half-Blood Prince -Behind The Scenes,193julie193
35,sVXtHfTgbzY,239923,2786,49,402,2009-12-23T16:12:55.000Z,Clase de Oclumancia - Harry Potter y La Orden del Fenix - Audio Latino,MansionxMalfoy
36,Rhty-wI-GzI,4928,22,3,8,2009-12-24T07:56:31.000Z,don&#39;t stop believing harry potter,MsAdorableIdiot
37,RGWMYuzDSEs,283663,1738,386,388,2009-12-24T11:32:44.000Z,Witch Hunt (Harry Potter Fan Film),Ramsaur Films
38,DbNiV6RZm6o,63221,160,5,41,2009-12-24T14:20:43.000Z,The HARRY POTTER SPELLS App - trailer,7elza7
39,4uI1MUq2of4,138057,472,24,162,2009-12-25T21:02:00.000Z,[GBA] Harry Potter and the Chamber of Secrets by Stobczyk 1/19 (Longplay),Gamesaloon
40,xwtDdwV-8hw,13655,192,2,7,2009-12-27T04:40:59.000Z,Pokerface (Voldemort -vs- Harry &amp; Dumbledore),lovemcrgd
41,iittl7iLiG0,22263,48,1,1,2009-12-27T07:24:33.000Z,[GBA] Harry Potter and the Chamber of Secrets by Stobczyk 8/19 (Longplay),Gamesaloon
42,9QfZM65oOg0,31646,463,3,15,2009-12-27T23:19:02.000Z,Detras de las cámaras de &quot;El prisionero de Azkaban&quot;,Telemacus Raden
43,pCawjbMysBg,2422803,33283,829,1522,2009-12-28T14:26:54.000Z,Harry Potter and the Magic of Puberty,PistolShrimps
44,SbMNdjPbdLg,3372,2,0,0,2009-12-29T12:04:03.000Z,Harry Potter et le Prisonnier d&#39;Azkaban   Harry Potter et le Prisonnier d&#39;Azkaban   Mini jeux EyeToy   PS2,PlayscopeTimeline
45,48pcEIYaVQs,10495,5,0,3,2009-12-29T12:04:27.000Z,Harry Potter et le Prisonnier d&#39;Azkaban   Harry Potter et le Prisonnier d&#39;Azkaban   Gameplay   PS2,PlayscopeTimeline
46,0nVQPwH2m4s,632131,2746,69,996,2009-12-29T13:36:03.000Z,Harry Potter &amp; Half-Blood Prince - Potion of Despair - HD 720p,Cation
47,h7OvAK0wFoA,2235143,8205,302,1121,2009-12-29T20:26:25.000Z,Harry Potter- The Quidditch World Cup,HarryPoterDude
48,6Vej7uEA3Co,47882,124,3,43,2009-12-29T21:42:28.000Z,[GBA] Harry Potter and the Chamber of Secrets by Stobczyk 19/19 (Longplay),Gamesaloon
49,fI9GMdvx0eY,66322,353,67,141,2009-12-30T23:56:12.000Z,The Legendary Harry Potter Duel,JeffHoffmanVFX
