,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,D3VHEvsr5As,375846,2003,36,204,2012-10-01T16:27:08.000Z,Harry Potter and the Order of the Phoenix - Flight of the Order of the Phoenix,TheMagicHannes
1,JSvucsClCYM,150750,849,18,71,2012-10-02T06:01:27.000Z,Harry Potter and the Order of the Phoenix - OWL&#39;s Examinations,TheMagicHannes
2,Eu1DFwb4xCM,1707383,2419,236,63,2012-10-05T17:11:13.000Z,LEGO Harry Potter and the Philosopher&#39;s Stone (Sorcerer&#39;s Stone) FULL MOVIE,Sammb
3,9UmGBWzDgt0,22917,262,65,37,2012-10-05T21:58:08.000Z,Como tocar la melodia de Harry Potter en piano,rodricastle
4,beMTg4I24lA,3732,31,0,1,2012-10-06T17:15:55.000Z,Harry Potter - Happy Ending,HanKeepHoldingOn
5,FPc97kFaMVY,5050,173,0,38,2012-10-06T23:40:58.000Z,Harry Potter || Never let me go,emmaQlife
6,5_r_3qN6l0Q,703991,2001,53,649,2012-10-07T17:28:54.000Z,Harry Potter and the Philosopher&#39;s Stone - Potion Class,TheMagicHannes
7,VPRLi3tNPSA,2899714,11835,326,1477,2012-10-08T07:31:22.000Z,Harry Potter and the Half-Blood Prince - Quidditch Tryouts + Match,TheMagicHannes
8,XT0G6V5ETYk,27502,94,5,13,2012-10-08T11:19:21.000Z,Harry Potter and the Deathly Hallows part 1 - Sky Battle,TheMagicHannes
9,J53idmmfIaQ,981175,5076,120,961,2012-10-08T15:27:28.000Z,Harry Potter and the Half-Blood Prince - Fight at The Burrow,TheMagicHannes
10,7JnFT5zOjHg,26595,196,5,6,2012-10-09T01:36:11.000Z,One to make her happy Harry Potter Style,MsAdorableIdiot
11,a0Dl-UQYeRw,509528,312,26,66,2012-10-09T12:03:38.000Z,Harry Potter Kinect Trailer,WB Games
12,kLRUpT8kW8E,30821,240,586,348,2012-10-09T19:16:22.000Z,Harry Potter for Kinect Launch Trailer,IGN
13,okUNLqtHRP8,7812720,35493,1383,1980,2012-10-09T19:29:00.000Z,Harry Potter and the Philosopher&#39;s Stone - Sorting Ceremony,TheMagicHannes
14,6Ug8Q8xedx0,9716534,57643,1857,4930,2012-10-11T05:58:49.000Z,Harry Potter and the Goblet of Fire - Foreign Visitors Arrive,TheMagicHannes
15,TJKYSX2rMoA,70284,492,14,37,2012-10-11T14:36:04.000Z,Harry Potter à l&#39;école des sorciers 1 Scenes Coupées/Deleted Scenes VO,Bill Gates
16,-gOMfsWefVA,147812,493,18,47,2012-10-11T16:31:24.000Z,"Harry Potter and the Philosopher&#39;s Stone - Harry, Ron &amp; Hermione in the Hogwarts Express",TheMagicHannes
17,N9U_jFImWds,4891924,61062,3564,6446,2012-10-11T23:49:45.000Z,Harry potter in 99 seconds,Jackie Symons
18,ILYkMnuOxAE,139972,622,13,111,2012-10-12T06:00:15.000Z,Harry Potter and the Chamber of Secrets - The Burrow,TheMagicHannes
19,yXEDIPEhxhI,1218307,3374,88,547,2012-10-12T17:20:50.000Z,Harry Potter and the Chamber of Secrets - The Howler,TheMagicHannes
20,SRz-8Wp1cU8,206526,760,184,175,2012-10-12T22:43:38.000Z,Harry Potter és a Főnix Rendje hangoskönyv 1/4,Ádám Naggy
21,PrzImQBtZ7k,263877,6823,350,757,2012-10-13T14:30:12.000Z,◄Minecraft Mods► Harry Potter Mod!,Cronosplays
22,qH1I5U4E-gI,38517,159,3,60,2012-10-13T15:58:41.000Z,Harry Potter and the Order of the Phoenix - Harry In Detention,TheMagicHannes
23,CLsLbEiudNQ,512326,2331,50,187,2012-10-14T08:08:26.000Z,Deleted scenes from Harry Potter and the Prisoner of Azkaban,Bill Gates
24,8pAMmDcOk0Q,1060898,5501,105,550,2012-10-14T13:27:30.000Z,Harry Potter and the Prisoner of Azkaban - Lupin Teaches Expecto Patronum,TheMagicHannes
25,byp7XTry8kI,671185,4023,146,589,2012-10-14T14:21:19.000Z,Harry Potter and the Goblet of Fire - DADA Lesson With Mad-Eye,TheMagicHannes
26,iFXsFiwiVSM,26197,111,9,8,2012-10-15T23:24:34.000Z,Harry Potter for Kinect Walkthrough Part 2,SirJames I Gamerfuzion
27,5xRNE76OtN4,753266,3324,183,268,2012-10-17T21:15:06.000Z,La Batalla de Hogwarts - Harry Potter y Las Reliquias de la Muerte Parte 2,Ernesto Curotto
28,FgDAY4u50-0,539671,2400,106,496,2012-10-17T21:23:32.000Z,Muerte de Voldemort - Harry Potter y Las Reliquias de la Muerte Parte 2,Ernesto Curotto
29,GTylyzajo20,51379,189,31,26,2012-10-18T01:52:23.000Z,LEGO Harry Potter Years 5-7 Part 6: Focus!,DBPirate
30,t8vkWkfH2Gw,16989,215,10,16,2012-10-18T15:05:30.000Z,Disney&#39;s Laura Marano talks meeting Harry Potter stars Rupert Grint and Tom Felton,On Demand Entertainment
31,qa2DH9j8zHE,180076,4085,62,68,2012-10-18T18:45:28.000Z,Harry Potter - Černá tečka (CZ Dabing),Dabing Portal
32,jgnpQ8aBkHE,150536,3384,8,104,2012-10-19T13:54:19.000Z,Harry Potter: You Can&#39;t Stop Rupert Laughing,SFXarchive
33,PnOyBLT07R8,4271790,40345,816,3662,2012-10-19T17:41:08.000Z,"Prisoner of Azkaban - Page 394, Severus Snape (HQ)",Xxtayce
34,4gAuGXvwoB8,31047,323,8,24,2012-10-19T23:16:37.000Z,II Harry Potter II Deliver us II prince of egypt,MyNataliia
35,1gIZYO_goXI,63394,893,17,25,2012-10-20T17:48:46.000Z,Harry Potter &amp; il Prigioniero di Azkaban - Double Trouble - Testo Versione Italiana,Ivan Damiani
36,6Jo2i2Nw2UQ,85286,892,36,87,2012-10-20T21:13:41.000Z,Glam Squad DIY Tip with Macbarbie07: How To Make A Harry Potter Hogwarts Tie - Make Me Over,AwesomenessTV
37,gmJFm0-u27k,872613,24323,103,2016,2012-10-22T02:36:17.000Z,Harry Potter - What&#39;s On Your Mind?,Gina C
38,wAar9hnXAEQ,18134,168,4,8,2012-10-22T05:49:40.000Z,Harry Potter und der Orden des Penners Teil 2,soundstudio33
39,XZWaD4Kutd4,38874,460,16,32,2012-10-22T13:54:09.000Z,Harry Potter und der Orden des Penners Teil 4,soundstudio33
40,wYr0N7BVxps,5850,47,3,12,2012-10-23T13:49:34.000Z,Harry Potter und der Orden des Penners Teil 6,soundstudio33
41,P53IbnBPCr8,217922,1253,38,126,2012-10-23T16:49:58.000Z,Harry and Ron fight | Harry Potter and the Deathly Hallows Pt. 1,HarryPotter
42,ejQDwjP_LVU,640281,5121,90,698,2012-10-25T18:27:21.000Z,Harry dances with Hermione | Harry Potter and the Deathly Hallows Pt. 1,HarryPotter
43,UKtA_-Yi-AA,46318,585,17,98,2012-10-25T23:39:52.000Z,Top 20 Harry Potter moments,Debra White
44,FWeRWBe6kmg,53825,616,35,123,2012-10-27T11:40:44.000Z,GejmTajm: Harry Potter &amp; Hemligheternas Kammare,PsykakutenTV
45,QAY63Zhy1Ok,44136,731,32,66,2012-10-27T17:01:57.000Z,Coral Zaccaria - Double Trouble (Harry Potter and The Prisoner of Azkaban),NatyPedretti
46,3Trw_E-D1wc,1395730,8112,1331,640,2012-10-28T03:05:58.000Z,Lego Harry Potter in 99 Seconds!,jopatrickraney
47,Hux84Sppjjc,47701,407,15,16,2012-10-29T18:18:15.000Z,Harry Potter - Dobby je volný,JarrraY
