,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,d_7diR73aCQ,90657,751,14,33,2008-08-07T00:54:57.000Z,Harry Potter-Falling in the Black,KasaraWolf
1,D3NDNpzvh1w,146017,956,16,39,2008-08-27T17:06:44.000Z,Disturbia - Harry Potter,mlleFlores
2,_ncvOw-r67Q,1278431,11045,278,979,2008-10-03T15:49:53.000Z,Harry Potter and the Outcasts of Hogwarts,PistolShrimps
3,9xLzlxHxBFA,4286241,87244,1115,6865,2008-10-21T14:42:31.000Z,Harry Potter Zeitschriften PATZER Folge 1,coldmirror
4,J_zU9oBarXo,122440,1237,57,131,2008-10-25T10:13:38.000Z,Harry Potter i Obrońca Pingwinów Ivona,Reverian
5,voM7T1cd20w,2538533,8806,325,945,2008-10-30T00:44:47.000Z,Harry Potter the Prisoner of Azkaban Harry Hermione part 2,SARBRATHAN
6,HK6sRDBU0K0,1345361,6194,412,639,2008-11-04T06:26:10.000Z,Harry Potter Bathtub Scene,Adair Bartley
7,LqyZfFubnBA,563554,9230,75,905,2008-11-16T14:14:08.000Z,Harry Potter and the Prisoner of Azkaban Interview,Natalia Ławresz
8,8h9o_d18ets,87910,515,16,18,2008-12-16T20:58:38.000Z,Harry Potter e o Enigma do Príncipe - Trailer 2 (dublado),Warner Bros. Pictures Brasil
9,lSZw7KK0FBs,210679,1777,20,306,2008-12-23T03:31:24.000Z,Harry Potter- He Lives in You,DustyFlight
10,D06a47hcd2w,417998,2291,25,603,2009-01-15T20:28:19.000Z,Harry Potter and the Goblet of Fire: Sons of Durmstrang Entrance (HQ),CaptureMaster
11,T8D8vEcZrqM,3538401,33827,1272,1987,2009-01-17T15:36:16.000Z,harry potter musica,jejenat30
12,Bh5zls3_k7s,3890687,36269,522,4243,2009-02-03T09:23:59.000Z,Harry Potter and the Goblet of Fire Deleted Scenes,asila06
13,HiBZKnKEElg,106626,278,11,24,2009-02-03T22:50:11.000Z,Harry Potter Choices Define Us,Bradon French
14,weIbm3m-Xbo,12592760,95367,5133,19680,2009-02-14T03:07:19.000Z,Movies In Minutes - Harry Potter,nigahiga
15,aDhtJU7uLrQ,264225,1961,45,544,2009-02-19T02:29:11.000Z,J K Rowling on how she created Harry Potter,etiqamarela
16,RT0zB47mPfc,621356,8877,161,423,2009-03-05T06:27:21.000Z,Harry Potter Puppet Pals - The Mysterious Ticking Noise (Video With Lyrics),iKRockstar
17,nAQBzjE-kvI,2305078,23402,366,1806,2009-04-16T21:05:47.000Z,Harry Potter Magic Spell - Wingardium Leviosa,MarkArcana
18,ApoAzufKoXI,121138,511,15,91,2009-04-18T16:39:43.000Z,Harry Potter Melez Prens Fragman 6 Türkçe Altyazı,Tugay Gökdeniz
19,LxwR6-1kb-Y,117284,909,11,31,2009-04-21T14:22:46.000Z,Harry Potter e il Principe Mezzosangue Trailer Italiano,HarryPotterItalia
20,SBjUwA4GH2c,120843,1289,16,25,2009-04-22T06:09:45.000Z,Viva la Vida- Harry Potter Tribute,Karen G
21,_G16VGNL73k,273632,961,23,68,2009-04-24T16:12:17.000Z,Harry Potter e Il Principe Mezzosangue - Terzo Trailer ufficiale,Warner Bros. Italia
22,gyPcxhDO0nQ,65245,,,21,2009-05-15T21:56:57.000Z,Harry Potter es a Felver Herceg trailer #6 (magyar szinkron!!) - HD,Rendor
23,h9dmzYm0Ol0,183863,1633,33,133,2009-06-08T12:28:31.000Z,HARRY POTTER UND DER HALBBLUTPRINZ offizieller Trailer deutsch,Warner Bros. DE
24,5B5dLFFVzw4,1314062,7650,781,1803,2009-06-10T18:37:47.000Z,HARRY POTTER has ADHD? (HD),Oren Kaplan
25,JYLdTuL9Wjw,2190077,8496,223,,2009-06-12T00:30:26.000Z,Harry Potter and The Half Blood Prince Trailer #4,Warner Bros. Pictures
26,rDyk2szNdM0,95108,197,9,10,2009-06-20T16:53:56.000Z,HP4 - Harry Potter et la coupe de feu - Bande annonce 1 VF,ulyne59
27,q8_Sjb0vG7o,44886,119,2,6,2009-06-29T22:22:54.000Z,Harry Potter and the Half-Blood Prince IMAX® Trailer,IMAX
28,8uabskh0o3k,419461,1325,131,715,2009-06-30T22:27:20.000Z,Harry Potter and the Half-Blood Prince Game Review,IGN
