,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,cNkxZ9ljB6A,162019,1081,21,167,2008-04-10T16:07:35.000Z,Harry Potter - Not One Of Us,Bee
1,uThHRm0tAGI,282066,2204,29,724,2008-04-13T06:25:56.000Z,Harry Potter and the Deathly Hallows in Fan Art (New!),rachezee
2,cEqrFogZ6XI,57664,428,6,59,2008-05-01T11:41:31.000Z,Harry Potter - Chevalier,Slythygirl
3,osCtNeOQt7g,213274,1986,41,134,2008-05-04T19:00:01.000Z,Harry Potter und der Geheime P****keller Teil 10,FreshHans
4,k6Efod4WWos,1540905,4497,234,682,2008-05-18T11:17:31.000Z,Harry Potter Puppet pals - Banana Phone!!!,magoscuroxs
5,Hibow_U1Erw,28067,101,5,12,2008-06-03T18:42:06.000Z,Harry Potter - Great Spirits,allofdisney
6,-aEa4MnycOw,157932,571,19,97,2008-06-03T21:23:40.000Z,Robot chicken harry potter sketch,SongsHobo
7,SavzzewEDH0,108582,771,6,26,2008-06-28T03:04:51.000Z,Harry Potter -All about us,o0Pegasus0o
8,d_7diR73aCQ,90657,751,14,33,2008-08-07T00:54:57.000Z,Harry Potter-Falling in the Black,KasaraWolf
9,wItB9jxnhOs,1015651,1544,73,730,2008-08-13T19:18:22.000Z,Harry Potter and the Half Blood Prince,BlackTree TV
10,PoeeC_H_afA,160198,802,19,44,2008-08-19T02:05:32.000Z,Don&#39;t Stop The Music - Harry Potter,Rebecca
11,N6rwu7Khy6Y,104229,777,27,27,2008-08-24T17:09:39.000Z,Harry Potter - i kissed a girl,nickmaster1993
12,D3NDNpzvh1w,146017,956,16,39,2008-08-27T17:06:44.000Z,Disturbia - Harry Potter,mlleFlores
13,9cnsNS7Iorc,295077,906,34,86,2008-09-03T15:53:13.000Z,Harry Potter e o Enigma do Príncipe - Trailer Teaser dublado,Warner Bros. Pictures Brasil
14,_ncvOw-r67Q,1278431,11045,278,979,2008-10-03T15:49:53.000Z,Harry Potter and the Outcasts of Hogwarts,PistolShrimps
15,xQZFWA2KDbw,5635935,32447,847,6207,2008-10-12T18:23:12.000Z,Sorting Hat Scene,SeverusSnape340
16,9xLzlxHxBFA,4286241,87244,1115,6865,2008-10-21T14:42:31.000Z,Harry Potter Zeitschriften PATZER Folge 1,coldmirror
17,J_zU9oBarXo,122440,1237,57,131,2008-10-25T10:13:38.000Z,Harry Potter i Obrońca Pingwinów Ivona,Reverian
18,kzZcDHHNINk,1051549,3537,173,695,2008-10-29T18:07:43.000Z,Lupin Transformation,MarkBrownrigg
19,voM7T1cd20w,2538533,8806,325,945,2008-10-30T00:44:47.000Z,Harry Potter the Prisoner of Azkaban Harry Hermione part 2,SARBRATHAN
20,HK6sRDBU0K0,1345361,6194,412,639,2008-11-04T06:26:10.000Z,Harry Potter Bathtub Scene,Adair Bartley
21,8AXgtbWiPiQ,367614,1092,144,164,2008-11-14T18:43:41.000Z,Harry Potter parodie cz,Mattonia
22,LqyZfFubnBA,563554,9230,75,905,2008-11-16T14:14:08.000Z,Harry Potter and the Prisoner of Azkaban Interview,Natalia Ławresz
23,TWJAB9nw1Mo,185743,304,15,90,2008-11-25T20:37:33.000Z,Harry Potter and the Half-Blood Prince Trailer,IGN
24,t0QO26Q8OyU,335804,1086,45,168,2008-12-06T01:48:56.000Z,Harry Potter Symphonic Suite-John Williams-Robert W Smith-Sasebo Wind Orch-Jack Adams - Cond.,Jack Adams
25,2Eo8hoBZ120,175846,336,21,33,2008-12-10T20:43:07.000Z,harry potter y la paja eterna (costeo),andu2210
26,GggjxSUEgFc,65430,511,12,90,2008-12-13T15:10:59.000Z,Naughty Boy: Ron/Harry/Draco (Harry Potter SLASH),starrose20
27,8h9o_d18ets,87910,515,16,18,2008-12-16T20:58:38.000Z,Harry Potter e o Enigma do Príncipe - Trailer 2 (dublado),Warner Bros. Pictures Brasil
28,lSZw7KK0FBs,210679,1777,20,306,2008-12-23T03:31:24.000Z,Harry Potter- He Lives in You,DustyFlight
29,jJnzmYzerdA,822485,2261,93,706,2008-12-28T11:24:06.000Z,Harry potter star Emma Watson answers our quick fire top ten,On Demand Entertainment
30,jvZwhQwWnx0,236657,655,19,202,2009-01-15T20:39:55.000Z,Harry Potter and the Goblet of Fire: Beauxbatons Entrance (HQ),CaptureMaster
31,oloGq5NIuu8,140151,914,23,41,2009-01-16T21:52:38.000Z,Harry Potter e Il Principe Mezzosangue - Il secondo trailer in HD,Warner Bros. Italia
32,T8D8vEcZrqM,3538401,33827,1272,1987,2009-01-17T15:36:16.000Z,harry potter musica,jejenat30
33,hv6rhWWg0_o,23446,271,7,50,2009-01-23T18:47:42.000Z,Harry Potter und der geheime Pornokeller  -OUTTAKES-,Anna Cuhlio
34,BTNIOictiqo,262785,1708,84,363,2009-01-26T18:43:34.000Z,Funny Harry Potter Fan Art Pics,It'sMeLydia
35,Bh5zls3_k7s,3890687,36269,522,4243,2009-02-03T09:23:59.000Z,Harry Potter and the Goblet of Fire Deleted Scenes,asila06
