,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,blf777yJ2oM,44848,295,6,34,2008-03-02T18:54:14.000Z,Harry Potter- I Just Can&#39;t Wait To Be King!,Holly Grubb
1,S9pioZ9TQ9E,385760,2272,62,430,2008-03-20T20:06:34.000Z,Rik Mayall talks Harry Potter,castertroypl376up
2,3FfreKXE0qs,126255,780,20,53,2008-03-22T15:14:49.000Z,Harry Potter (We&#39;re All in this Together),Daryll Rabara
3,CbgECF72kLc,2740577,8571,838,1898,2008-03-25T19:36:23.000Z,LOST Parody #3 - Harry Potter,FBE
4,eHXCv7V1VOE,40779,507,18,14,2008-03-28T11:54:12.000Z,Marionetas Harry Potter,pablele666
5,cNkxZ9ljB6A,162019,1081,21,167,2008-04-10T16:07:35.000Z,Harry Potter - Not One Of Us,Bee
6,osCtNeOQt7g,213274,1986,41,134,2008-05-04T19:00:01.000Z,Harry Potter und der Geheime P****keller Teil 10,FreshHans
7,ETyfPrXNk4c,9911,77,0,10,2008-05-11T14:08:26.000Z,Harry Potter-Larger than Life,tywhistler
8,k6Efod4WWos,1540905,4497,234,682,2008-05-18T11:17:31.000Z,Harry Potter Puppet pals - Banana Phone!!!,magoscuroxs
9,9eBE8CttgvQ,569474,2585,59,577,2008-05-28T21:05:35.000Z,Harry Potter and the Prisoner of Azkaban: Deleted scenes,Vanneker
10,Hibow_U1Erw,28067,101,5,12,2008-06-03T18:42:06.000Z,Harry Potter - Great Spirits,allofdisney
11,-aEa4MnycOw,157932,571,19,97,2008-06-03T21:23:40.000Z,Robot chicken harry potter sketch,SongsHobo
12,SavzzewEDH0,108582,771,6,26,2008-06-28T03:04:51.000Z,Harry Potter -All about us,o0Pegasus0o
13,3VfUMZhv37Y,31367,87,5,23,2008-07-26T08:40:08.000Z,Harry Potter and the Chamber of Secrets - Teaser Trailer,Harry Potter Art
14,pYiMVbDBfv8,141648,821,23,23,2008-08-02T04:43:22.000Z,Harry Potter - Mamma Mia,Jason Millis
15,d_7diR73aCQ,90657,751,14,33,2008-08-07T00:54:57.000Z,Harry Potter-Falling in the Black,KasaraWolf
16,Zbxs7troF0o,19397,194,2,14,2008-08-12T21:30:04.000Z,Harry Potter&#39;s Angel of Darkness,LadySonta
17,wItB9jxnhOs,1015651,1544,73,730,2008-08-13T19:18:22.000Z,Harry Potter and the Half Blood Prince,BlackTree TV
18,PoeeC_H_afA,160198,802,19,44,2008-08-19T02:05:32.000Z,Don&#39;t Stop The Music - Harry Potter,Rebecca
19,N6rwu7Khy6Y,104229,777,27,27,2008-08-24T17:09:39.000Z,Harry Potter - i kissed a girl,nickmaster1993
20,D3NDNpzvh1w,146017,956,16,39,2008-08-27T17:06:44.000Z,Disturbia - Harry Potter,mlleFlores
21,9cnsNS7Iorc,295077,906,34,86,2008-09-03T15:53:13.000Z,Harry Potter e o Enigma do Príncipe - Trailer Teaser dublado,Warner Bros. Pictures Brasil
22,p94sMATaYXc,212070,1611,38,538,2008-09-09T12:11:33.000Z,Harry Potter ~ Chicken Dance *-*,bubstercup
23,bAZnpHT47bs,116851,587,11,63,2008-09-29T01:05:59.000Z,Night to Remember (Harry Potter style),PinkyThankYou
24,_ncvOw-r67Q,1278431,11045,278,979,2008-10-03T15:49:53.000Z,Harry Potter and the Outcasts of Hogwarts,PistolShrimps
25,xQZFWA2KDbw,5635935,32447,847,6207,2008-10-12T18:23:12.000Z,Sorting Hat Scene,SeverusSnape340
26,9xLzlxHxBFA,4286241,87244,1115,6865,2008-10-21T14:42:31.000Z,Harry Potter Zeitschriften PATZER Folge 1,coldmirror
27,J_zU9oBarXo,122440,1237,57,131,2008-10-25T10:13:38.000Z,Harry Potter i Obrońca Pingwinów Ivona,Reverian
28,voM7T1cd20w,2538533,8806,325,945,2008-10-30T00:44:47.000Z,Harry Potter the Prisoner of Azkaban Harry Hermione part 2,SARBRATHAN
29,HK6sRDBU0K0,1345361,6194,412,639,2008-11-04T06:26:10.000Z,Harry Potter Bathtub Scene,Adair Bartley
30,8AXgtbWiPiQ,367614,1092,144,164,2008-11-14T18:43:41.000Z,Harry Potter parodie cz,Mattonia
31,LqyZfFubnBA,563554,9230,75,905,2008-11-16T14:14:08.000Z,Harry Potter and the Prisoner of Azkaban Interview,Natalia Ławresz
32,t0QO26Q8OyU,335804,1086,45,168,2008-12-06T01:48:56.000Z,Harry Potter Symphonic Suite-John Williams-Robert W Smith-Sasebo Wind Orch-Jack Adams - Cond.,Jack Adams
33,2Eo8hoBZ120,175846,336,21,33,2008-12-10T20:43:07.000Z,harry potter y la paja eterna (costeo),andu2210
34,knu6KlLtXMQ,61463,747,8,106,2008-12-12T16:30:53.000Z,Don&#39;t Impress Me Much (Harry Potter SLASH),starrose20
35,GggjxSUEgFc,65430,511,12,90,2008-12-13T15:10:59.000Z,Naughty Boy: Ron/Harry/Draco (Harry Potter SLASH),starrose20
36,lSZw7KK0FBs,210679,1777,20,306,2008-12-23T03:31:24.000Z,Harry Potter- He Lives in You,DustyFlight
37,OTCbzIug0ZQ,6243,78,0,12,2008-12-24T15:01:12.000Z,All Harry Potter Chapter Art,Laura McAsh
38,jvZwhQwWnx0,236657,655,19,202,2009-01-15T20:39:55.000Z,Harry Potter and the Goblet of Fire: Beauxbatons Entrance (HQ),CaptureMaster
39,T8D8vEcZrqM,3538401,33827,1272,1987,2009-01-17T15:36:16.000Z,harry potter musica,jejenat30
40,SZKyHUuYnxw,44909,173,7,29,2009-01-20T04:20:46.000Z,Savages [Harry Potter],tamsinuk
41,v5o-fIiOKOE,73547,229,104,57,2009-01-23T16:44:13.000Z,Siscott - Harry Potter,Kim Saarinen
42,hv6rhWWg0_o,23446,271,7,50,2009-01-23T18:47:42.000Z,Harry Potter und der geheime Pornokeller  -OUTTAKES-,Anna Cuhlio
43,5L_UY9pxNBo,363425,1547,163,74,2009-01-24T08:33:08.000Z,parodia harry potter napoletano,nicolapopstar
44,BTNIOictiqo,262785,1708,84,363,2009-01-26T18:43:34.000Z,Funny Harry Potter Fan Art Pics,It'sMeLydia
45,Bh5zls3_k7s,3890687,36269,522,4243,2009-02-03T09:23:59.000Z,Harry Potter and the Goblet of Fire Deleted Scenes,asila06
46,weIbm3m-Xbo,12592760,95367,5133,19680,2009-02-14T03:07:19.000Z,Movies In Minutes - Harry Potter,nigahiga
47,RT0zB47mPfc,621356,8877,161,423,2009-03-05T06:27:21.000Z,Harry Potter Puppet Pals - The Mysterious Ticking Noise (Video With Lyrics),iKRockstar
48,F_plSfDNPKI,80818,357,9,150,2009-03-08T03:52:04.000Z,Erised Mirror Scene - Harry Potter and the Philosopher Stone,Sil Penayo
49,iHErgjMJPnE,12507,321,6,44,2009-03-08T08:34:11.000Z,[Harry Potter]- &quot;Breathe into me&quot; (WATCH IN HD),Bombonrosa
