,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,-lOXc8dT4Q0,67452,66,5,25,2008-09-02T09:06:15.000Z,Harry Potter and the Half-Blood Prince - Game Trailer,neurope
1,iHLykp9Y2i0,1326539,4928,193,746,2008-09-02T13:48:21.000Z,Harry Potter und der geheime P****keller Teil 1,ihavenonameman
2,OqxUyg97elw,385330,1529,38,283,2008-09-02T14:02:52.000Z,Harry Potter und der geheime P****keller Teil 3,ihavenonameman
3,4jLMlOqyMvQ,220427,933,13,196,2008-09-02T14:14:01.000Z,Harry Potter und der geheime P****keller Teil 4,ihavenonameman
4,FssTxCtH8lE,191386,804,16,175,2008-09-02T14:29:46.000Z,Harry Potter und der geheime P****keller Teil 5,ihavenonameman
5,UxfnUMNUtjs,138522,685,14,130,2008-09-02T14:34:36.000Z,Harry Potter und der geheime P****keller Teil 6,ihavenonameman
6,WNXO3P4uEjM,235500,772,20,143,2008-09-02T14:46:45.000Z,Harry Potter und der geheime P****keller Teil 7,ihavenonameman
7,BynC2PGwjWE,196277,777,29,169,2008-09-02T15:04:47.000Z,Harry Potter und der geheime P****keller Teil 9,ihavenonameman
8,PrgGi3l_Hx4,2775,13,10,,2008-09-02T19:00:56.000Z,Harry Potter and the half blood prince trailer spoof german,MadameKermit
9,9cnsNS7Iorc,295115,906,34,86,2008-09-03T15:53:13.000Z,Harry Potter e o Enigma do Príncipe - Trailer Teaser dublado,Warner Bros. Pictures Brasil
10,tKOuxlSY_38,325,4,0,1,2008-09-04T10:16:43.000Z,Harry Potter and the Sorcerer&#39;s Stone first trailer,Nikolai Stoyanov
11,UwzdERcrOhU,754332,550,30,54,2008-09-04T10:40:43.000Z,EXKLUSIVER TRAILER ZUR DVD AUTSCHN!,ReneMarikTV
12,wYMcKknBVEs,1645,2,1,0,2008-09-04T16:06:40.000Z,Harry Potter and the Goblet of Fire opening credits,Mark's Movie Trailers
13,lbL9PNht-ZU,43665,67,2,29,2008-09-05T02:12:33.000Z,Boy In The Striped Pajamas Trailer,watchmoviepreviews
14,50fVbJEfCDA,1466,2,0,0,2008-09-05T03:26:31.000Z,Harry Potter And The Half-Blood Prince Official Trailer,jarish16
15,KDbDbfnv5ok,55,0,0,0,2008-09-05T11:23:21.000Z,OFFICIAL TRAILER Harry Potter and The Half-Blood Prince,Ira Jain
16,RuDzr30qHKY,33930,99,11,29,2008-09-06T20:33:09.000Z,Trailer-Parodia Harry Potter e il Principe Mezzasega,Savio
17,Y9_M6DVpX5c,75467,321,14,106,2008-09-07T15:44:17.000Z,It&#39;s my fault - Harry died,schoebble
18,DC41-wvB7kI,108262,922,11,89,2008-09-09T17:42:47.000Z,Tom Felton in action at Soccer Aid 2008,fanfeltbeats
19,ejsE5Smp3io,276873,344,34,36,2008-09-09T19:11:28.000Z,disaster movie trailer italiano,filippo villani
20,aW7y8hosU2g,55467,553,24,131,2008-09-10T07:51:48.000Z,Harry Potter And The Homage To Lost,Rich Alvarez
21,nwdbs8_tEaA,81,0,1,0,2008-09-13T22:05:59.000Z,Harry Potter and the Half-Blood Prince OFFICIAL TRAILER,David Bukujian
22,ECPYC3z6zyk,11459,20,1,2,2008-09-14T17:28:30.000Z,Harry Potter Y El Prisionero De Azkaban segundo trailer,epcryecdw
23,xxpZWlI16dE,18568,31,8,2,2008-09-14T17:33:17.000Z,harry fotter e la patatina filosofale,mauritania100
24,8gyJzSVVKOc,4621,8,0,1,2008-09-14T19:40:32.000Z,Harry Potter and the Goblet of Fire Teaser trailer,LunaticaCullen
25,zA3iYQrsLXY,141,1,0,0,2008-09-14T20:26:21.000Z,Harry Potter and Half Blood Prince Exclusive Hacked Trailer,Addittya Kanodia
26,Oh0bkX_3oUA,4440759,24732,1007,8897,2008-09-15T01:46:49.000Z,Ryan and Sean&#39;s NSEA Trailer,nigahiga
27,iLqGOWAbTGE,17865,39,3,1,2008-09-15T08:45:48.000Z,Miss Potter - Trailer,Ascotneun
28,oYTRqAiuGzs,907,3,2,0,2008-09-15T12:18:36.000Z,New Harry Potter 6 trailer,michaelmicevski
29,KDysmWNUt_Q,92355,112,12,3,2008-09-15T12:46:00.000Z,Miss Potter - Trailer deutsch,planetmediadvd
30,Gdsa1wSg9Hs,47849,133,8,28,2008-09-15T16:13:16.000Z,Brokeback Mountain- Die schläfrige Umarmung,oldwifemountain
31,IV-yaAaW_e4,12450,15,2,1,2008-09-16T13:26:18.000Z,The Other Boleyn Girl,Carciolfa
32,atJqfwIWzyw,8078,8,2,3,2008-09-17T00:06:14.000Z,Harry Potter and the Prisoner of Azkaban Trailer [HD],GinaGlocksenFan
33,0OPyanW0cIE,28934,71,14,30,2008-09-17T07:51:12.000Z,"Harry Potter and the Half Blood Prince Preview, release moved to 2009",ClevverTV
34,zuPQZizdp8o,980879,4333,172,588,2008-09-17T16:31:20.000Z,Harry Potter Synchron,maxfelder88
35,gW4iuXQJ-P4,1754,3,0,17,2008-09-18T19:41:11.000Z,MOVIE TRAILER (Harry Potter/Twilight style) CONTEST!!!!  [CLOSED!!!],DanEmmaIVEver
36,NNKTYrDZJlA,56273,681,24,87,2008-09-21T15:20:56.000Z,Harry 101,KomiChameleon
37,aonl_Ao-ab4,11900,86,12,75,2008-09-21T19:47:43.000Z,Classic HARRY POTTER breakdown from a Close Cousin-Prefect of Hermoine Granger?,Piper's Picks TV
38,nmqfFdGte9U,81,0,0,0,2008-09-22T15:37:36.000Z,Harry Potter and the Half-Blood Prince Trailer SD,JimmyXX93
39,lZabRYvjBgw,203463,986,173,664,2008-09-23T02:28:59.000Z,harry potter vs star wars,Ryan Glosemeyer
40,4f86eB-PZm0,1091320,6354,192,736,2008-09-23T03:47:07.000Z,300 greek parody part 4,m15g
41,9BezLC8pFwE,2903,5,0,1,2008-09-23T11:34:54.000Z,Harry Potter and the Half-Blood Prince - BG trailer,sonyarupova
42,XQSreoCRJeM,10633,66,3,10,2008-09-23T19:55:51.000Z,We Are Wizards - Official Trailer,HarryPotterDoc
43,DVgJZdsXAPI,66,1,0,0,2008-09-23T20:02:39.000Z,Harry Potter And The Half Blood Prince Trailer [HD],TrailerManiaStudios
44,XyjVIP_g7ck,684,3,0,3,2008-09-27T14:20:09.000Z,Harry Potter And The Half-Blood Prince Trailer [High Quality],AvadaIsBack
45,JyRWYuqfvIg,3749,5,0,0,2008-09-27T21:00:15.000Z,Inkheart Trailer,Evenstar
46,URHionLE4lo,53815,200,66,47,2008-09-28T13:19:19.000Z,Star Wars dub (norsk),Iven96
47,QB2eLdsu-pU,398,1,1,0,2008-09-29T16:02:45.000Z,Harry Potter And The Half-Blood Prince Official Trailer,Ryanmcculloch95
48,UhW9Ye8x7uk,68,0,0,0,2008-09-30T18:13:29.000Z,Official Trailer Harry Potter e Il Principe Mezzo Sangue,Candy Production
49,LsO4ZUvTO6s,15606,71,1,33,2008-09-30T20:08:06.000Z,Harry Potter 4 Lion king,neocloak
