,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,bZezS6XM1t4,17879,54,15,6,2012-11-02T02:27:34.000Z,Harry Potter and the Sorcerer&#39;s Stone Book Trailer,MorgansLife1999
1,l2KSPiTOMR8,10614853,93967,2246,12305,2012-11-02T06:39:44.000Z,Honest Trailers - The Amazing Spider-Man,Screen Junkies
2,BhhY-JmlQk0,438,3,2,0,2012-11-02T14:42:57.000Z,Harry potter // x men origins wolverin // trailer,MyNataliia
3,Yph_72krVY0,205,0,0,0,2012-11-02T16:34:24.000Z,Harry Potter And The Deathly Hallows - Official Trailer # 2 [HD][Viki Trailers],VikiTrailers
4,7tM_TDN3ePk,395,4,0,0,2012-11-02T16:55:45.000Z,Harry Potter and the Deathly Hallows: Official Trailer # 1 [HD][Viki Trailers],VikiTrailers
5,0RHm9lbYGZY,80879,818,15,54,2012-11-04T20:24:03.000Z,Harry potter voice over 3 tijgers bestaan helemaal niet,masxentertainment
6,tqSsxKjtdS0,92237,923,14,74,2012-11-04T20:25:20.000Z,Harry potter voice over 4 De Postcodekanjer,masxentertainment
7,2Fd-EVIs8_0,604,7,0,2,2012-11-04T20:40:14.000Z,Harry Potter - Sky Fall trailer parody,CM Production
8,xbahXLHtULk,58833,99,6,10,2012-11-05T21:24:12.000Z,A Price Above Rubies Official Trailer #1 (1998) - Renee Zellweger,Movieclips Classic Trailers
9,uKHF_3WylYE,13111,32,4,1,2012-11-06T10:57:04.000Z,FOR ELLEN - Official Trailer,O'Brother Distribution
10,F2ACG-tzfKg,8965,44,1,1,2012-11-06T11:08:49.000Z,Trailer ταινίας: Ο ΧΑΡΙ ΠΟΤΕΡ ΚΑΙ Η ΚΑΜΑΡΑ ΜΕ ΤΑ ΜΥΣΤΙΚΑ,StarTvGreece
11,i-BLauKcE7w,423,0,0,0,2012-11-07T09:45:40.000Z,Harry Potter and the Chamber of Secrets &#39;&#39;STAR Channel&#39;s Official Trailer 2012&#39;&#39;.wmv,DumSpiro SperoFILMS
12,3jMV-W76nss,7,0,0,0,2012-11-07T15:22:50.000Z,Harry Potter and The Order of the Phoenix - PS3 official trailer 05-18-07,gamesradararchive
13,pHs1gLMoay0,3340,6,0,4,2012-11-08T05:23:51.000Z,Trailer: Harry Potter Week on ABC Family,dijares
14,RuVxXJ3w_ao,657757,4440,187,1362,2012-11-12T00:35:06.000Z,Top Ten Deaths in Harry Potter,Sarah Henry
15,5uZmC30PqD4,136,1,0,0,2012-11-12T18:03:27.000Z,Harry Potter and the Deathly Hallows: Part 1 Trailer [HQ],MoviemanTrailers
16,8z6_Qmi3_ik,133,1,0,0,2012-11-12T18:09:11.000Z,Harry Potter and the Deathly Hallows: Part 2 Trailer [HQ],MoviemanTrailers
17,AGMJ1Q5yG4Q,8,0,0,0,2012-11-14T11:57:13.000Z,Harry Potter and The Deathly Hallows Part 2 Trailer Official,MediaAlmanah
18,QLr4rAd8sa4,4336,57,1,5,2012-11-15T03:21:08.000Z,Deathly Hallows - Music from the first trailer (Reconstructed),SGTBizarro
19,jZo-R3u3wak,511760,1896,419,574,2012-11-15T16:32:00.000Z,Catching Fire | Mockingjay | Movie Trailer (Official Cast) Fan Made,Jonix
20,J5NUR-U3W0c,1592150,7820,412,758,2012-11-16T01:34:33.000Z,"Trailer - Beautiful Creatures Trailer #2 (2012) Emmy Rossum, Viola Davis Movie HD",Movieclips Coming Soon
21,AoLXRErjzco,6670001,68253,1082,5423,2012-11-16T08:37:33.000Z,Honest Trailers - Twilight 2: New Moon,Screen Junkies
22,nnYPqippKVw,6201883,51813,741,5546,2012-11-16T08:37:34.000Z,Honest Trailers - Twilight 3: Eclipse,Screen Junkies
23,QtJRBbl0Z_8,920170,2087,226,3,2012-11-16T19:09:20.000Z,LEGO Harry Potter and the Chamber of Secrets FULL MOVIE,Sammb
24,zSjL3pJP4Wg,50602,188,10,10,2012-11-16T20:04:29.000Z,An American Rhapsody (2001) Official Trailer #1 - Scarlett Johansson Movie HD,Movieclips Classic Trailers
25,FsSbohzDyGs,459,6,1,0,2012-11-17T13:43:03.000Z,Harry Potter fan film - The Darkest World Trailer,Dijjo
26,pQ1ZodH4fSg,1979,22,1,5,2012-11-17T20:32:22.000Z,Harry Potter and the Chamber of Secrets: Trailer 2,allpotter323
27,tJaQOBxGG-g,833,6,0,0,2012-11-17T20:45:19.000Z,Harry Potter and the Goblet of Fire: Trailer 2,allpotter323
28,gUpJw-k_sGk,1090,8,0,2,2012-11-17T20:47:10.000Z,Harry Potter and the Chamber of Secrets: Trailer 3,allpotter323
29,lYlajX_p_Tw,10674,6,1,0,2012-11-17T20:59:18.000Z,Harry Potter and the Order of the Phoenix: Trailer 1,allpotter323
30,36FbcZnZpBc,410,2,0,0,2012-11-17T21:01:57.000Z,Harry Potter and the Order of the Phoenix: Trailer 2,allpotter323
31,uaPA5iK4sZI,392,9,0,2,2012-11-17T21:06:13.000Z,Harry Potter and the Half-Blood Prince: Trailer 1,allpotter323
32,IMX8Ix6N7p0,253,6,0,2,2012-11-17T21:09:47.000Z,Harry Potter and the Half-Blood Prince: Trailer 2,allpotter323
33,rLhx-hhJo5U,476,6,1,1,2012-11-17T21:17:20.000Z,Harry Potter and the Half-Blood Prince: Trailer 4,allpotter323
34,KXlS8VpZy9M,365,5,0,0,2012-11-17T21:23:31.000Z,Harry Potter and the Half-Blood Prince: Trailer 6,allpotter323
35,XC889GyEc1Y,1195,13,0,1,2012-11-18T15:38:34.000Z,Harry Potter and the Chamber of Secrets: Trailer 1,allpotter323
36,n5NMJ1f3otY,823,7,0,1,2012-11-18T15:49:52.000Z,Harry Potter and the Half-Blood Prince: Trailer 3,allpotter323
37,ymXmBuu1_oY,839,5,0,0,2012-11-18T16:05:17.000Z,Harry Potter and the Deathly Hallows: Part 1: Trailer 3,allpotter323
38,xXpoixdZTHo,513,8,0,0,2012-11-18T16:20:02.000Z,Harry Potter and the Deathly Hallows: Part 2: Trailer 2,allpotter323
39,sFNPNT_4Qww,427756,1325,49,88,2012-11-19T18:51:25.000Z,I Am Legend | Digital Trailer | Warner Bros. Entertainment,Warner Bros. Entertainment
40,2ysa8Js1nu4,4197,17,0,1,2012-11-19T19:40:21.000Z,Book Trailer de &quot;Harry Potter y las Reliquias de la Muerte&quot; en Español,Libros Online
41,qlzYrBC-6CE,3728844,24967,486,,2012-11-19T21:16:24.000Z,Making of &quot;Deathly Hallows -  Part 2&quot;: Neville&#39;s Stand,allpotter323
42,xJcWTbxsOZY,155,1,0,0,2012-11-19T22:23:38.000Z,Harry Potter and the Philosopher Stone Trailer,RealHarryPotter1
43,3o6s0r_5SgI,78158,193,17,15,2012-11-20T13:49:52.000Z,LEGO Der Herr der Ringe - Launch Trailer,Warner Bros. DE
44,f134SDRlzlQ,95,0,0,0,2012-11-21T20:12:11.000Z,Now You See Me - Official Trailer [HD],TrailersWatchHD
45,-YNwOSaPeq0,49396,76,49,25,2012-11-26T18:04:21.000Z,Happily N&#39;Ever After 2 (2009) Official Trailer #1 - Animation Movie HD,Movieclips Classic Trailers
