,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,6lLK-xW4Xws,13746,40,3,0,2009-07-01T09:45:31.000Z,Harry Potter et la Chambre des Secrets - Bande Annonce (Version Originale),MrJeremy78340
1,PruzWX8tx5Y,477633,1791,533,138,2009-07-02T16:38:58.000Z,Trailer | Harry Potter and the Half-Blood Prince,HarryPotter
2,X_lZsadY9XE,2559798,480,102,18,2009-07-02T17:27:17.000Z,Lie With Me (2005) Trailer,vivitu
3,tFgiAI-PYsc,46,0,0,0,2009-07-02T19:24:51.000Z,Harry Potter and the Half Blood Prince   Official Trailer 4 HD HQ,Maark Calderon
4,ErstXHlPNJk,2024,6,2,1,2009-07-04T12:08:07.000Z,Harry Potter and the Half Blood Prince - Official Trailer,addict2movies
5,qnKk4ZYePI8,85,1,0,0,2009-07-05T01:53:11.000Z,Harry Potter and the Half Blood Prince Official Trailer HQ,yapso12
6,ft417f2J270,61112,157,3,11,2009-07-06T03:44:22.000Z,Harry Potter and The Half Blood Prince-Ron and Hermione love,lillywmw
7,YH2NBFxqHwQ,221,3,0,1,2009-07-06T12:12:36.000Z,Half-Blood Prince - Harry Potter Release Date -15/7/09 - Official Trailer,FindMeRightNowTV
8,L12cm6rBSwA,3718,2,0,0,2009-07-06T21:01:14.000Z,2012 Movie New Official Trailer 2,moviestrailer28
9,D6OWDxZJNxY,16906,120,0,9,2009-07-08T02:06:30.000Z,Harry Potter and the Brokeback Goblet HD,Seth Pascale
10,l2eK2Qks0IA,45215,141,4,31,2009-07-08T10:23:57.000Z,Harry Potter und ein Stein - Teil 2,Sim Sch
11,Rfusapm0QgQ,46123,67,9,2,2009-07-08T14:43:07.000Z,Harry Potter en de Geheime Kamer,DVDToday
12,p-ESq-Z8Vqc,190916,488,13,94,2009-07-09T11:59:11.000Z,Cemetery Junction teaser trailer,Sony Pictures Releasing UK
13,gvcgJdrrqoI,3418,20,0,2,2009-07-10T14:16:15.000Z,Harry Potter und der Halbblutprinz - Trailer 5 Deutsch [HD],GRIN
14,ZLP_mZADszc,172,2,0,0,2009-07-11T21:07:11.000Z,Harry Potter and the Half Blood Prince Official Trailer,HermioneCedricMalfoy
15,JGm5I9RcQdY,66,1,0,0,2009-07-11T21:28:25.000Z,Harry Potter and the Half Blood Prince Official Trailer,HermioneCedricMalfoy
16,1Dh-HziW8JI,6812,52,13,14,2009-07-13T06:10:50.000Z,Harry Potter and the Half Blood Prince Trailer (Parody),Beta Wolf
17,98j920aR9hc,79,0,0,0,2009-07-13T09:11:04.000Z,Harry Potter and The Half Blood Prince - 3º Official Trailer - Legends in Portuguese.,Meo999999999
18,KBwAqyH2bDY,488198,1903,144,179,2009-07-13T13:20:27.000Z,Harry Potter: seis películas resumidas en 8 minutos,Fotogramas
19,zXzdDRnWFqs,1947056,28582,173,1087,2009-07-13T20:57:48.000Z,Harry Potter: &quot;Big Beat Repeat&quot; Music Video,thewlisrox
20,ZjdcA2xAIos,55,0,0,0,2009-07-14T00:18:52.000Z,Harry Potter and The Half-Blood Prince Official Movie Trailer,joshpm1000
