,id,viewCount,likeCount,dislikeCount,commentCount,publishedAt,title,channelTitle
0,4y01XNNWFyA,33153,45,1,17,2008-02-01T00:23:35.000Z,Harry Potter and the Philosopher&#39;s Stone Trailer 1,TheDailySnitcher
1,PCD8pZMbLD0,13456,17,0,3,2008-02-01T00:28:34.000Z,Harry Potter and the Philosopher&#39;s Stone TV Trailer 1,TheDailySnitcher
2,U9cYDEQrBYQ,13329,15,0,2,2008-02-01T00:28:51.000Z,Harry Potter and the Philosopher&#39;s Stone Trailer 3,TheDailySnitcher
3,0S08VQSslk0,7634,8,1,5,2008-02-01T00:29:34.000Z,Harry Potter and the Philosopher&#39;s Stone TV Trailer 2,TheDailySnitcher
4,dLuM_Dm-rSs,8972,39,0,2,2008-02-01T00:36:53.000Z,Harry Potter and the Chamber of Secrets Trailer 1,TheDailySnitcher
5,_bOartcJo1Y,68148,195,12,13,2008-02-01T00:40:30.000Z,Harry Potter and the Chamber of Secrets Trailer 2,TheDailySnitcher
6,TY-L_z93oy8,84130,255,0,49,2008-02-01T00:48:30.000Z,Harry Potter and the Prisoner of Azkaban Trailer 1,TheDailySnitcher
7,awFtD1rsMMw,16149,43,0,8,2008-02-01T00:52:46.000Z,Harry Potter and the Prisoner of Azkaban Trailer 2,TheDailySnitcher
8,Iop6Q_S2n08,16990,49,0,18,2008-02-01T01:07:04.000Z,Harry Potter and the Goblet of Fire Trailer 2,TheDailySnitcher
9,j7vnQlbft58,16429,54,1,11,2008-02-01T01:10:34.000Z,Harry Potter and the Goblet of Fire Trailer 1,TheDailySnitcher
10,ONe7NLiEQ-c,10360,22,0,2,2008-02-01T01:11:58.000Z,Harry Potter and the Goblet of Fire Trailer 3,TheDailySnitcher
11,YlCSiU0rKfI,6992,16,0,1,2008-02-01T01:23:05.000Z,Harry Potter and the Order of the Phoenix Trailer 1,TheDailySnitcher
12,N5MsAVBSbQ4,10153,29,0,1,2008-02-01T01:35:48.000Z,Harry Potter and the Order of the Phoenix Trailer 2,TheDailySnitcher
13,QcSbf9go5KM,13502,37,0,2,2008-02-01T01:44:34.000Z,Harry Potter and the Order of the Phoenix Trailer 3,TheDailySnitcher
14,M20Ojb5Dx_s,5287,10,0,1,2008-02-01T01:44:41.000Z,Harry Potter and the Order of the Phoenix Trailer 4,TheDailySnitcher
15,ccIHuvptwOo,15046,51,2,4,2008-02-01T01:47:18.000Z,Harry Potter and the Chamber of Secrets Trailer 3,TheDailySnitcher
16,Z2qn3KyrXrk,41925,126,20,17,2008-02-01T19:01:46.000Z,Sprostej Harry Potter,p4ntherji
17,nVOSRsKcsqs,55667,84,18,8,2008-02-02T03:31:41.000Z,Harry Potter and the Deathly Hallows Teaser Trailer #1,Unleashed2008
18,o8zKrA5kbNE,950019,1424,68,336,2008-02-02T04:52:49.000Z,harry potter 1 trailer high quality,popuntilyoudrop
19,X_AMyxZScBI,25239,48,9,17,2008-02-02T20:22:13.000Z,Harry Potter and the Deathly Hallows trailer,hpathbp25
20,BKz-iSSzuQQ,10334,7,0,1,2008-02-03T12:11:57.000Z,Harry Poter 6 Trailer Sneak Peak,BulgarianHooligan
21,1esKhYS6WCg,302345,1788,44,91,2008-02-03T21:34:11.000Z,Io Sono Leggenda - Trailer Italiano,EssereProtagonista
22,FUUFmlVSOdE,11770,19,5,5,2008-02-05T10:05:14.000Z,Harry Potter and Half Blood Prince,Giuppone
23,oTJ_mUMir2g,455,5,0,2,2008-02-06T13:36:11.000Z,Harry Potter Trailer movies 1 to 4,Varun Wadhwa
24,s1sxgCdJrok,5980,31,8,8,2008-02-07T02:38:39.000Z,Harry Potter Recut Trailer,Vanellope is trans
25,z2df1iUO35s,46043,270,3,34,2008-02-07T03:59:40.000Z,Harry Potter and the Chamber of Secrets in Fan Art,rachezee
26,ScfuSh3XUUc,54711,161,5,7,2008-02-08T21:48:59.000Z,Narnia Il Principe Caspian - Trailer Italiano,EssereProtagonista
27,jTI6bNWXswo,231,1,0,2,2008-02-12T17:13:11.000Z,Fan Made Harry Potter Trailer,xshazzax
28,RIfUyAohlmM,330,5,2,5,2008-02-16T11:04:28.000Z,harry potter (fan trailer),DTACAPTCAVE
29,hbUBFw95YAs,33206,283,15,92,2008-02-16T16:39:05.000Z,Harry Potter &amp; Deathly Hallows Fan Trailer [Hptrio&#39;s 100th Video Special],hptrio
30,WdlHOyZ9JQ8,37449,114,5,34,2008-02-17T04:40:36.000Z,&quot;Dream Away&quot; ~ A Fantasy Film Tribute,SeltzerAddict
31,J_hqOGwOimE,46286,269,8,37,2008-02-17T22:09:39.000Z,Harry Potter- St. Trinians,lolobell123
32,joUvZJptWp0,526207,2246,190,403,2008-02-18T00:01:45.000Z,Harry Potter-trailer norsk dub 1 av 6,Ole Hval
33,UKJ4zgHKPnk,730,1,0,1,2008-02-18T03:36:57.000Z,Harry Potter~ Far Away Trailer!,WeasleyPottertrio3
34,Y2vzHPa3mlc,691,3,2,0,2008-02-18T16:15:06.000Z,Harry Potter and the Deathly Hallows FAN TRAILER,21stCenturyDog
35,YCGFcf1G24g,17284,185,3,51,2008-02-18T22:57:44.000Z,Harry + Hermione || Atonement Trailer,Dawnofthedusk
36,3UAwwgbfLis,8234,56,7,15,2008-02-19T02:50:06.000Z,Twilight Trailer [Kristen Stewart/Robert Pattinson],incantare16
37,PNap0GjyzGg,2988,19,1,11,2008-02-19T20:14:02.000Z,pirates of the carribean harry potter style,hparmitagefan
38,uen9lA09Hes,9667,22,1,0,2008-02-20T05:48:11.000Z,Harry Potter and the Order of the Phoenix DVD Trailer,IntoxicateMe
39,SBwYGPi6tk4,260,0,0,4,2008-02-20T22:30:45.000Z,Harry Potter and The Order of The Phoenix Trailer,Alessandro Badinotti
40,kbe1COS-j1k,39007,174,8,40,2008-02-21T16:52:10.000Z,Toy Story Trailer (Harry Potter Style),elvenluna
41,0qOOzhmQxFA,8088,45,1,22,2008-02-23T10:42:29.000Z,Love at the ball - l&#39;amore al ballo di Hogwarts (trailer) - Harry Potter -,LauraSoretta
42,jJMdazOEfZM,534890,7483,450,328,2008-02-23T14:54:13.000Z,(Xtreme)Coldmirror Zitate: Hermine Granger,spoinkclub
43,TV8za5nWxwo,523881,1140,63,513,2008-02-24T05:49:23.000Z,Wes Craven&#39;s New Nightmare trailer (1994),nightmarecompanion
44,QHvLI-dR8CM,15544,93,2,17,2008-02-25T17:05:20.000Z,Harry Potter / Chronicles of Narnia: TLTWATW Mashup Trailer,Videography by Matty
45,BOFG5FYHhT8,13513,18,8,4,2008-02-26T17:18:47.000Z,Harry Potter Deathly Hallows Trailer (FANMADE),EnelyaMalfoyPiton
46,8NR9C338hbQ,368135,748,80,217,2008-02-27T01:50:32.000Z,Thunderpants Trailer,RupertGrintNet
47,30akjE_AOhs,9033,16,4,,2008-02-27T09:44:46.000Z,Meine Mütter - Spurensuche in Riga (DE 2006/2007) - Deutscher Trailer,filmportal
48,pp1j-zU2XLU,4086,21,0,8,2008-02-29T03:54:25.000Z,TRAILER: Harry Potter Year Seven,fuelingmyfire
49,hpQVzTASA0c,9367,22,5,11,2008-02-29T10:04:38.000Z,Harry Potter and the Deathly Hallows Trailer,lilmisssicecream
